line,tmin,tier,text,word,sound,lang_pre,lang_post,type,presence,tmax,duration,duration_ms,file_name,pair,prompt,speaker,time,f1,f2,f3,gender
1,5.780536,e01_s1_seg,yeah_y_eng_eng,yeah,y,eng,eng,NA,1,5.86047,0.07993400000000062,79.93400000000062,e01_a00_s1,e01,a00,s1,0.001,638.268,1385.292,2085.008,male
1,5.780536,e01_s1_seg,yeah_y_eng_eng,yeah,y,eng,eng,NA,1,5.86047,0.07993400000000062,79.93400000000062,e01_a00_s1,e01,a00,s1,0.002,558.17,1429.424,1978.984,male
1,5.780536,e01_s1_seg,yeah_y_eng_eng,yeah,y,eng,eng,NA,1,5.86047,0.07993400000000062,79.93400000000062,e01_a00_s1,e01,a00,s1,0.003,507.682,813.334,1682.886,male
1,5.780536,e01_s1_seg,yeah_y_eng_eng,yeah,y,eng,eng,NA,1,5.86047,0.07993400000000062,79.93400000000062,e01_a00_s1,e01,a00,s1,0.004,779.121,1473.09,2119.489,male
1,5.780536,e01_s1_seg,yeah_y_eng_eng,yeah,y,eng,eng,NA,1,5.86047,0.07993400000000062,79.93400000000062,e01_a00_s1,e01,a00,s1,0.005,685.993,1252.111,1942.638,male
1,5.780536,e01_s1_seg,yeah_y_eng_eng,yeah,y,eng,eng,NA,1,5.86047,0.07993400000000062,79.93400000000062,e01_a00_s1,e01,a00,s1,0.006,361.689,1189.476,1883.862,male
1,5.780536,e01_s1_seg,yeah_y_eng_eng,yeah,y,eng,eng,NA,1,5.86047,0.07993400000000062,79.93400000000062,e01_a00_s1,e01,a00,s1,0.007,1065.98,1756.313,2475.177,male
1,5.780536,e01_s1_seg,yeah_y_eng_eng,yeah,y,eng,eng,NA,1,5.86047,0.07993400000000062,79.93400000000062,e01_a00_s1,e01,a00,s1,0.008,357.232,1542.889,2249.898,male
1,5.780536,e01_s1_seg,yeah_y_eng_eng,yeah,y,eng,eng,NA,1,5.86047,0.07993400000000062,79.93400000000062,e01_a00_s1,e01,a00,s1,0.009,827.676,1581.291,2571.875,male
1,5.780536,e01_s1_seg,yeah_y_eng_eng,yeah,y,eng,eng,NA,1,5.86047,0.07993400000000062,79.93400000000062,e01_a00_s1,e01,a00,s1,0.01,323.421,1518.207,2243.214,male
1,5.780536,e01_s1_seg,yeah_y_eng_eng,yeah,y,eng,eng,NA,1,5.86047,0.07993400000000062,79.93400000000062,e01_a00_s1,e01,a00,s1,0.011,689.094,1582.652,2354.555,male
1,5.780536,e01_s1_seg,yeah_y_eng_eng,yeah,y,eng,eng,NA,1,5.86047,0.07993400000000062,79.93400000000062,e01_a00_s1,e01,a00,s1,0.012,393.995,1860.284,1939.476,male
1,5.780536,e01_s1_seg,yeah_y_eng_eng,yeah,y,eng,eng,NA,1,5.86047,0.07993400000000062,79.93400000000062,e01_a00_s1,e01,a00,s1,0.013,363.273,1169.447,2035.751,male
1,5.780536,e01_s1_seg,yeah_y_eng_eng,yeah,y,eng,eng,NA,1,5.86047,0.07993400000000062,79.93400000000062,e01_a00_s1,e01,a00,s1,0.014,674.72,1527.672,2318.499,male
1,5.780536,e01_s1_seg,yeah_y_eng_eng,yeah,y,eng,eng,NA,1,5.86047,0.07993400000000062,79.93400000000062,e01_a00_s1,e01,a00,s1,0.015,413.114,1358.11,2115.95,male
1,5.780536,e01_s1_seg,yeah_y_eng_eng,yeah,y,eng,eng,NA,1,5.86047,0.07993400000000062,79.93400000000062,e01_a00_s1,e01,a00,s1,0.016,306.773,1480.274,2050.181,male
1,5.780536,e01_s1_seg,yeah_y_eng_eng,yeah,y,eng,eng,NA,1,5.86047,0.07993400000000062,79.93400000000062,e01_a00_s1,e01,a00,s1,0.017,479.184,1660.29,1988.975,male
1,5.780536,e01_s1_seg,yeah_y_eng_eng,yeah,y,eng,eng,NA,1,5.86047,0.07993400000000062,79.93400000000062,e01_a00_s1,e01,a00,s1,0.018,394.973,768.603,1923.495,male
1,5.780536,e01_s1_seg,yeah_y_eng_eng,yeah,y,eng,eng,NA,1,5.86047,0.07993400000000062,79.93400000000062,e01_a00_s1,e01,a00,s1,0.019,652.981,1810.078,2428.91,male
1,5.780536,e01_s1_seg,yeah_y_eng_eng,yeah,y,eng,eng,NA,1,5.86047,0.07993400000000062,79.93400000000062,e01_a00_s1,e01,a00,s1,0.02,832.036,1560.987,2231.543,male
1,5.780536,e01_s1_seg,yeah_y_eng_eng,yeah,y,eng,eng,NA,1,5.86047,0.07993400000000062,79.93400000000062,e01_a00_s1,e01,a00,s1,0.021,319.308,998.944,1855.523,male
