line,tmin,tier,text,word,sound,lang_pre,lang_post,type,presence,tmax,duration,duration_ms,file_name,pair,prompt,speaker,time,f1,f2,f3,gender
1,18.448925,e06_s1_seg,nanka_na_jap_jap,nanka,na,jap,jap,NA,1,18.518941,0.07001600000000252,70.01600000000252,e06_b00_s1,e06,b00,s1,0.002,705.061,1679.321,2415.203,female
1,18.448925,e06_s1_seg,nanka_na_jap_jap,nanka,na,jap,jap,NA,1,18.518941,0.07001600000000252,70.01600000000252,e06_b00_s1,e06,b00,s1,0.003,344.732,1638.909,3037.969,female
1,18.448925,e06_s1_seg,nanka_na_jap_jap,nanka,na,jap,jap,NA,1,18.518941,0.07001600000000252,70.01600000000252,e06_b00_s1,e06,b00,s1,0.004,668.009,1393.816,2238.968,female
1,18.448925,e06_s1_seg,nanka_na_jap_jap,nanka,na,jap,jap,NA,1,18.518941,0.07001600000000252,70.01600000000252,e06_b00_s1,e06,b00,s1,0.005,375.746,1088.619,2645.261,female
1,18.448925,e06_s1_seg,nanka_na_jap_jap,nanka,na,jap,jap,NA,1,18.518941,0.07001600000000252,70.01600000000252,e06_b00_s1,e06,b00,s1,0.006,643.249,2128.995,3214.789,female
1,18.448925,e06_s1_seg,nanka_na_jap_jap,nanka,na,jap,jap,NA,1,18.518941,0.07001600000000252,70.01600000000252,e06_b00_s1,e06,b00,s1,0.007,627.199,1416.189,2721.898,female
1,18.448925,e06_s1_seg,nanka_na_jap_jap,nanka,na,jap,jap,NA,1,18.518941,0.07001600000000252,70.01600000000252,e06_b00_s1,e06,b00,s1,0.008,689.005,1495.272,2408.424,female
1,18.448925,e06_s1_seg,nanka_na_jap_jap,nanka,na,jap,jap,NA,1,18.518941,0.07001600000000252,70.01600000000252,e06_b00_s1,e06,b00,s1,0.009,472.437,1247.387,2943.467,female
1,18.448925,e06_s1_seg,nanka_na_jap_jap,nanka,na,jap,jap,NA,1,18.518941,0.07001600000000252,70.01600000000252,e06_b00_s1,e06,b00,s1,0.01,721.715,1603.682,2549.265,female
1,18.448925,e06_s1_seg,nanka_na_jap_jap,nanka,na,jap,jap,NA,1,18.518941,0.07001600000000252,70.01600000000252,e06_b00_s1,e06,b00,s1,0.011,777.437,1673.218,2517.705,female
1,18.448925,e06_s1_seg,nanka_na_jap_jap,nanka,na,jap,jap,NA,1,18.518941,0.07001600000000252,70.01600000000252,e06_b00_s1,e06,b00,s1,0.012,757.404,1754.992,2631.023,female
1,18.448925,e06_s1_seg,nanka_na_jap_jap,nanka,na,jap,jap,NA,1,18.518941,0.07001600000000252,70.01600000000252,e06_b00_s1,e06,b00,s1,0.013,406.223,1330.12,2343.995,female
1,18.448925,e06_s1_seg,nanka_na_jap_jap,nanka,na,jap,jap,NA,1,18.518941,0.07001600000000252,70.01600000000252,e06_b00_s1,e06,b00,s1,0.014,1312.414,2103.953,3640.2,female
1,18.448925,e06_s1_seg,nanka_na_jap_jap,nanka,na,jap,jap,NA,1,18.518941,0.07001600000000252,70.01600000000252,e06_b00_s1,e06,b00,s1,0.015,406.413,1703.546,2481.797,female
1,18.448925,e06_s1_seg,nanka_na_jap_jap,nanka,na,jap,jap,NA,1,18.518941,0.07001600000000252,70.01600000000252,e06_b00_s1,e06,b00,s1,0.016,418.969,1844.61,2604.907,female
1,18.448925,e06_s1_seg,nanka_na_jap_jap,nanka,na,jap,jap,NA,1,18.518941,0.07001600000000252,70.01600000000252,e06_b00_s1,e06,b00,s1,0.017,839.217,1660.326,2473.604,female
1,18.448925,e06_s1_seg,nanka_na_jap_jap,nanka,na,jap,jap,NA,1,18.518941,0.07001600000000252,70.01600000000252,e06_b00_s1,e06,b00,s1,0.018,889.455,1691.937,2457.14,female
1,18.448925,e06_s1_seg,nanka_na_jap_jap,nanka,na,jap,jap,NA,1,18.518941,0.07001600000000252,70.01600000000252,e06_b00_s1,e06,b00,s1,0.019,1925.616,2700.043,3697.977,female
1,18.448925,e06_s1_seg,nanka_na_jap_jap,nanka,na,jap,jap,NA,1,18.518941,0.07001600000000252,70.01600000000252,e06_b00_s1,e06,b00,s1,0.02,1622.956,2348.892,3773.22,female
1,18.448925,e06_s1_seg,nanka_na_jap_jap,nanka,na,jap,jap,NA,1,18.518941,0.07001600000000252,70.01600000000252,e06_b00_s1,e06,b00,s1,0.021,756.668,1701.296,2575.625,female
1,18.448925,e06_s1_seg,nanka_na_jap_jap,nanka,na,jap,jap,NA,1,18.518941,0.07001600000000252,70.01600000000252,e06_b00_s1,e06,b00,s1,0.022,599.134,1548.085,2263.499,female
1,18.448925,e06_s1_seg,nanka_na_jap_jap,nanka,na,jap,jap,NA,1,18.518941,0.07001600000000252,70.01600000000252,e06_b00_s1,e06,b00,s1,0.023,888.924,2082.685,2902.935,female
1,18.448925,e06_s1_seg,nanka_na_jap_jap,nanka,na,jap,jap,NA,1,18.518941,0.07001600000000252,70.01600000000252,e06_b00_s1,e06,b00,s1,0.024,658.49,1561.262,3298.445,female
1,18.448925,e06_s1_seg,nanka_na_jap_jap,nanka,na,jap,jap,NA,1,18.518941,0.07001600000000252,70.01600000000252,e06_b00_s1,e06,b00,s1,0.025,665.135,1653.71,2401.215,female
1,18.448925,e06_s1_seg,nanka_na_jap_jap,nanka,na,jap,jap,NA,1,18.518941,0.07001600000000252,70.01600000000252,e06_b00_s1,e06,b00,s1,0.026,916.091,1742.146,2540.543,female
1,18.448925,e06_s1_seg,nanka_na_jap_jap,nanka,na,jap,jap,NA,1,18.518941,0.07001600000000252,70.01600000000252,e06_b00_s1,e06,b00,s1,0.027,1392.419,2063.781,2677.185,female
1,18.448925,e06_s1_seg,nanka_na_jap_jap,nanka,na,jap,jap,NA,1,18.518941,0.07001600000000252,70.01600000000252,e06_b00_s1,e06,b00,s1,0.028,837.974,1711.95,2585.494,female
1,18.448925,e06_s1_seg,nanka_na_jap_jap,nanka,na,jap,jap,NA,1,18.518941,0.07001600000000252,70.01600000000252,e06_b00_s1,e06,b00,s1,0.029,221.667,1786.2,2391.691,female
1,18.448925,e06_s1_seg,nanka_na_jap_jap,nanka,na,jap,jap,NA,1,18.518941,0.07001600000000252,70.01600000000252,e06_b00_s1,e06,b00,s1,0.03,300.795,1694.7,2443.127,female
1,18.448925,e06_s1_seg,nanka_na_jap_jap,nanka,na,jap,jap,NA,1,18.518941,0.07001600000000252,70.01600000000252,e06_b00_s1,e06,b00,s1,0.031,611.929,1525.433,2542.822,female
1,18.448925,e06_s1_seg,nanka_na_jap_jap,nanka,na,jap,jap,NA,1,18.518941,0.07001600000000252,70.01600000000252,e06_b00_s1,e06,b00,s1,0.032,740.117,1555.145,2414.256,female
1,18.448925,e06_s1_seg,nanka_na_jap_jap,nanka,na,jap,jap,NA,1,18.518941,0.07001600000000252,70.01600000000252,e06_b00_s1,e06,b00,s1,0.033,462.893,1411.736,2165.852,female
1,18.448925,e06_s1_seg,nanka_na_jap_jap,nanka,na,jap,jap,NA,1,18.518941,0.07001600000000252,70.01600000000252,e06_b00_s1,e06,b00,s1,0.034,561.957,1206.351,1941.762,female
1,18.448925,e06_s1_seg,nanka_na_jap_jap,nanka,na,jap,jap,NA,1,18.518941,0.07001600000000252,70.01600000000252,e06_b00_s1,e06,b00,s1,0.035,380.419,1184.911,2084.438,female
1,18.448925,e06_s1_seg,nanka_na_jap_jap,nanka,na,jap,jap,NA,1,18.518941,0.07001600000000252,70.01600000000252,e06_b00_s1,e06,b00,s1,0.036,669.67,1632.676,3237.55,female
1,18.448925,e06_s1_seg,nanka_na_jap_jap,nanka,na,jap,jap,NA,1,18.518941,0.07001600000000252,70.01600000000252,e06_b00_s1,e06,b00,s1,0.037,407.544,1376.483,2086.677,female
1,18.448925,e06_s1_seg,nanka_na_jap_jap,nanka,na,jap,jap,NA,1,18.518941,0.07001600000000252,70.01600000000252,e06_b00_s1,e06,b00,s1,0.038,692.783,1631.483,2399.207,female
