line,tmin,tier,text,word,sound,lang_pre,lang_post,type,presence,tmax,duration,duration_ms,file_name,pair,prompt,speaker
60,237.423258,e03_s1_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,237.46877,0.04551200000000222,45.51200000000222,e03_a00_s1,e03,a00,s1
61,237.46877,e03_s1_seg,like_i_eng_eng_d,like,i,eng,eng,d,1,237.535287,0.0665170000000046,66.5170000000046,e03_a00_s1,e03,a00,s1
62,237.535287,e03_s1_seg,like_k-closure_eng_eng_d,like,k-closure,eng,eng,d,1,237.556293,0.021005999999999858,21.005999999999858,e03_a00_s1,e03,a00,s1
63,237.556293,e03_s1_seg,like_k-burst_eng_eng_d,like,k-burst,eng,eng,d,1,237.591302,0.03500900000000229,35.00900000000229,e03_a00_s1,e03,a00,s1
64,237.591302,e03_s1_seg,like_k-release_eng_eng_d_0,like,k-release,eng,eng,d,0,237.643816,0.05251399999997375,52.51399999997375,e03_a00_s1,e03,a00,s1
65,241.982049,e03_s1_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,242.01874,0.0366910000000189,36.6910000000189,e03_a00_s1,e03,a00,s1
66,242.01874,e03_s1_seg,like_i_eng_eng_d,like,i,eng,eng,d,1,242.136087,0.1173469999999952,117.3469999999952,e03_a00_s1,e03,a00,s1
67,242.136087,e03_s1_seg,like_k-closure_eng_eng_d,like,k-closure,eng,eng,d,1,242.192914,0.05682699999999841,56.82699999999841,e03_a00_s1,e03,a00,s1
68,242.192914,e03_s1_seg,like_k-burst_eng_eng_d,like,k-burst,eng,eng,d,1,242.306931,0.11401699999998982,114.01699999998982,e03_a00_s1,e03,a00,s1
69,242.306931,e03_s1_seg,like_k-release_eng_eng_d_0,like,k-release,eng,eng,d,0,242.315985,0.009054000000020324,9.054000000020324,e03_a00_s1,e03,a00,s1
70,248.597906,e03_s1_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,248.625053,0.027147000000013577,27.147000000013577,e03_a00_s1,e03,a00,s1
71,248.625053,e03_s1_seg,like_i_eng_eng_d,like,i,eng,eng,d,1,248.742216,0.11716300000000501,117.16300000000501,e03_a00_s1,e03,a00,s1
72,248.742216,e03_s1_seg,like_k-closure_eng_eng_d,like,k-closure,eng,eng,d,1,248.795083,0.052866999999992004,52.866999999992004,e03_a00_s1,e03,a00,s1
73,248.795083,e03_s1_seg,like_k-burst_eng_eng_d,like,k-burst,eng,eng,d,1,248.808657,0.013574000000005526,13.574000000005526,e03_a00_s1,e03,a00,s1
74,248.808657,e03_s1_seg,like_k-release_eng_eng_d_0,like,k-release,eng,eng,d,0,248.823659,0.015001999999981308,15.001999999981308,e03_a00_s1,e03,a00,s1
75,250.805616,e03_s1_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,250.828551,0.022935000000018135,22.935000000018135,e03_a00_s1,e03,a00,s1
76,250.828551,e03_s1_seg,like_i_eng_eng_d,like,i,eng,eng,d,1,250.894379,0.06582799999998201,65.82799999998201,e03_a00_s1,e03,a00,s1
77,250.894379,e03_s1_seg,like_k-closure_eng_eng_d,like,k-closure,eng,eng,d,1,251.040706,0.14632700000001364,146.32700000001364,e03_a00_s1,e03,a00,s1
78,251.040706,e03_s1_seg,like_k-burst_eng_eng_d,like,k-burst,eng,eng,d,1,251.044051,0.0033449999999959346,3.3449999999959346,e03_a00_s1,e03,a00,s1
79,251.044051,e03_s1_seg,like_k-release_eng_eng_d_0,like,k-release,eng,eng,d,0,251.051884,0.007833000000005086,7.833000000005086,e03_a00_s1,e03,a00,s1
80,264.717593,e03_s1_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,264.827768,0.11017499999996971,110.17499999996971,e03_a00_s1,e03,a00,s1
81,264.827768,e03_s1_seg,so-eng_o_eng_eng,so-eng,o,eng,eng,NA,1,264.933284,0.10551600000002281,105.51600000002281,e03_a00_s1,e03,a00,s1
82,265.082838,e03_s1_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,265.100201,0.01736300000004576,17.36300000004576,e03_a00_s1,e03,a00,s1
83,265.100201,e03_s1_seg,like_i_eng_eng_d,like,i,eng,eng,d,1,265.214462,0.11426099999999906,114.26099999999906,e03_a00_s1,e03,a00,s1
84,265.214462,e03_s1_seg,like_k-closure_eng_eng_d,like,k-closure,eng,eng,d,1,265.338246,0.12378400000000056,123.78400000000056,e03_a00_s1,e03,a00,s1
85,265.338246,e03_s1_seg,like_k-burst_eng_eng_d_0,like,k-burst,eng,eng,d,0,265.357289,0.019042999999953736,19.042999999953736,e03_a00_s1,e03,a00,s1
86,265.357289,e03_s1_seg,like_k-release_eng_eng_d_0,like,k-release,eng,eng,d,0,265.370732,0.013442999999995209,13.442999999995209,e03_a00_s1,e03,a00,s1
87,271.816993,e03_s1_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,271.841531,0.02453799999994999,24.53799999994999,e03_a00_s1,e03,a00,s1
88,271.841531,e03_s1_seg,like_i_eng_eng_d,like,i,eng,eng,d,1,271.91896,0.07742900000005193,77.42900000005193,e03_a00_s1,e03,a00,s1
89,271.91896,e03_s1_seg,like_k-closure_eng_eng_d,like,k-closure,eng,eng,d,1,271.992614,0.07365399999997635,73.65399999997635,e03_a00_s1,e03,a00,s1
90,271.992614,e03_s1_seg,like_k-burst_eng_eng_d,like,k-burst,eng,eng,d,1,271.99737,0.004755999999986216,4.755999999986216,e03_a00_s1,e03,a00,s1
91,271.99737,e03_s1_seg,like_k-release_eng_eng_d_0,like,k-release,eng,eng,d,0,272.013334,0.01596399999999676,15.963999999996759,e03_a00_s1,e03,a00,s1
92,278.240833,e03_s1_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,278.285946,0.045113000000014836,45.113000000014836,e03_a00_s1,e03,a00,s1
93,278.285946,e03_s1_seg,like_i_eng_eng_d,like,i,eng,eng,d,1,278.37959,0.09364399999998341,93.64399999998341,e03_a00_s1,e03,a00,s1
94,278.37959,e03_s1_seg,like_k-closure_eng_eng_d,like,k-closure,eng,eng,d,1,278.481437,0.10184700000002067,101.84700000002067,e03_a00_s1,e03,a00,s1
95,278.481437,e03_s1_seg,like_k-burst_eng_eng_d,like,k-burst,eng,eng,d,1,278.520398,0.038960999999972046,38.960999999972046,e03_a00_s1,e03,a00,s1
96,278.520398,e03_s1_seg,like_k-release_eng_eng_d_0,like,k-release,eng,eng,d,0,278.544322,0.02392400000002226,23.92400000002226,e03_a00_s1,e03,a00,s1
97,334.713442,e03_s1_seg,nanka_na_jap_jap,nanka,na,jap,jap,NA,1,334.82521,0.1117680000000405,111.7680000000405,e03_a00_s1,e03,a00,s1
98,334.82521,e03_s1_seg,nanka_n_jap_jap,nanka,n,jap,jap,NA,1,334.869917,0.04470699999995986,44.70699999995986,e03_a00_s1,e03,a00,s1
99,334.869917,e03_s1_seg,nanka_ka_jap_jap,nanka,ka,jap,jap,NA,1,335.018538,0.14862099999999145,148.62099999999145,e03_a00_s1,e03,a00,s1
100,337.112486,e03_s1_seg,nanka_na_jap_jap,nanka,na,jap,jap,NA,1,337.208823,0.09633700000000545,96.33700000000545,e03_a00_s1,e03,a00,s1
101,337.208823,e03_s1_seg,nanka_n_jap_jap,nanka,n,jap,jap,NA,1,337.250967,0.04214400000000751,42.14400000000751,e03_a00_s1,e03,a00,s1
102,337.250967,e03_s1_seg,nanka_ka_jap_jap,nanka,ka,jap,jap,NA,1,337.421332,0.17036500000000387,170.36500000000387,e03_a00_s1,e03,a00,s1
103,351.91309,e03_s1_seg,so-jap_s_jap_eng,so-jap,s,jap,eng,NA,1,351.997915,0.08482499999996662,84.82499999996662,e03_a00_s1,e03,a00,s1
104,351.997915,e03_s1_seg,so-jap_o_jap_eng,so-jap,o,jap,eng,NA,1,352.065986,0.068071000000031745,68.071000000031745,e03_a00_s1,e03,a00,s1
105,352.065986,e03_s1_seg,so-jap_s_jap_eng,so-jap,s,jap,eng,NA,1,352.168615,0.10262899999997899,102.62899999997899,e03_a00_s1,e03,a00,s1
106,352.168615,e03_s1_seg,so-jap_o_jap_eng,so-jap,o,jap,eng,NA,1,352.224118,0.055502999999987424,55.50299999998742,e03_a00_s1,e03,a00,s1
107,352.224118,e03_s1_seg,so-jap_s_jap_eng,so-jap,s,jap,eng,NA,1,352.340361,0.11624299999999721,116.24299999999721,e03_a00_s1,e03,a00,s1
108,352.340361,e03_s1_seg,so-jap_o_jap_eng_NA_0,so-jap,o,jap,eng,"NA",0,352.364447,0.024086000000011154,24.086000000011154,e03_a00_s1,e03,a00,s1
109,356.102628,e03_s1_seg,like_l_jap_eng_d,like,l,jap,eng,d,1,356.135436,0.03280800000004547,32.80800000004547,e03_a00_s1,e03,a00,s1
110,356.135436,e03_s1_seg,like_i_jap_eng_d,like,i,jap,eng,d,1,356.204406,0.06896999999997888,68.96999999997888,e03_a00_s1,e03,a00,s1
111,356.204406,e03_s1_seg,like_k-closure_jap_eng_d,like,k-closure,jap,eng,d,1,356.281206,0.07679999999999154,76.79999999999154,e03_a00_s1,e03,a00,s1
112,356.281206,e03_s1_seg,like_k-burst_jap_eng_d_0,like,k-burst,jap,eng,d,0,356.294627,0.01342099999999391,13.42099999999391,e03_a00_s1,e03,a00,s1
113,356.294627,e03_s1_seg,like_k-release_jap_eng_d_0,like,k-release,jap,eng,d,0,356.310658,0.01603099999999813,16.03099999999813,e03_a00_s1,e03,a00,s1
114,356.934907,e03_s1_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,356.98309,0.048182999999994536,48.182999999994536,e03_a00_s1,e03,a00,s1
115,356.98309,e03_s1_seg,like_i_eng_eng_d,like,i,eng,eng,d,1,357.100925,0.11783500000001368,117.83500000001368,e03_a00_s1,e03,a00,s1
116,357.100925,e03_s1_seg,like_k-closure_eng_eng_d,like,k-closure,eng,eng,d,1,357.151717,0.05079200000000128,50.79200000000128,e03_a00_s1,e03,a00,s1
117,357.151717,e03_s1_seg,like_k-burst_eng_eng_d,like,k-burst,eng,eng,d,1,357.18016,0.028442999999981566,28.442999999981566,e03_a00_s1,e03,a00,s1
118,357.18016,e03_s1_seg,like_k-release_eng_eng_d_0,like,k-release,eng,eng,d,0,357.190826,0.01066600000001472,10.66600000001472,e03_a00_s1,e03,a00,s1
119,359.144453,e03_s1_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,359.18407,0.03961700000002111,39.61700000002111,e03_a00_s1,e03,a00,s1
120,359.18407,e03_s1_seg,like_i_eng_eng_d,like,i,eng,eng,d,1,359.249591,0.06552099999998973,65.52099999998973,e03_a00_s1,e03,a00,s1
121,359.249591,e03_s1_seg,like_k-closure_eng_eng_d,like,k-closure,eng,eng,d,1,359.277018,0.027426999999988766,27.426999999988766,e03_a00_s1,e03,a00,s1
122,359.277018,e03_s1_seg,like_k-burst_eng_eng_d,like,k-burst,eng,eng,d,1,359.289673,0.012654999999995198,12.654999999995198,e03_a00_s1,e03,a00,s1
123,359.289673,e03_s1_seg,like_k-release_eng_eng_d_0,like,k-release,eng,eng,d,0,359.297843,0.008170000000006894,8.170000000006894,e03_a00_s1,e03,a00,s1
124,364.197301,e03_s1_seg,yeah_y_eng_eng,yeah,y,eng,eng,NA,1,364.256789,0.059488000000044394,59.488000000044394,e03_a00_s1,e03,a00,s1
125,364.256789,e03_s1_seg,yeah_eah_eng_eng,yeah,eah,eng,eng,NA,1,364.382525,0.12573599999996077,125.73599999996077,e03_a00_s1,e03,a00,s1
126,365.966608,e03_s1_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,366.091213,0.1246049999999741,124.6049999999741,e03_a00_s1,e03,a00,s1
127,366.091213,e03_s1_seg,so-eng_o_eng_eng,so-eng,o,eng,eng,NA,1,366.243508,0.15229500000003782,152.29500000003782,e03_a00_s1,e03,a00,s1
128,368.474271,e03_s1_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,368.497468,0.02319700000003877,23.19700000003877,e03_a00_s1,e03,a00,s1
129,368.497468,e03_s1_seg,like_i_eng_eng_d,like,i,eng,eng,d,1,368.55617,0.05870199999998249,58.70199999998249,e03_a00_s1,e03,a00,s1
130,368.55617,e03_s1_seg,like_k-closure_eng_eng_d,like,k-closure,eng,eng,d,1,368.607468,0.05129799999997431,51.29799999997431,e03_a00_s1,e03,a00,s1
131,368.607468,e03_s1_seg,like_k-burst_eng_eng_d,like,k-burst,eng,eng,d,1,368.613814,0.006346000000007734,6.346000000007734,e03_a00_s1,e03,a00,s1
132,368.613814,e03_s1_seg,like_k-release_eng_eng_d_0,like,k-release,eng,eng,d,0,368.628093,0.014278999999987718,14.278999999987718,e03_a00_s1,e03,a00,s1
133,396.886087,e03_s1_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,396.954947,0.06886000000002923,68.86000000002923,e03_a00_s1,e03,a00,s1
134,396.954947,e03_s1_seg,like_i_eng_eng_d,like,i,eng,eng,d,1,397.051419,0.09647200000000566,96.47200000000566,e03_a00_s1,e03,a00,s1
135,397.051419,e03_s1_seg,like_k-closure_eng_eng_d,like,k-closure,eng,eng,d,1,397.116339,0.06491999999997233,64.91999999997233,e03_a00_s1,e03,a00,s1
136,397.116339,e03_s1_seg,like_k-burst_eng_eng_d_0,like,k-burst,eng,eng,d,0,397.122867,0.006528000000002976,6.528000000002976,e03_a00_s1,e03,a00,s1
137,397.122867,e03_s1_seg,like_k-release_eng_eng_d_0,like,k-release,eng,eng,d,0,397.127944,0.00507700000002842,5.07700000002842,e03_a00_s1,e03,a00,s1
138,397.88867,e03_s1_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,397.911156,0.022486000000014883,22.486000000014883,e03_a00_s1,e03,a00,s1
139,397.911156,e03_s1_seg,like_i_eng_eng_d,like,i,eng,eng,d,1,398.001325,0.09016900000000305,90.16900000000305,e03_a00_s1,e03,a00,s1
140,398.001325,e03_s1_seg,like_k-closure_eng_eng_d,like,k-closure,eng,eng,d,1,398.117726,0.1164009999999962,116.4009999999962,e03_a00_s1,e03,a00,s1
141,398.117726,e03_s1_seg,like_k-burst_eng_eng_d_0,like,k-burst,eng,eng,d,0,398.128382,0.010655999999983123,10.655999999983123,e03_a00_s1,e03,a00,s1
142,398.128382,e03_s1_seg,like_k-release_eng_eng_d_0,like,k-release,eng,eng,d,0,398.13576,0.007378000000016982,7.378000000016982,e03_a00_s1,e03,a00,s1
143,401.054666,e03_s1_seg,yeah_y_eng_eng,yeah,y,eng,eng,NA,1,401.117919,0.06325299999997469,63.25299999997469,e03_a00_s1,e03,a00,s1
144,401.117919,e03_s1_seg,yeah_eah_eng_eng,yeah,eah,eng,eng,NA,1,401.266146,0.14822700000001987,148.22700000001987,e03_a00_s1,e03,a00,s1
145,401.38675,e03_s1_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,401.512976,0.1262259999999742,126.22599999997419,e03_a00_s1,e03,a00,s1
146,401.512976,e03_s1_seg,so-eng_o_eng_eng,so-eng,o,eng,eng,NA,1,401.618412,0.10543599999999742,105.43599999999742,e03_a00_s1,e03,a00,s1
147,468.528385,e03_s1_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,468.621941,0.09355599999997821,93.55599999997821,e03_a00_s1,e03,a00,s1
148,468.621941,e03_s1_seg,so-eng_o_eng_eng,so-eng,o,eng,eng,NA,1,468.734802,0.11286100000000943,112.86100000000943,e03_a00_s1,e03,a00,s1
149,471.882736,e03_s1_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,471.910948,0.02821199999999635,28.21199999999635,e03_a00_s1,e03,a00,s1
150,471.910948,e03_s1_seg,like_i_eng_eng_d,like,i,eng,eng,d,1,472.010303,0.09935500000000275,99.35500000000275,e03_a00_s1,e03,a00,s1
151,472.010303,e03_s1_seg,like_k-closure_eng_eng_d,like,k-closure,eng,eng,d,1,472.077746,0.06744299999996883,67.44299999996883,e03_a00_s1,e03,a00,s1
152,472.077746,e03_s1_seg,like_k-burst_eng_eng_d,like,k-burst,eng,eng,d,1,472.082634,0.004887999999994008,4.887999999994008,e03_a00_s1,e03,a00,s1
153,472.082634,e03_s1_seg,like_k-release_eng_eng_d_0,like,k-release,eng,eng,d,0,472.090632,0.007998000000043248,7.998000000043248,e03_a00_s1,e03,a00,s1
154,481.063656,e03_s1_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,481.096529,0.032872999999995045,32.872999999995045,e03_a00_s1,e03,a00,s1
155,481.096529,e03_s1_seg,like_i_eng_eng_d,like,i,eng,eng,d,1,481.153337,0.05680800000004638,56.80800000004638,e03_a00_s1,e03,a00,s1
156,481.153337,e03_s1_seg,like_k-closure_eng_eng_d,like,k-closure,eng,eng,d,1,481.190953,0.03761599999995724,37.61599999995724,e03_a00_s1,e03,a00,s1
157,481.190953,e03_s1_seg,like_k-burst_eng_eng_d_0,like,k-burst,eng,eng,d,0,481.198975,0.008022000000039498,8.022000000039498,e03_a00_s1,e03,a00,s1
158,481.198975,e03_s1_seg,like_k-release_eng_eng_d_0,like,k-release,eng,eng,d,0,481.212061,0.013085999999987052,13.085999999987052,e03_a00_s1,e03,a00,s1
159,483.40388,e03_s1_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,483.445189,0.041309000000012475,41.309000000012475,e03_a00_s1,e03,a00,s1
160,483.445189,e03_s1_seg,like_i_eng_eng_d,like,i,eng,eng,d,1,483.5402,0.09501099999999951,95.01099999999951,e03_a00_s1,e03,a00,s1
161,483.5402,e03_s1_seg,like_k-closure_eng_eng_d,like,k-closure,eng,eng,d,1,483.580328,0.04012799999998151,40.12799999998151,e03_a00_s1,e03,a00,s1
