line,tmin,tier,text,word,sound,lang_pre,lang_post,type,presence,tmax,duration,duration_ms,file_name,pair,prompt,speaker
1,1.343606,e07_s1_seg,yeah_y_eng_eng,yeah,y,eng,eng,NA,1,1.522883,0.1792769999999999,179.2769999999999,e07_a00_s1,e07,a00,s1
2,1.522883,e07_s1_seg,yeah_eah_eng_eng,yeah,eah,eng,eng,NA,1,1.805624,0.2827409999999999,282.74099999999993,e07_a00_s1,e07,a00,s1
3,16.586144,e07_s1_seg,yeah_y_eng_eng,yeah,y,eng,eng,NA,1,16.628812,0.04266799999999904,42.66799999999904,e07_a00_s1,e07,a00,s1
4,16.628812,e07_s1_seg,yeah_eah_eng_eng,yeah,eah,eng,eng,NA,1,16.837642,0.20882999999999896,208.82999999999896,e07_a00_s1,e07,a00,s1
5,18.144652,e07_s1_seg,yeah_y_eng_eng,yeah,y,eng,eng,NA,1,18.185341,0.04068900000000042,40.68900000000042,e07_a00_s1,e07,a00,s1
6,18.185341,e07_s1_seg,yeah_eah_eng_eng,yeah,eah,eng,eng,NA,1,18.313817,0.12847599999999915,128.47599999999915,e07_a00_s1,e07,a00,s1
7,25.229533,e07_s1_seg,yeah_y_eng_eng,yeah,y,eng,eng,NA,1,25.275056,0.045522999999999314,45.522999999999314,e07_a00_s1,e07,a00,s1
8,25.275056,e07_s1_seg,yeah_eah_eng_eng,yeah,eah,eng,eng,NA,1,25.491096,0.21603999999999957,216.03999999999957,e07_a00_s1,e07,a00,s1
9,64.885396,e07_s1_seg,yeah_y_eng_eng,yeah,y,eng,eng,NA,1,64.9166,0.031204000000002452,31.204000000002452,e07_a00_s1,e07,a00,s1
10,64.9166,e07_s1_seg,yeah_eah_eng_eng,yeah,eah,eng,eng,NA,1,65.231761,0.31516100000000336,315.16100000000336,e07_a00_s1,e07,a00,s1
11,66.31402,e07_s1_seg,like_l_eng_eng_dq,like,l,eng,eng,dq,1,66.37174,0.057720000000003324,57.720000000003324,e07_a00_s1,e07,a00,s1
12,66.37174,e07_s1_seg,like_i_eng_eng_dq,like,i,eng,eng,dq,1,66.485951,0.1142109999999974,114.2109999999974,e07_a00_s1,e07,a00,s1
13,66.485951,e07_s1_seg,like_k-closure_eng_eng_dq,like,k-closure,eng,eng,dq,1,66.528439,0.042488000000005854,42.488000000005854,e07_a00_s1,e07,a00,s1
14,66.528439,e07_s1_seg,like_k-burst_eng_eng_dq,like,k-burst,eng,eng,dq,1,66.534414,0.005974999999992292,5.974999999992292,e07_a00_s1,e07,a00,s1
15,66.534414,e07_s1_seg,like_k-release_eng_eng_dq_0,like,k-release,eng,eng,dq,0,66.567545,0.03313099999999736,33.13099999999736,e07_a00_s1,e07,a00,s1
16,70.85532,e07_s1_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,70.972269,0.11694899999999109,116.94899999999109,e07_a00_s1,e07,a00,s1
17,70.972269,e07_s1_seg,so-eng_o_eng_eng,so-eng,o,eng,eng,NA,1,71.084503,0.11223400000000083,112.23400000000083,e07_a00_s1,e07,a00,s1
18,83.542997,e07_s1_seg,yeah_y_eng_eng,yeah,y,eng,eng,NA,1,83.555881,0.012883999999999673,12.883999999999673,e07_a00_s1,e07,a00,s1
19,83.555881,e07_s1_seg,yeah_eah_eng_eng,yeah,eah,eng,eng,NA,1,83.710418,0.1545370000000048,154.5370000000048,e07_a00_s1,e07,a00,s1
20,212.769597,e07_s1_seg,yeah_y_eng_eng,yeah,y,eng,eng,NA,1,212.795144,0.025546999999988884,25.546999999988884,e07_a00_s1,e07,a00,s1
