line,tmin,tier,text,word,sound,lang_pre,lang_post,type,presence,tmax,duration,duration_ms,file_name,pair,prompt,speaker
1,22.265244,e06_s2_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,22.471228,0.20598400000000083,205.98400000000083,e06_b00_s2,e06,b00,s2
2,22.471228,e06_s2_seg,so-jap_o_jap_jap,so-jap,o,jap,jap,NA,1,22.708068,0.23684000000000083,236.84000000000083,e06_b00_s2,e06,b00,s2
3,28.376254,e06_s2_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,28.431873,0.055619000000000085,55.619000000000085,e06_b00_s2,e06,b00,s2
4,28.431873,e06_s2_seg,so-jap_o_jap_jap,so-jap,o,jap,jap,NA,1,28.682688,0.25081499999999934,250.81499999999934,e06_b00_s2,e06,b00,s2
5,129.928533,e06_s2_seg,nanka_na_jap_eng,nanka,na,jap,eng,NA,1,130.032304,0.10377100000002315,103.77100000002315,e06_b00_s2,e06,b00,s2
6,130.032304,e06_s2_seg,nanka_n_jap_eng,nanka,n,jap,eng,NA,1,130.070332,0.038027999999997064,38.027999999997064,e06_b00_s2,e06,b00,s2
7,130.070332,e06_s2_seg,nanka_ka_jap_eng,nanka,ka,jap,eng,NA,1,130.404206,0.33387399999998024,333.87399999998024,e06_b00_s2,e06,b00,s2
8,134.928045,e06_s2_seg,nanka_na_jap_jap,nanka,na,jap,jap,NA,1,135.016538,0.08849299999999971,88.49299999999971,e06_b00_s2,e06,b00,s2
9,135.016538,e06_s2_seg,nanka_n_jap_jap,nanka,n,jap,jap,NA,1,135.06848,0.051941999999996824,51.941999999996824,e06_b00_s2,e06,b00,s2
10,135.06848,e06_s2_seg,nanka_ka_jap_jap,nanka,ka,jap,jap,NA,1,135.198975,0.13049499999999625,130.49499999999625,e06_b00_s2,e06,b00,s2
11,139.086941,e06_s2_seg,nanka_na_jap_jap,nanka,na,jap,jap,NA,1,139.153353,0.0664120000000139,66.4120000000139,e06_b00_s2,e06,b00,s2
12,139.153353,e06_s2_seg,nanka_n_jap_jap,nanka,n,jap,jap,NA,1,139.179919,0.026566000000002532,26.566000000002532,e06_b00_s2,e06,b00,s2
13,139.179919,e06_s2_seg,nanka_ka_jap_jap,nanka,ka,jap,jap,NA,1,139.252121,0.0722019999999759,72.2019999999759,e06_b00_s2,e06,b00,s2
14,140.706559,e06_s2_seg,nanka_na_jap_eng,nanka,na,jap,eng,NA,1,140.763608,0.057049000000006345,57.049000000006345,e06_b00_s2,e06,b00,s2
15,140.763608,e06_s2_seg,nanka_n_jap_eng,nanka,n,jap,eng,NA,1,140.796545,0.03293700000000399,32.93700000000399,e06_b00_s2,e06,b00,s2
16,140.796545,e06_s2_seg,nanka_ka_jap_eng,nanka,ka,jap,eng,NA,1,140.824747,0.028201999999993177,28.201999999993177,e06_b00_s2,e06,b00,s2
17,146.696307,e06_s2_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,146.772605,0.07629800000000841,76.29800000000841,e06_b00_s2,e06,b00,s2
18,146.772605,e06_s2_seg,so-jap_o_jap_jap,so-jap,o,jap,jap,NA,1,146.967027,0.19442200000000298,194.42200000000298,e06_b00_s2,e06,b00,s2
19,152.744111,e06_s2_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,152.822841,0.0787300000000073,78.7300000000073,e06_b00_s2,e06,b00,s2
20,152.822841,e06_s2_seg,so-jap_o_jap_jap,so-jap,o,jap,jap,NA,1,152.901572,0.07873099999997635,78.73099999997635,e06_b00_s2,e06,b00,s2
21,210.722272,e06_s2_seg,like_l_jap_jap_d,like,l,jap,jap,d,1,210.804476,0.08220399999999017,82.20399999999017,e06_b00_s2,e06,b00,s2
22,210.804476,e06_s2_seg,like_i_jap_jap_d,like,i,jap,jap,d,1,211.016506,0.2120299999999986,212.0299999999986,e06_b00_s2,e06,b00,s2
23,211.016506,e06_s2_seg,like_k-closure_jap_jap_d,like,k-closure,jap,jap,d,1,211.127411,0.11090500000000247,110.90500000000247,e06_b00_s2,e06,b00,s2
24,211.127411,e06_s2_seg,like_k-burst_jap_jap_d,like,k-burst,jap,jap,d,1,211.137889,0.010478000000006205,10.478000000006205,e06_b00_s2,e06,b00,s2
25,211.137889,e06_s2_seg,like_k-release_jap_jap_d,like,k-release,jap,jap,d,1,211.26607,0.1281810000000121,128.1810000000121,e06_b00_s2,e06,b00,s2
26,223.983709,e06_s2_seg,nanka_na_jap_jap,nanka,na,jap,jap,NA,1,224.077567,0.09385799999998312,93.85799999998312,e06_b00_s2,e06,b00,s2
27,224.077567,e06_s2_seg,nanka_n_jap_jap,nanka,n,jap,jap,NA,1,224.114098,0.03653100000002496,36.53100000002496,e06_b00_s2,e06,b00,s2
28,224.114098,e06_s2_seg,nanka_ka_jap_jap,nanka,ka,jap,jap,NA,1,224.218073,0.10397499999999127,103.97499999999127,e06_b00_s2,e06,b00,s2
29,229.392079,e06_s2_seg,nanka_na_jap_jap,nanka,na,jap,jap,NA,1,229.480712,0.08863300000001573,88.63300000001573,e06_b00_s2,e06,b00,s2
30,229.480712,e06_s2_seg,nanka_n_jap_jap,nanka,n,jap,jap,NA,1,229.523981,0.043268999999980906,43.268999999980906,e06_b00_s2,e06,b00,s2
31,229.523981,e06_s2_seg,nanka_ka_jap_jap,nanka,ka,jap,jap,NA,1,229.611916,0.08793500000001586,87.93500000001586,e06_b00_s2,e06,b00,s2
32,243.066021,e06_s2_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,243.183668,0.11764700000000516,117.64700000000516,e06_b00_s2,e06,b00,s2
33,243.183668,e06_s2_seg,so-jap_o_jap_jap,so-jap,o,jap,jap,NA,1,243.291552,0.10788399999998433,107.88399999998433,e06_b00_s2,e06,b00,s2
34,244.08999,e06_s2_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,244.203626,0.11363600000001384,113.63600000001384,e06_b00_s2,e06,b00,s2
