line,tmin,tier,text,word,sound,lang_pre,lang_post,type,presence,tmax,duration,duration_ms,file_name,pair,prompt,speaker
1,15.697268,e08_s1_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,15.808034,0.11076599999999992,110.76599999999992,e08_b00_s1,e08,b00,s1
2,15.808034,e08_s1_seg,so-jap_o_jap_jap,so-jap,o,jap,jap,NA,1,15.867728,0.05969400000000036,59.69400000000036,e08_b00_s1,e08,b00,s1
3,27.127444,e08_s1_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,27.207122,0.0796779999999977,79.6779999999977,e08_b00_s1,e08,b00,s1
4,27.207122,e08_s1_seg,so-jap_o_jap_jap,so-jap,o,jap,jap,NA,1,27.34943,0.14230800000000343,142.30800000000343,e08_b00_s1,e08,b00,s1
5,27.34943,e08_s1_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,27.491219,0.14178899999999928,141.78899999999928,e08_b00_s1,e08,b00,s1
6,27.491219,e08_s1_seg,so-jap_o_jap_jap,so-jap,o,jap,jap,NA,1,27.621985,0.13076599999999772,130.76599999999772,e08_b00_s1,e08,b00,s1
7,27.621985,e08_s1_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,27.765234,0.14324900000000085,143.24900000000085,e08_b00_s1,e08,b00,s1
8,27.765234,e08_s1_seg,so-jap_o_jap_jap,so-jap,o,jap,jap,NA,1,27.884407,0.11917299999999997,119.17299999999997,e08_b00_s1,e08,b00,s1
9,32.170926,e08_s1_seg,nanka_na_eng_jap,nanka,na,eng,jap,NA,1,32.264256,0.09333000000000169,93.33000000000169,e08_b00_s1,e08,b00,s1
10,32.264256,e08_s1_seg,nanka_n_eng_jap,nanka,n,eng,jap,NA,1,32.299153,0.03489699999999374,34.89699999999374,e08_b00_s1,e08,b00,s1
11,32.299153,e08_s1_seg,nanka_ka_eng_jap,nanka,ka,eng,jap,NA,1,32.515235,0.2160820000000001,216.0820000000001,e08_b00_s1,e08,b00,s1
12,41.089668,e08_s1_seg,so-eng_s_jap_eng,so-eng,s,jap,eng,NA,1,41.377428,0.2877599999999987,287.7599999999987,e08_b00_s1,e08,b00,s1
13,41.377428,e08_s1_seg,so-eng_o_jap_eng,so-eng,o,jap,eng,NA,1,41.510046,0.1326180000000008,132.6180000000008,e08_b00_s1,e08,b00,s1
14,41.76807,e08_s1_seg,like_l_eng_eng_g,like,l,eng,eng,g,1,41.826026,0.05795599999999723,57.95599999999723,e08_b00_s1,e08,b00,s1
