line	tmin	tier	text	tmax
1	18.997619	e03_s1_seg	like_l_eng_eng_d	19.027791
2	19.027791	e03_s1_seg	like_i_eng_eng_d	19.133767
3	19.133767	e03_s1_seg	like_k-closure_eng_eng_d	19.217579
4	19.217579	e03_s1_seg	like_k-burst_eng_eng_d	19.346558
5	19.346558	e03_s1_seg	like_k-release_eng_eng_d	19.535196
6	22.628344	e03_s1_seg	like_l_eng_eng_v	22.654915
7	22.654915	e03_s1_seg	like_i_eng_eng_v	22.787768
8	22.787768	e03_s1_seg	like_k-closure_eng_eng_v	22.865278
9	22.865278	e03_s1_seg	like_k-burst_eng_eng_v	22.868682
10	22.868682	e03_s1_seg	like_k-release_eng_eng_v_0	22.885698
11	32.058305	e03_s1_seg	so-eng_s_eng_eng	32.193127
12	32.193127	e03_s1_seg	so-eng_o_eng_eng	32.324328
13	57.130063	e03_s1_seg	like_l_eng_eng_d	57.143299
14	57.143299	e03_s1_seg	like_i_eng_eng_d	57.232785
15	57.232785	e03_s1_seg	like_k-closure_eng_eng_d	57.320170
16	57.320170	e03_s1_seg	like_k-burst_eng_eng_d_0	57.324608
17	57.324608	e03_s1_seg	like_k-release_eng_eng_d_0	57.327144
18	59.761662	e03_s1_seg	like_l_eng_eng_v	59.809707
19	59.809707	e03_s1_seg	like_i_eng_eng_v	59.887872
20	59.887872	e03_s1_seg	like_k-closure_eng_eng_v	59.977826
21	59.977826	e03_s1_seg	like_k-burst_eng_eng_v	60.060432
22	60.060432	e03_s1_seg	like_k-release_eng_eng_v_0	60.092162
23	70.862637	e03_s1_seg	yeah_y_eng_eng	70.944281
24	70.944281	e03_s1_seg	yeah_eah_eng_eng	71.061811
25	72.804631	e03_s1_seg	yeah_y_eng_eng	72.861565
26	72.861565	e03_s1_seg	yeah_eah_eng_eng	73.002225
27	73.002225	e03_s1_seg	yeah_y_eng_eng	73.034104
28	73.034104	e03_s1_seg	yeah_eah_eng_eng	73.164066
29	80.831296	e03_s1_seg	so-jap_s_jap_jap	81.011470
30	81.011470	e03_s1_seg	so-jap_o_jap_jap	81.064431
31	92.409651	e03_s1_seg	like_l_eng_eng_d	92.450867
32	92.450867	e03_s1_seg	like_i_eng_eng_d	92.529661
33	92.529661	e03_s1_seg	like_k-closure_eng_eng_d	92.583449
34	92.583449	e03_s1_seg	like_k-burst_eng_eng_d	92.597926
35	92.597926	e03_s1_seg	like_k-release_eng_eng_d_0	92.633987
36	94.271183	e03_s1_seg	like_l_eng_eng_d_0	94.309448
37	94.309448	e03_s1_seg	like_i_eng_eng_d	94.420537
38	94.420537	e03_s1_seg	like_k-closure_eng_eng_d	94.525044
39	94.525044	e03_s1_seg	like_k-burst_eng_eng_d	94.553022
40	94.553022	e03_s1_seg	like_k-release_eng_eng_d	94.604041
