line,tmin,tier,text,word,sound,lang_pre,lang_post,type,presence,tmax,duration,duration_ms,file_name,pair,prompt,speaker
1,43.281591,e02_s2_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,43.314017,0.032426000000000954,32.426000000000954,e02_b00_s2,e02,b00,s2
2,43.314017,e02_s2_seg,like_i_eng_eng_d,like,i,eng,eng,d,1,43.401912,0.08789500000000317,87.89500000000317,e02_b00_s2,e02,b00,s2
3,43.401912,e02_s2_seg,like_k-closure_eng_eng_d,like,k-closure,eng,eng,d,1,43.465912,0.06400000000000006,64.00000000000006,e02_b00_s2,e02,b00,s2
4,43.465912,e02_s2_seg,like_k-burst_eng_eng_d,like,k-burst,eng,eng,d,1,43.482979,0.01706699999999728,17.06699999999728,e02_b00_s2,e02,b00,s2
5,43.482979,e02_s2_seg,like_k-release_eng_eng_d_0,like,k-release,eng,eng,d,0,43.498344,0.015365000000002738,15.365000000002738,e02_b00_s2,e02,b00,s2
6,45.019517,e02_s2_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,45.032713,0.013196000000000652,13.196000000000652,e02_b00_s2,e02,b00,s2
7,45.032713,e02_s2_seg,like_i_eng_eng_d,like,i,eng,eng,d,1,45.08847,0.055756999999999834,55.756999999999834,e02_b00_s2,e02,b00,s2
8,45.08847,e02_s2_seg,like_k-closure_eng_eng_d,like,k-closure,eng,eng,d,1,45.151215,0.0627449999999996,62.74499999999961,e02_b00_s2,e02,b00,s2
9,45.151215,e02_s2_seg,like_k-burst_eng_eng_d,like,k-burst,eng,eng,d,1,45.155656,0.004440999999999917,4.440999999999917,e02_b00_s2,e02,b00,s2
10,45.155656,e02_s2_seg,like_k-release_eng_eng_d_0,like,k-release,eng,eng,d,0,45.164019,0.008363000000002785,8.363000000002785,e02_b00_s2,e02,b00,s2
11,54.710446,e02_s2_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,54.750987,0.0405410000000046,40.5410000000046,e02_b00_s2,e02,b00,s2
12,54.750987,e02_s2_seg,like_i_eng_eng_d,like,i,eng,eng,d,1,54.902881,0.15189399999999864,151.89399999999864,e02_b00_s2,e02,b00,s2
13,54.902881,e02_s2_seg,like_k-closure_eng_eng_d,like,k-closure,eng,eng,d,1,55.020427,0.11754599999999726,117.54599999999726,e02_b00_s2,e02,b00,s2
14,55.020427,e02_s2_seg,like_k-burst_eng_eng_d,like,k-burst,eng,eng,d,1,55.029586,0.009159000000003914,9.159000000003914,e02_b00_s2,e02,b00,s2
15,55.029586,e02_s2_seg,like_k-release_eng_eng_d_0,like,k-release,eng,eng,d,0,55.083954,0.05436799999999664,54.36799999999664,e02_b00_s2,e02,b00,s2
16,57.355873,e02_s2_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,57.387695,0.03182199999999824,31.82199999999824,e02_b00_s2,e02,b00,s2
17,57.387695,e02_s2_seg,like_i_eng_eng_d,like,i,eng,eng,d,1,57.463408,0.07571300000000036,75.71300000000036,e02_b00_s2,e02,b00,s2
18,57.463408,e02_s2_seg,like_k-closure_eng_eng_d,like,k-closure,eng,eng,d,1,57.526164,0.06275600000000026,62.756000000000256,e02_b00_s2,e02,b00,s2
19,57.526164,e02_s2_seg,like_k-burst_eng_eng_d,like,k-burst,eng,eng,d,1,57.534731,0.008566999999999325,8.566999999999325,e02_b00_s2,e02,b00,s2
20,57.534731,e02_s2_seg,like_k-release_eng_eng_d_0,like,k-release,eng,eng,d,0,57.562164,0.02743300000000204,27.43300000000204,e02_b00_s2,e02,b00,s2
21,59.995367,e02_s2_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,60.010766,0.015398999999995056,15.398999999995056,e02_b00_s2,e02,b00,s2
22,60.010766,e02_s2_seg,like_i_eng_eng_d,like,i,eng,eng,d,1,60.095993,0.08522700000000327,85.22700000000327,e02_b00_s2,e02,b00,s2
23,60.095993,e02_s2_seg,like_k-closure_eng_eng_d,like,k-closure,eng,eng,d,1,60.155036,0.05904300000000262,59.04300000000262,e02_b00_s2,e02,b00,s2
24,60.155036,e02_s2_seg,like_k-burst_eng_eng_d,like,k-burst,eng,eng,d,1,60.1635,0.008463999999996474,8.463999999996474,e02_b00_s2,e02,b00,s2
25,60.1635,e02_s2_seg,like_k-release_eng_eng_d_0,like,k-release,eng,eng,d,0,60.192959,0.02945900000000279,29.45900000000279,e02_b00_s2,e02,b00,s2
