line	tmin	tier	text	tmax
1	78.607283	e01_s2_seg	like_l_eng_eng_d	78.633894
2	78.633894	e01_s2_seg	like_i_eng_eng_d	78.685781
3	78.685781	e01_s2_seg	like_k-closure_eng_eng_d	78.788182
4	78.788182	e01_s2_seg	like_k-burst_eng_eng_d	78.796956
5	78.796956	e01_s2_seg	like_k-release_eng_eng_d_0	78.868542
6	81.667281	e01_s2_seg	like_l_eng_eng_d	81.700307
7	81.700307	e01_s2_seg	like_i_eng_eng_d	81.816488
8	81.816488	e01_s2_seg	like_k-closure_eng_eng_d	81.935028
9	81.935028	e01_s2_seg	like_k-burst_eng_eng_d	81.940336
10	81.940336	e01_s2_seg	like_k-release_eng_eng_d_0	81.952895
11	96.304881	e01_s2_seg	nanka_na_jap_jap	96.405532
12	96.405532	e01_s2_seg	nanka_n_jap_jap	96.440925
13	96.440925	e01_s2_seg	nanka_ka_jap_jap	96.554848
14	102.167604	e01_s2_seg	like_l_eng_eng_d	102.208217
15	102.208217	e01_s2_seg	like_i_eng_eng_d	102.294600
16	102.294600	e01_s2_seg	like_k-closure_eng_eng_d	102.356487
17	102.356487	e01_s2_seg	like_k-burst_eng_eng_d	102.364867
18	102.364867	e01_s2_seg	like_k-release_eng_eng_d_0	102.384852
19	106.002646	e01_s2_seg	yeah_y_eng_eng	106.058902
20	106.058902	e01_s2_seg	yeah_eah_eng_eng	106.224494
21	106.224494	e01_s2_seg	yeah_y_eng_eng	106.279490
22	106.279490	e01_s2_seg	yeah_eah_eng_eng	106.414260
23	106.414260	e01_s2_seg	yeah_y_eng_eng	106.460970
24	106.460970	e01_s2_seg	yeah_eah_eng_eng	106.602992
25	108.830671	e01_s2_seg	so-eng_s_eng_eng	108.939754
26	108.939754	e01_s2_seg	so-eng_o_eng_eng	109.034241
27	115.148159	e01_s2_seg	yeah_y_eng_eng	115.218043
28	115.218043	e01_s2_seg	yeah_eah_eng_eng	115.466015
29	116.986048	e01_s2_seg	like_l_eng_eng_v	117.008095
30	117.008095	e01_s2_seg	like_i_eng_eng_v	117.105807
31	117.105807	e01_s2_seg	like_k-closure_eng_eng_v	117.184318
32	117.184318	e01_s2_seg	like_k-burst_eng_eng_v	117.213524
33	117.213524	e01_s2_seg	like_k-release_eng_eng_v_0	117.242288
34	122.604362	e01_s2_seg	like_l_eng_eng_d	122.689779
35	122.689779	e01_s2_seg	like_i_eng_eng_d	122.775195
36	122.775195	e01_s2_seg	like_k-closure_eng_eng_d	122.869510
37	122.869510	e01_s2_seg	like_k-burst_eng_eng_d_0	122.891457
38	122.891457	e01_s2_seg	like_k-release_eng_eng_d_0	122.912435
39	129.320589	e01_s2_seg	yeah_y_eng_eng	129.374146
40	129.374146	e01_s2_seg	yeah_eah_eng_eng	129.567600
41	136.515543	e01_s2_seg	like_l_eng_eng_d	136.549412
42	136.549412	e01_s2_seg	like_i_eng_eng_d	136.667031
43	136.667031	e01_s2_seg	like_k-closure_eng_eng_d	136.776028
44	136.776028	e01_s2_seg	like_k-burst_eng_eng_d_0	136.796350
45	136.796350	e01_s2_seg	like_k-release_eng_eng_d_0	136.814067
46	161.704508	e01_s2_seg	like_l_eng_eng_v	161.750912
47	161.750912	e01_s2_seg	like_i_eng_eng_v	161.856377
48	161.856377	e01_s2_seg	like_k-closure_eng_eng_v	161.911218
49	161.911218	e01_s2_seg	like_k-burst_eng_eng_v	161.938112
50	161.938112	e01_s2_seg	like_k-release_eng_eng_v_0	161.955584
51	171.949648	e01_s2_seg	yeah_y_jap_eng	171.997430
52	171.997430	e01_s2_seg	yeah_eah_jap_eng	172.167054
53	183.681033	e01_s2_seg	like_l_eng_eng_d	183.742387
54	183.742387	e01_s2_seg	like_i_eng_eng_d	183.822706
55	183.822706	e01_s2_seg	like_k-closure_eng_eng_d	183.881608
56	183.881608	e01_s2_seg	like_k-burst_eng_eng_d	183.884618
57	183.884618	e01_s2_seg	like_k-release_eng_eng_d_0	183.896889
58	184.937069	e01_s2_seg	so-eng_s_eng_eng	185.080343
59	185.080343	e01_s2_seg	so-eng_o_eng_eng	185.211677
60	192.209956	e01_s2_seg	yeah_y_eng_eng	192.277720
61	192.277720	e01_s2_seg	yeah_eah_eng_eng	192.403947
62	192.692675	e01_s2_seg	yeah_y_eng_eng	192.735464
63	192.735464	e01_s2_seg	yeah_eah_eng_eng	192.904382
64	193.448272	e01_s2_seg	like_l_eng_eng_v	193.521218
65	193.521218	e01_s2_seg	like_i_eng_eng_v	193.644246
66	193.644246	e01_s2_seg	like_k-closure_eng_eng_v	193.710659
67	193.710659	e01_s2_seg	like_k-burst_eng_eng_v	193.726991
68	193.726991	e01_s2_seg	like_k-release_eng_eng_v_0	193.857640
69	204.782450	e01_s2_seg	like_l_eng_jap_v	204.856977
