line,tmin,tier,text,word,sound,lang_pre,lang_post,type,presence,tmax,duration,duration_ms,file_name,pair,prompt,speaker
1,5.780536,e01_s1_seg,yeah_y_eng_eng,yeah,y,eng,eng,NA,1,5.86047,0.07993400000000062,79.93400000000062,e01_a00_s1,e01,a00,s1
2,5.86047,e01_s1_seg,yeah_eah_eng_eng,yeah,eah,eng,eng,NA,1,6.03175,0.17127999999999943,171.27999999999943,e01_a00_s1,e01,a00,s1
3,16.307638,e01_s1_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,16.338532,0.030893999999999977,30.893999999999977,e01_a00_s1,e01,a00,s1
4,16.338532,e01_s1_seg,like_i_eng_eng_d,like,i,eng,eng,d,1,16.396124,0.057591999999999643,57.59199999999964,e01_a00_s1,e01,a00,s1
5,16.396124,e01_s1_seg,like_k-closure_eng_eng_d,like,k-closure,eng,eng,d,1,16.448664,0.052540000000000475,52.540000000000475,e01_a00_s1,e01,a00,s1
6,16.448664,e01_s1_seg,like_k-burst_eng_eng_d,like,k-burst,eng,eng,d,1,16.466244,0.01757999999999882,17.57999999999882,e01_a00_s1,e01,a00,s1
7,16.466244,e01_s1_seg,like_k-release_eng_eng_d_0,like,k-release,eng,eng,d,0,16.475035,0.008790999999998661,8.790999999998661,e01_a00_s1,e01,a00,s1
8,31.046052,e01_s1_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,31.081606,0.035554000000001196,35.554000000001196,e01_a00_s1,e01,a00,s1
9,31.081606,e01_s1_seg,like_i_eng_eng_d,like,i,eng,eng,d,1,31.144522,0.06291599999999775,62.91599999999775,e01_a00_s1,e01,a00,s1
10,31.144522,e01_s1_seg,like_k-closure_eng_eng_d,like,k-closure,eng,eng,d,1,31.21096,0.06643800000000155,66.43800000000155,e01_a00_s1,e01,a00,s1
11,31.21096,e01_s1_seg,like_k-burst_eng_eng_d,like,k-burst,eng,eng,d,1,31.216324,0.005364000000000146,5.364000000000146,e01_a00_s1,e01,a00,s1
12,31.216324,e01_s1_seg,like_k-release_eng_eng_d_0,like,k-release,eng,eng,d,0,31.226107,0.009782999999998765,9.782999999998765,e01_a00_s1,e01,a00,s1
13,39.755986,e01_s1_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,39.805155,0.04916899999999913,49.16899999999913,e01_a00_s1,e01,a00,s1
14,39.805155,e01_s1_seg,like_i_eng_eng_d,like,i,eng,eng,d,1,39.915625,0.1104699999999994,110.4699999999994,e01_a00_s1,e01,a00,s1
15,39.915625,e01_s1_seg,like_k-closure_eng_eng_d,like,k-closure,eng,eng,d,1,40.001831,0.08620600000000422,86.20600000000422,e01_a00_s1,e01,a00,s1
16,40.001831,e01_s1_seg,like_k-burst_eng_eng_d,like,k-burst,eng,eng,d,1,40.007012,0.005181000000000324,5.181000000000324,e01_a00_s1,e01,a00,s1
17,40.007012,e01_s1_seg,like_k-release_eng_eng_d,like,k-release,eng,eng,d,1,40.034213,0.027200999999998032,27.200999999998032,e01_a00_s1,e01,a00,s1
18,46.95731,e01_s1_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,46.974866,0.017555999999999017,17.555999999999017,e01_a00_s1,e01,a00,s1
19,46.974866,e01_s1_seg,like_i_eng_eng_d,like,i,eng,eng,d,1,47.045565,0.07069900000000473,70.69900000000473,e01_a00_s1,e01,a00,s1
20,47.045565,e01_s1_seg,like_k-closure_eng_eng_d,like,k-closure,eng,eng,d,1,47.100131,0.05456599999999412,54.56599999999412,e01_a00_s1,e01,a00,s1
21,47.100131,e01_s1_seg,like_k-burst_eng_eng_d_0,like,k-burst,eng,eng,d,0,47.116264,0.016133000000003506,16.133000000003506,e01_a00_s1,e01,a00,s1
22,47.116264,e01_s1_seg,like_k-release_eng_eng_d_0,like,k-release,eng,eng,d,0,47.136667,0.020403000000001725,20.403000000001725,e01_a00_s1,e01,a00,s1
23,56.127104,e01_s1_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,56.272636,0.14553199999999578,145.53199999999578,e01_a00_s1,e01,a00,s1
24,56.272636,e01_s1_seg,so-eng_o_eng_eng,so-eng,o,eng,eng,NA,1,56.500307,0.22767100000000084,227.67100000000084,e01_a00_s1,e01,a00,s1
25,73.201443,e01_s1_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,73.255673,0.054230000000004,54.230000000004,e01_a00_s1,e01,a00,s1
26,73.255673,e01_s1_seg,like_i_eng_eng_d,like,i,eng,eng,d,1,73.332137,0.07646400000000142,76.46400000000142,e01_a00_s1,e01,a00,s1
27,73.332137,e01_s1_seg,like_k-closure_eng_eng_d,like,k-closure,eng,eng,d,1,73.387098,0.0549609999999916,54.9609999999916,e01_a00_s1,e01,a00,s1
28,73.387098,e01_s1_seg,like_k-burst_eng_eng_d,like,k-burst,eng,eng,d,1,73.411547,0.024449000000004162,24.449000000004162,e01_a00_s1,e01,a00,s1
29,73.411547,e01_s1_seg,like_k-release_eng_eng_d_0,like,k-release,eng,eng,d,0,73.432883,0.02133600000000513,21.33600000000513,e01_a00_s1,e01,a00,s1
30,79.109861,e01_s1_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,79.204884,0.09502300000001185,95.02300000001185,e01_a00_s1,e01,a00,s1
31,79.204884,e01_s1_seg,so-eng_o_eng_eng,so-eng,o,eng,eng,NA,1,79.377653,0.17276899999998818,172.76899999998818,e01_a00_s1,e01,a00,s1
32,80.064984,e01_s1_seg,yeah_y_eng_eng,yeah,y,eng,eng,NA,1,80.104924,0.03994000000000142,39.94000000000142,e01_a00_s1,e01,a00,s1
33,80.104924,e01_s1_seg,yeah_eah_eng_eng,yeah,eah,eng,eng,NA,1,80.378216,0.27329199999999787,273.29199999999787,e01_a00_s1,e01,a00,s1
34,81.804452,e01_s1_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,81.934565,0.13011300000000858,130.11300000000858,e01_a00_s1,e01,a00,s1
35,81.934565,e01_s1_seg,so-eng_o_eng_eng,so-eng,o,eng,eng,NA,1,82.036494,0.10192899999999838,101.92899999999838,e01_a00_s1,e01,a00,s1
36,92.842083,e01_s1_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,92.881582,0.03949899999999218,39.49899999999218,e01_a00_s1,e01,a00,s1
37,92.881582,e01_s1_seg,like_i_eng_eng_d,like,i,eng,eng,d,1,93.010165,0.1285830000000061,128.5830000000061,e01_a00_s1,e01,a00,s1
38,93.010165,e01_s1_seg,like_k-closure_eng_eng_d,like,k-closure,eng,eng,d,1,93.163111,0.15294600000000003,152.94600000000003,e01_a00_s1,e01,a00,s1
39,93.163111,e01_s1_seg,like_k-burst_eng_eng_d,like,k-burst,eng,eng,d,1,93.173262,0.01015099999999336,10.15099999999336,e01_a00_s1,e01,a00,s1
40,93.173262,e01_s1_seg,like_k-release_eng_eng_d_0,like,k-release,eng,eng,d,0,93.192424,0.01916200000000856,19.16200000000856,e01_a00_s1,e01,a00,s1
41,98.06612,e01_s1_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,98.08991,0.023790000000005307,23.790000000005307,e01_a00_s1,e01,a00,s1
42,98.08991,e01_s1_seg,like_i_eng_eng_d,like,i,eng,eng,d,1,98.257949,0.16803899999999317,168.03899999999317,e01_a00_s1,e01,a00,s1
43,98.257949,e01_s1_seg,like_k-closure_eng_eng_d,like,k-closure,eng,eng,d,1,98.35172,0.09377100000000382,93.77100000000382,e01_a00_s1,e01,a00,s1
44,98.35172,e01_s1_seg,like_k-burst_eng_eng_d_0,like,k-burst,eng,eng,d,0,98.3562,0.004480000000000928,4.480000000000928,e01_a00_s1,e01,a00,s1
45,98.3562,e01_s1_seg,like_k-release_eng_eng_d_0,like,k-release,eng,eng,d,0,98.360082,0.003882000000004382,3.882000000004382,e01_a00_s1,e01,a00,s1
46,106.316855,e01_s1_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,106.433564,0.11670900000000017,116.70900000000017,e01_a00_s1,e01,a00,s1
47,106.433564,e01_s1_seg,so-eng_o_eng_eng,so-eng,o,eng,eng,NA,1,106.512925,0.07936099999999158,79.36099999999158,e01_a00_s1,e01,a00,s1
48,108.856911,e01_s1_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,108.872042,0.015130999999996675,15.130999999996675,e01_a00_s1,e01,a00,s1
49,108.872042,e01_s1_seg,like_i_eng_eng_d,like,i,eng,eng,d,1,108.922165,0.05012300000001346,50.12300000001346,e01_a00_s1,e01,a00,s1
50,108.922165,e01_s1_seg,like_k-closure_eng_eng_d,like,k-closure,eng,eng,d,1,108.963942,0.04177699999999618,41.77699999999618,e01_a00_s1,e01,a00,s1
51,108.963942,e01_s1_seg,like_k-burst_eng_eng_d,like,k-burst,eng,eng,d,1,108.969125,0.00518300000000238,5.18300000000238,e01_a00_s1,e01,a00,s1
52,108.969125,e01_s1_seg,like_k-release_eng_eng_d_0,like,k-release,eng,eng,d,0,108.9826,0.013474999999999682,13.474999999999682,e01_a00_s1,e01,a00,s1
53,111.121123,e01_s1_seg,yeah_y_eng_eng,yeah,y,eng,eng,NA,1,111.156771,0.035648000000009006,35.648000000009006,e01_a00_s1,e01,a00,s1
54,111.156771,e01_s1_seg,yeah_eah_eng_eng,yeah,eah,eng,eng,NA,1,111.423674,0.2669029999999992,266.9029999999992,e01_a00_s1,e01,a00,s1
55,140.117392,e01_s1_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,140.162637,0.045244999999994207,45.24499999999421,e01_a00_s1,e01,a00,s1
56,140.162637,e01_s1_seg,like_i_eng_eng_d,like,i,eng,eng,d,1,140.329667,0.16703000000001111,167.0300000000111,e01_a00_s1,e01,a00,s1
57,140.329667,e01_s1_seg,like_k-closure_eng_eng_d,like,k-closure,eng,eng,d,1,140.50853,0.17886300000000688,178.86300000000688,e01_a00_s1,e01,a00,s1
58,140.50853,e01_s1_seg,like_k-burst_eng_eng_d,like,k-burst,eng,eng,d,1,140.531153,0.02262299999998163,22.62299999998163,e01_a00_s1,e01,a00,s1
59,140.531153,e01_s1_seg,like_k-release_eng_eng_d_0,like,k-release,eng,eng,d,0,140.57156,0.04040700000001607,40.40700000001607,e01_a00_s1,e01,a00,s1
60,143.617924,e01_s1_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,143.65078,0.032856000000009544,32.856000000009544,e01_a00_s1,e01,a00,s1
61,143.65078,e01_s1_seg,like_i_eng_eng_d,like,i,eng,eng,d,1,143.776519,0.12573900000001004,125.73900000001004,e01_a00_s1,e01,a00,s1
62,143.776519,e01_s1_seg,like_k-closure_eng_eng_d,like,k-closure,eng,eng,d,1,143.852804,0.076284999999984393,76.2849999999844,e01_a00_s1,e01,a00,s1
63,143.852804,e01_s1_seg,like_k-burst_eng_eng_d,like,k-burst,eng,eng,d,1,143.911029,0.05822500000002151,58.22500000002151,e01_a00_s1,e01,a00,s1
64,143.911029,e01_s1_seg,like_k-release_eng_eng_d_0,like,k-release,eng,eng,d,0,143.931625,0.020595999999983405,20.595999999983405,e01_a00_s1,e01,a00,s1
65,149.148804,e01_s1_seg,yeah_y_eng_eng,yeah,y,eng,eng,NA,1,149.199746,0.05094199999999205,50.94199999999205,e01_a00_s1,e01,a00,s1
66,149.199746,e01_s1_seg,yeah_eah_eng_eng,yeah,eah,eng,eng,NA,1,149.574682,0.37493599999999105,374.93599999999105,e01_a00_s1,e01,a00,s1
67,153.529867,e01_s1_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,153.571163,0.041296000000016875,41.296000000016875,e01_a00_s1,e01,a00,s1
68,153.571163,e01_s1_seg,like_i_eng_eng_d,like,i,eng,eng,d,1,153.689856,0.11869299999997907,118.69299999997907,e01_a00_s1,e01,a00,s1
69,153.689856,e01_s1_seg,like_k-closure_eng_eng_d,like,k-closure,eng,eng,d,1,153.845722,0.15586600000000317,155.86600000000317,e01_a00_s1,e01,a00,s1
70,153.845722,e01_s1_seg,like_k-burst_eng_eng_d,like,k-burst,eng,eng,d,1,153.862391,0.016669000000007372,16.669000000007372,e01_a00_s1,e01,a00,s1
71,153.862391,e01_s1_seg,like_k-release_eng_eng_d_0,like,k-release,eng,eng,d,0,153.882226,0.01983500000000049,19.83500000000049,e01_a00_s1,e01,a00,s1
72,155.772566,e01_s1_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,155.814379,0.04181299999999055,41.81299999999055,e01_a00_s1,e01,a00,s1
73,155.814379,e01_s1_seg,like_i_eng_eng_d,like,i,eng,eng,d,1,155.874181,0.059801999999990585,59.801999999990585,e01_a00_s1,e01,a00,s1
74,155.874181,e01_s1_seg,like_k-closure_eng_eng_d,like,k-closure,eng,eng,d,1,155.912144,0.037963000000019065,37.963000000019065,e01_a00_s1,e01,a00,s1
75,155.912144,e01_s1_seg,like_k-burst_eng_eng_d,like,k-burst,eng,eng,d,1,155.920941,0.008796999999987065,8.796999999987065,e01_a00_s1,e01,a00,s1
76,155.920941,e01_s1_seg,like_k-release_eng_eng_d_0,like,k-release,eng,eng,d,0,155.945891,0.024949999999989814,24.949999999989814,e01_a00_s1,e01,a00,s1
77,157.185473,e01_s1_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,157.236952,0.0514790000000005,51.4790000000005,e01_a00_s1,e01,a00,s1
78,157.236952,e01_s1_seg,like_i_eng_eng_d,like,i,eng,eng,d,1,157.293111,0.056159000000008064,56.159000000008064,e01_a00_s1,e01,a00,s1
79,157.293111,e01_s1_seg,like_k-closure_eng_eng_d,like,k-closure,eng,eng,d,1,157.336042,0.04293099999998162,42.93099999998162,e01_a00_s1,e01,a00,s1
80,157.336042,e01_s1_seg,like_k-burst_eng_eng_d,like,k-burst,eng,eng,d,1,157.351725,0.015682999999995673,15.682999999995673,e01_a00_s1,e01,a00,s1
81,157.351725,e01_s1_seg,like_k-release_eng_eng_d_0,like,k-release,eng,eng,d,0,157.384634,0.03290900000001784,32.90900000001784,e01_a00_s1,e01,a00,s1
82,164.339056,e01_s1_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,164.375296,0.03623999999999228,36.23999999999228,e01_a00_s1,e01,a00,s1
83,164.375296,e01_s1_seg,like_i_eng_eng_d,like,i,eng,eng,d,1,164.495917,0.12062099999999987,120.62099999999987,e01_a00_s1,e01,a00,s1
84,164.495917,e01_s1_seg,like_k-closure_eng_eng_d,like,k-closure,eng,eng,d,1,164.750319,0.2544019999999989,254.4019999999989,e01_a00_s1,e01,a00,s1
85,164.750319,e01_s1_seg,like_k-burst_eng_eng_d,like,k-burst,eng,eng,d,1,164.776022,0.025703000000021348,25.703000000021348,e01_a00_s1,e01,a00,s1
86,164.776022,e01_s1_seg,like_k-release_eng_eng_d_0,like,k-release,eng,eng,d,0,164.806212,0.03018999999997618,30.18999999997618,e01_a00_s1,e01,a00,s1
87,167.567831,e01_s1_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,167.605635,0.037803999999994176,37.803999999994176,e01_a00_s1,e01,a00,s1
88,167.605635,e01_s1_seg,like_i_eng_eng_d,like,i,eng,eng,d,1,167.718531,0.11289600000000632,112.89600000000632,e01_a00_s1,e01,a00,s1
89,167.718531,e01_s1_seg,like_k-closure_eng_eng_d,like,k-closure,eng,eng,d,1,167.787971,0.06943999999998596,69.43999999998596,e01_a00_s1,e01,a00,s1
90,167.787971,e01_s1_seg,like_k-burst_eng_eng_d,like,k-burst,eng,eng,d,1,167.793878,0.005907000000007656,5.907000000007656,e01_a00_s1,e01,a00,s1
91,167.793878,e01_s1_seg,like_k-release_eng_eng_d,like,k-release,eng,eng,d,1,167.813602,0.019723999999996522,19.723999999996522,e01_a00_s1,e01,a00,s1
92,171.070249,e01_s1_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,171.099966,0.0297170000000051,29.7170000000051,e01_a00_s1,e01,a00,s1
93,171.099966,e01_s1_seg,like_i_eng_eng_d,like,i,eng,eng,d,1,171.195485,0.09551899999999591,95.51899999999591,e01_a00_s1,e01,a00,s1
94,171.195485,e01_s1_seg,like_k-closure_eng_eng_d,like,k-closure,eng,eng,d,1,171.342433,0.14694800000000896,146.94800000000896,e01_a00_s1,e01,a00,s1
