line,tmin,tier,text,word,sound,lang_pre,lang_post,type,presence,tmax,duration,duration_ms,file_name,pair,prompt,speaker
1,18.448925,e06_s1_seg,nanka_na_jap_jap,nanka,na,jap,jap,NA,1,18.518941,0.07001600000000252,70.01600000000252,e06_b00_s1,e06,b00,s1
2,18.518941,e06_s1_seg,nanka_n_jap_jap,nanka,n,jap,jap,NA,1,18.536579,0.017637999999998044,17.637999999998044,e06_b00_s1,e06,b00,s1
3,18.536579,e06_s1_seg,nanka_ka_jap_jap,nanka,ka,jap,jap,NA,1,18.608758,0.07217900000000199,72.17900000000199,e06_b00_s1,e06,b00,s1
4,22.870575,e06_s1_seg,nanka_na_jap_jap,nanka,na,jap,jap,NA,1,22.949895,0.07932000000000272,79.32000000000272,e06_b00_s1,e06,b00,s1
5,22.949895,e06_s1_seg,nanka_n_jap_jap,nanka,n,jap,jap,NA,1,22.965289,0.015393999999997021,15.393999999997021,e06_b00_s1,e06,b00,s1
6,22.965289,e06_s1_seg,nanka_ka_jap_jap,nanka,ka,jap,jap,NA,1,23.016587,0.05129800000000273,51.29800000000273,e06_b00_s1,e06,b00,s1
7,33.263128,e06_s1_seg,nanka_na_jap_jap,nanka,na,jap,jap,NA,1,33.382858,0.119729999999997,119.729999999997,e06_b00_s1,e06,b00,s1
8,33.382858,e06_s1_seg,nanka_n_jap_jap,nanka,n,jap,jap,NA,1,33.41051,0.02765200000000334,27.65200000000334,e06_b00_s1,e06,b00,s1
9,33.41051,e06_s1_seg,nanka_ka_jap_jap,nanka,ka,jap,jap,NA,1,33.651054,0.24054399999999987,240.54399999999987,e06_b00_s1,e06,b00,s1
10,37.184837,e06_s1_seg,nanka_na_jap_jap,nanka,na,jap,jap,NA,1,37.313698,0.12886100000000056,128.86100000000056,e06_b00_s1,e06,b00,s1
11,37.313698,e06_s1_seg,nanka_n_jap_jap,nanka,n,jap,jap,NA,1,37.349084,0.03538599999999548,35.38599999999548,e06_b00_s1,e06,b00,s1
12,37.349084,e06_s1_seg,nanka_ka_jap_jap,nanka,ka,jap,jap,NA,1,37.427524,0.07844000000000051,78.44000000000051,e06_b00_s1,e06,b00,s1
13,40.931601,e06_s1_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,41.041088,0.10948700000000144,109.48700000000144,e06_b00_s1,e06,b00,s1
14,41.041088,e06_s1_seg,so-jap_o_jap_jap,so-jap,o,jap,jap,NA,1,41.13639,0.09530199999999667,95.30199999999667,e06_b00_s1,e06,b00,s1
15,41.17624,e06_s1_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,41.236439,0.06019899999999723,60.19899999999723,e06_b00_s1,e06,b00,s1
16,41.236439,e06_s1_seg,so-jap_o_jap_jap,so-jap,o,jap,jap,NA,1,41.477592,0.24115300000000417,241.15300000000417,e06_b00_s1,e06,b00,s1
17,41.5267,e06_s1_seg,nanka_na_jap_eng,nanka,na,jap,eng,NA,1,41.628261,0.10156100000000379,101.56100000000379,e06_b00_s1,e06,b00,s1
18,41.628261,e06_s1_seg,nanka_n_jap_eng,nanka,n,jap,eng,NA,1,41.65978,0.031518999999995856,31.518999999995856,e06_b00_s1,e06,b00,s1
19,41.65978,e06_s1_seg,nanka_ka_jap_eng,nanka,ka,jap,eng,NA,1,41.752586,0.09280600000000305,92.80600000000305,e06_b00_s1,e06,b00,s1
20,43.48014,e06_s1_seg,so-jap_s_jap_eng,so-jap,s,jap,eng,NA,1,43.569752,0.08961200000000247,89.61200000000247,e06_b00_s1,e06,b00,s1
21,43.569752,e06_s1_seg,so-jap_o_jap_eng,so-jap,o,jap,eng,NA,1,43.649144,0.07939199999999857,79.39199999999857,e06_b00_s1,e06,b00,s1
22,78.513156,e06_s1_seg,nanka_na_jap_jap,nanka,na,jap,jap,NA,1,78.632162,0.11900599999999883,119.00599999999883,e06_b00_s1,e06,b00,s1
23,78.632162,e06_s1_seg,nanka_n_jap_jap,nanka,n,jap,jap,NA,1,78.662385,0.03022300000000655,30.22300000000655,e06_b00_s1,e06,b00,s1
24,78.662385,e06_s1_seg,nanka_ka_jap_jap,nanka,ka,jap,jap,NA,1,78.786977,0.12459199999999271,124.59199999999271,e06_b00_s1,e06,b00,s1
25,80.0023,e06_s1_seg,nanka_na_jap_jap,nanka,na,jap,jap,NA,1,80.063711,0.061410999999992555,61.410999999992555,e06_b00_s1,e06,b00,s1
26,80.063711,e06_s1_seg,nanka_n_jap_jap,nanka,n,jap,jap,NA,1,80.100018,0.03630700000000786,36.30700000000786,e06_b00_s1,e06,b00,s1
