line	tmin	tier	text	tmax
1	27.222607	e08_s1_seg	like_l_eng_eng_d	27.254157
2	27.254157	e08_s1_seg	like_i_eng_eng_d	27.294873
3	27.294873	e08_s1_seg	like_k-closure_eng_eng_d	27.328969
4	27.328969	e08_s1_seg	like_k-burst_eng_eng_d	27.390821
5	27.390821	e08_s1_seg	like_k-release_eng_eng_d_0	27.407847
6	85.114241	e08_s1_seg	nanka_na_jap_jap	85.291472
7	85.291472	e08_s1_seg	nanka_n_jap_jap	85.324238
8	85.324238	e08_s1_seg	nanka_ka_jap_jap	85.513491
9	85.961420	e08_s1_seg	nanka_na_jap_jap	86.038871
10	86.038871	e08_s1_seg	nanka_n_jap_jap	86.065486
11	86.065486	e08_s1_seg	nanka_ka_jap_jap	86.139351
12	88.851256	e08_s1_seg	like_l_eng_eng_g	88.897335
13	88.897335	e08_s1_seg	like_i_eng_eng_g	88.928425
14	88.928425	e08_s1_seg	like_k-closure_eng_eng_g	88.957566
15	88.957566	e08_s1_seg	like_k-burst_eng_eng_g_0	88.970393
16	88.970393	e08_s1_seg	like_k-release_eng_eng_g_0	88.982619
17	90.266327	e08_s1_seg	so-jap_s_eng_jap	90.359492
18	90.359492	e08_s1_seg	so-jap_o_eng_jap	90.444749
19	91.424472	e08_s1_seg	nanka_na_jap_jap	91.524600
20	91.524600	e08_s1_seg	nanka_n_jap_jap	91.559135
21	91.559135	e08_s1_seg	nanka_ka_jap_jap	91.661761
22	92.513623	e08_s1_seg	nanka_na_jap_jap	92.603567
23	92.603567	e08_s1_seg	nanka_n_jap_jap	92.623353
24	92.623353	e08_s1_seg	nanka_ka_jap_jap	92.742089
25	95.110759	e08_s1_seg	so-jap_s_jap_jap	95.287270
26	95.287270	e08_s1_seg	so-jap_o_jap_jap	95.368449
27	95.510131	e08_s1_seg	nanka_na_jap_jap	95.656650
28	95.656650	e08_s1_seg	nanka_n_jap_jap	95.711910
29	95.711910	e08_s1_seg	nanka_ka_jap_jap	95.948357
30	98.456223	e08_s1_seg	so-jap_s_jap_jap	98.557339
31	98.557339	e08_s1_seg	so-jap_o_jap_jap	98.715308
32	98.715308	e08_s1_seg	so-jap_s_jap_jap	98.823031
33	98.823031	e08_s1_seg	so-jap_o_jap_jap	98.959158
34	107.816648	e08_s1_seg	so-jap_s_jap_jap	107.983165
35	107.983165	e08_s1_seg	so-jap_o_jap_jap	108.155873
36	108.155873	e08_s1_seg	so-jap_s_jap_jap	108.287153
37	108.287153	e08_s1_seg	so-jap_o_jap_jap	108.399494
38	108.399494	e08_s1_seg	so-jap_s_jap_jap	108.488138
39	108.488138	e08_s1_seg	so-jap_o_jap_jap	108.629439
40	108.629439	e08_s1_seg	nanka_na_jap_jap	108.770865
41	108.770865	e08_s1_seg	nanka_n_jap_jap	108.833978
42	108.833978	e08_s1_seg	nanka_ka_jap_jap	109.063035
43	110.243551	e08_s1_seg	so-jap_s_jap_jap	110.358003
44	110.358003	e08_s1_seg	so-jap_o_jap_jap	110.445437
45	113.624088	e08_s1_seg	so-jap_s_jap_jap	113.749733
46	113.749733	e08_s1_seg	so-jap_o_jap_jap	113.888420
47	113.888420	e08_s1_seg	so-jap_s_jap_jap	114.043863
48	114.043863	e08_s1_seg	so-jap_o_jap_jap	114.145791
49	118.420267	e08_s1_seg	so-jap_s_jap_jap	118.528772
