line,tmin,tier,text,word,sound,lang_pre,lang_post,type,presence,tmax,duration,duration_ms,file_name,pair,prompt,speaker,time,f1,f2,f3,gender
1,27.222607,e08_s1_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,27.254157,0.0315499999999993,31.5499999999993,e08_a00_s1,e08,a00,s1,0.001,1199.558,2030.004,3037.923,female
1,27.222607,e08_s1_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,27.254157,0.0315499999999993,31.5499999999993,e08_a00_s1,e08,a00,s1,0.002,380.349,1092.172,3197.677,female
1,27.222607,e08_s1_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,27.254157,0.0315499999999993,31.5499999999993,e08_a00_s1,e08,a00,s1,0.003,639.895,1429.506,2211.244,female
1,27.222607,e08_s1_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,27.254157,0.0315499999999993,31.5499999999993,e08_a00_s1,e08,a00,s1,0.004,460.482,2057.938,2798.636,female
1,27.222607,e08_s1_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,27.254157,0.0315499999999993,31.5499999999993,e08_a00_s1,e08,a00,s1,0.005,200.254,1103.065,2298.062,female
1,27.222607,e08_s1_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,27.254157,0.0315499999999993,31.5499999999993,e08_a00_s1,e08,a00,s1,0.006,779.574,2007.263,2733.255,female
1,27.222607,e08_s1_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,27.254157,0.0315499999999993,31.5499999999993,e08_a00_s1,e08,a00,s1,0.007,741.952,2081.211,2782.567,female
1,27.222607,e08_s1_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,27.254157,0.0315499999999993,31.5499999999993,e08_a00_s1,e08,a00,s1,0.008,783.7,1696.602,2524.469,female
1,27.222607,e08_s1_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,27.254157,0.0315499999999993,31.5499999999993,e08_a00_s1,e08,a00,s1,0.009,659.4,1861.19,2576.721,female
1,27.222607,e08_s1_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,27.254157,0.0315499999999993,31.5499999999993,e08_a00_s1,e08,a00,s1,0.01,391.576,1948.812,2767.045,female
1,27.222607,e08_s1_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,27.254157,0.0315499999999993,31.5499999999993,e08_a00_s1,e08,a00,s1,0.011,567.197,1378.393,2211.857,female
1,27.222607,e08_s1_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,27.254157,0.0315499999999993,31.5499999999993,e08_a00_s1,e08,a00,s1,0.012,670.981,1940.939,2694.106,female
1,27.222607,e08_s1_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,27.254157,0.0315499999999993,31.5499999999993,e08_a00_s1,e08,a00,s1,0.013,755.915,1705.745,2686.932,female
1,27.222607,e08_s1_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,27.254157,0.0315499999999993,31.5499999999993,e08_a00_s1,e08,a00,s1,0.014,714.42,1766.211,2578.143,female
1,27.222607,e08_s1_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,27.254157,0.0315499999999993,31.5499999999993,e08_a00_s1,e08,a00,s1,0.015,428.008,1964.481,2723.307,female
1,27.222607,e08_s1_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,27.254157,0.0315499999999993,31.5499999999993,e08_a00_s1,e08,a00,s1,0.016,374.094,1941.034,2705.248,female
1,27.222607,e08_s1_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,27.254157,0.0315499999999993,31.5499999999993,e08_a00_s1,e08,a00,s1,0.017,756.629,1684.337,2569.425,female
1,27.222607,e08_s1_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,27.254157,0.0315499999999993,31.5499999999993,e08_a00_s1,e08,a00,s1,0.018,677.78,2009.612,2739.903,female
1,27.222607,e08_s1_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,27.254157,0.0315499999999993,31.5499999999993,e08_a00_s1,e08,a00,s1,0.019,692.441,1512.789,2450.342,female
1,27.222607,e08_s1_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,27.254157,0.0315499999999993,31.5499999999993,e08_a00_s1,e08,a00,s1,0.02,727.531,1697.983,2551.348,female
1,27.222607,e08_s1_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,27.254157,0.0315499999999993,31.5499999999993,e08_a00_s1,e08,a00,s1,0.021,767.832,2179.225,2930.96,female
1,27.222607,e08_s1_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,27.254157,0.0315499999999993,31.5499999999993,e08_a00_s1,e08,a00,s1,0.022,547.301,1610.171,2479.215,female
1,27.222607,e08_s1_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,27.254157,0.0315499999999993,31.5499999999993,e08_a00_s1,e08,a00,s1,0.023,758.546,2058.479,2802.771,female
1,27.222607,e08_s1_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,27.254157,0.0315499999999993,31.5499999999993,e08_a00_s1,e08,a00,s1,0.024,538.511,1675.516,2339.263,female
1,27.222607,e08_s1_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,27.254157,0.0315499999999993,31.5499999999993,e08_a00_s1,e08,a00,s1,0.025,402.597,1199.68,2325.314,female
1,27.222607,e08_s1_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,27.254157,0.0315499999999993,31.5499999999993,e08_a00_s1,e08,a00,s1,0.026,403.876,1892.682,2604.97,female
1,27.222607,e08_s1_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,27.254157,0.0315499999999993,31.5499999999993,e08_a00_s1,e08,a00,s1,0.027,1552.385,2235.524,2819.419,female
1,27.222607,e08_s1_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,27.254157,0.0315499999999993,31.5499999999993,e08_a00_s1,e08,a00,s1,0.028,441.593,1257.107,2491.262,female
1,27.222607,e08_s1_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,27.254157,0.0315499999999993,31.5499999999993,e08_a00_s1,e08,a00,s1,0.029,706.252,2064.814,2790.159,female
1,27.222607,e08_s1_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,27.254157,0.0315499999999993,31.5499999999993,e08_a00_s1,e08,a00,s1,0.03,672.27,2061.892,2787.752,female
