line,tmin,tier,text,word,sound,lang_pre,lang_post,type,presence,tmax,duration,duration_ms,file_name,pair,prompt,speaker
1,16.216031,e02_s2_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,16.405446,0.18941500000000033,189.41500000000033,e02_a00_s2,e02,a00,s2
2,16.405446,e02_s2_seg,so-eng_o_eng_eng,so-eng,o,eng,eng,NA,1,16.6067,0.2012539999999987,201.2539999999987,e02_a00_s2,e02,a00,s2
3,20.660121,e02_s2_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,20.688147,0.02802600000000055,28.02600000000055,e02_a00_s2,e02,a00,s2
4,20.688147,e02_s2_seg,like_i_eng_eng_d,like,i,eng,eng,d,1,20.806214,0.11806699999999992,118.06699999999992,e02_a00_s2,e02,a00,s2
5,20.806214,e02_s2_seg,like_k-closure_eng_eng_d,like,k-closure,eng,eng,d,1,20.885426,0.07921199999999828,79.21199999999828,e02_a00_s2,e02,a00,s2
6,20.885426,e02_s2_seg,like_k-burst_eng_eng_d,like,k-burst,eng,eng,d,1,21.001718,0.1162920000000014,116.2920000000014,e02_a00_s2,e02,a00,s2
7,21.001718,e02_s2_seg,like_k-release_eng_eng_d_0,like,k-release,eng,eng,d,0,21.049551,0.04783300000000068,47.83300000000068,e02_a00_s2,e02,a00,s2
8,27.432136,e02_s2_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,27.562263,0.13012700000000166,130.12700000000166,e02_a00_s2,e02,a00,s2
9,27.562263,e02_s2_seg,so-eng_o_eng_eng,so-eng,o,eng,eng,NA,1,27.707004,0.1447409999999998,144.7409999999998,e02_a00_s2,e02,a00,s2
10,27.707004,e02_s2_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,27.730061,0.023056999999997885,23.056999999997885,e02_a00_s2,e02,a00,s2
11,27.730061,e02_s2_seg,like_i_eng_eng_d,like,i,eng,eng,d,1,27.802396,0.07233500000000248,72.33500000000248,e02_a00_s2,e02,a00,s2
12,27.802396,e02_s2_seg,like_k-closure_eng_eng_d,like,k-closure,eng,eng,d,1,27.879353,0.07695699999999661,76.95699999999661,e02_a00_s2,e02,a00,s2
13,27.879353,e02_s2_seg,like_k-burst_eng_eng_d,like,k-burst,eng,eng,d,1,27.956309,0.07695600000000269,76.95600000000269,e02_a00_s2,e02,a00,s2
14,27.956309,e02_s2_seg,like_k-release_eng_eng_d_0,like,k-release,eng,eng,d,0,27.967303,0.01099400000000017,10.99400000000017,e02_a00_s2,e02,a00,s2
15,29.88537,e02_s2_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,29.919702,0.03433199999999914,34.33199999999914,e02_a00_s2,e02,a00,s2
16,29.919702,e02_s2_seg,like_i_eng_eng_d,like,i,eng,eng,d,1,29.998062,0.07835999999999999,78.35999999999999,e02_a00_s2,e02,a00,s2
17,29.998062,e02_s2_seg,like_k-closure_eng_eng_d,like,k-closure,eng,eng,d,1,30.066409,0.06834699999999927,68.34699999999927,e02_a00_s2,e02,a00,s2
18,30.066409,e02_s2_seg,like_k-burst_eng_eng_d,like,k-burst,eng,eng,d,1,30.078163,0.01175399999999982,11.75399999999982,e02_a00_s2,e02,a00,s2
19,30.078163,e02_s2_seg,like_k-release_eng_eng_d_0,like,k-release,eng,eng,d,0,30.109287,0.031123999999998375,31.123999999998375,e02_a00_s2,e02,a00,s2
20,32.012968,e02_s2_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,32.158154,0.14518600000000248,145.18600000000248,e02_a00_s2,e02,a00,s2
21,32.158154,e02_s2_seg,so-eng_o_eng_eng,so-eng,o,eng,eng,NA,1,32.349408,0.1912539999999936,191.2539999999936,e02_a00_s2,e02,a00,s2
22,33.647272,e02_s2_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,33.692584,0.04531199999999558,45.31199999999558,e02_a00_s2,e02,a00,s2
23,33.692584,e02_s2_seg,like_i_eng_eng_d,like,i,eng,eng,d,1,33.800371,0.10778700000000185,107.78700000000185,e02_a00_s2,e02,a00,s2
24,33.800371,e02_s2_seg,like_k-closure_eng_eng_d,like,k-closure,eng,eng,d,1,33.866279,0.0659080000000003,65.9080000000003,e02_a00_s2,e02,a00,s2
25,33.866279,e02_s2_seg,like_k-burst_eng_eng_d,like,k-burst,eng,eng,d,1,33.902666,0.03638700000000483,36.38700000000483,e02_a00_s2,e02,a00,s2
26,33.902666,e02_s2_seg,like_k-release_eng_eng_d,like,k-release,eng,eng,d,1,33.930814,0.02814799999999451,28.14799999999451,e02_a00_s2,e02,a00,s2
27,35.377573,e02_s2_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,35.442136,0.0645629999999997,64.5629999999997,e02_a00_s2,e02,a00,s2
