line	tmin	tier	text	tmax
1	41.661157	e02_s1_seg	like_l_eng_eng_d	41.685065
2	41.685065	e02_s1_seg	like_i_eng_eng_d	41.782015
3	41.782015	e02_s1_seg	like_k-closure_eng_eng_d	41.849477
4	41.849477	e02_s1_seg	like_k-burst_eng_eng_d	41.852874
5	41.852874	e02_s1_seg	like_k-release_eng_eng_d_0	41.858876
6	53.601184	e02_s1_seg	so-eng_s_eng_eng	53.676857
7	53.676857	e02_s1_seg	so-eng_o_eng_eng	53.828202
8	58.119048	e02_s1_seg	yeah_y_eng_eng	58.192356
9	58.192356	e02_s1_seg	yeah_eah_eng_eng	58.442923
10	59.380858	e02_s1_seg	like_l_eng_eng_d	59.410906
11	59.410906	e02_s1_seg	like_i_eng_eng_d	59.488473
12	59.488473	e02_s1_seg	like_k-closure_eng_eng_d	59.564910
13	59.564910	e02_s1_seg	like_k-burst_eng_eng_d	59.568970
14	59.568970	e02_s1_seg	like_k-release_eng_eng_d_0	59.579694
15	60.857296	e02_s1_seg	like_l_eng_eng_d	60.926531
16	60.926531	e02_s1_seg	like_i_eng_eng_d	61.036874
17	61.036874	e02_s1_seg	like_k-closure_eng_eng_d	61.110627
18	61.110627	e02_s1_seg	like_k-burst_eng_eng_d_0	61.115189
19	61.115189	e02_s1_seg	like_k-release_eng_eng_d_0	61.119155
20	62.364107	e02_s1_seg	yeah_y_eng_eng	62.437686
21	62.437686	e02_s1_seg	yeah_eah_eng_eng	63.119785
22	63.119785	e02_s1_seg	yeah_y_eng_eng	63.213250
23	63.213250	e02_s1_seg	yeah_eah_eng_eng	63.453874
24	63.803873	e02_s1_seg	yeah_y_eng_eng	63.859554
25	63.859554	e02_s1_seg	yeah_eah_eng_eng	64.118076
26	65.820501	e02_s1_seg	like_l_eng_eng_dq	65.865857
27	65.865857	e02_s1_seg	like_i_eng_eng_dq	65.967033
28	65.967033	e02_s1_seg	like_k-closure_eng_eng_dq	65.980317
29	65.980317	e02_s1_seg	like_k-burst_eng_eng_dq	65.984846
30	65.984846	e02_s1_seg	like_k-release_eng_eng_dq_0	65.995315
31	74.367751	e02_s1_seg	yeah_y_eng_eng	74.404709
32	74.404709	e02_s1_seg	yeah_eah_eng_eng	74.515728
33	75.854297	e02_s1_seg	yeah_y_eng_eng	75.909242
34	75.909242	e02_s1_seg	yeah_eah_eng_eng	76.105712
35	91.552373	e02_s1_seg	so-eng_s_eng_eng	91.597992
36	91.597992	e02_s1_seg	so-eng_o_eng_eng	91.681178
37	91.880154	e02_s1_seg	like_l_eng_eng_d	91.895047
38	91.895047	e02_s1_seg	like_i_eng_eng_d	92.015520
39	92.015520	e02_s1_seg	like_k-closure_eng_eng_d	92.053793
40	92.053793	e02_s1_seg	like_k-burst_eng_eng_d_0	92.056760
41	92.056760	e02_s1_seg	like_k-release_eng_eng_d_0	92.060007
42	92.064773	e02_s1_seg	yeah_y_eng_eng	92.088696
43	92.088696	e02_s1_seg	yeah_eah_eng_eng	92.410038
44	107.019504	e02_s1_seg	yeah_y_eng_eng	107.106653
45	107.106653	e02_s1_seg	yeah_eah_eng_eng	107.461261
46	109.084422	e02_s1_seg	like_l_eng_eng_v	109.103101
47	109.103101	e02_s1_seg	like_i_eng_eng_v	109.194759
48	109.194759	e02_s1_seg	like_k-closure_eng_eng_v	109.285691
49	109.285691	e02_s1_seg	like_k-burst_eng_eng_v	109.290326
50	109.290326	e02_s1_seg	like_k-release_eng_eng_v_0	109.293197
51	110.853863	e02_s1_seg	yeah_y_eng_eng	110.954747
52	110.954747	e02_s1_seg	yeah_eah_eng_eng	111.163393
53	111.163393	e02_s1_seg	yeah_y_eng_eng	111.208470
54	111.208470	e02_s1_seg	yeah_eah_eng_eng	111.420333
55	122.597101	e02_s1_seg	yeah_y_eng_eng	122.657204
56	122.657204	e02_s1_seg	yeah_eah_eng_eng	122.963729
57	129.654633	e02_s1_seg	yeah_y_eng_eng	129.705721
58	129.705721	e02_s1_seg	yeah_eah_eng_eng	129.896547
59	133.910218	e02_s1_seg	yeah_y_eng_eng	133.942513
60	133.942513	e02_s1_seg	yeah_eah_eng_eng	134.074921
61	134.446310	e02_s1_seg	yeah_y_eng_eng	134.478604
62	134.478604	e02_s1_seg	yeah_eah_eng_eng	134.564185
63	134.564185	e02_s1_seg	yeah_y_eng_eng	134.588406
64	134.588406	e02_s1_seg	yeah_eah_eng_eng	134.759568
65	134.759568	e02_s1_seg	yeah_y_eng_eng	134.801551
66	134.801551	e02_s1_seg	yeah_eah_eng_eng	134.908124
67	172.630142	e02_s1_seg	so-eng_s_eng_eng	172.740699
68	172.740699	e02_s1_seg	so-eng_o_eng_eng	172.812079
69	172.979182	e02_s1_seg	like_l_eng_eng_d	173.016434
70	173.016434	e02_s1_seg	like_i_eng_eng_d	173.130491
71	173.130491	e02_s1_seg	like_k-closure_eng_eng_d	173.220394
72	173.220394	e02_s1_seg	like_k-burst_eng_eng_d	173.230082
73	173.230082	e02_s1_seg	like_k-release_eng_eng_d_0	173.238586
74	185.221690	e02_s1_seg	so-eng_s_eng_eng	185.297363
75	185.297363	e02_s1_seg	so-eng_o_eng_eng	185.366595
76	188.240403	e02_s1_seg	yeah_y_eng_eng	188.282386
77	188.282386	e02_s1_seg	yeah_eah_eng_eng	188.419639
78	194.430352	e02_s1_seg	like_l_eng_eng_d	194.443512
79	194.443512	e02_s1_seg	like_i_eng_eng_d	194.463252
80	194.463252	e02_s1_seg	like_k-closure_eng_eng_d	194.510346
81	194.510346	e02_s1_seg	like_k-burst_eng_eng_d	194.517332
82	194.517332	e02_s1_seg	like_k-release_eng_eng_d_0	194.535193
83	203.809302	e02_s1_seg	like_l_eng_eng_d	203.843288
84	203.843288	e02_s1_seg	like_i_eng_eng_d	203.942877
85	203.942877	e02_s1_seg	like_k-closure_eng_eng_d	203.987593
86	203.987593	e02_s1_seg	like_k-burst_eng_eng_d	203.999710
87	203.999710	e02_s1_seg	like_k-release_eng_eng_d	204.038338
88	205.329444	e02_s1_seg	like_l_eng_eng_d	205.386818
