line	tmin	tier	text	tmax
1	5.780536	e01_s1_seg	yeah_y_eng_eng	5.860470
2	5.860470	e01_s1_seg	yeah_eah_eng_eng	6.031750
3	16.307638	e01_s1_seg	like_l_eng_eng_d	16.338532
4	16.338532	e01_s1_seg	like_i_eng_eng_d	16.396124
5	16.396124	e01_s1_seg	like_k-closure_eng_eng_d	16.448664
6	16.448664	e01_s1_seg	like_k-burst_eng_eng_d	16.466244
7	16.466244	e01_s1_seg	like_k-release_eng_eng_d_0	16.475035
8	31.046052	e01_s1_seg	like_l_eng_eng_d	31.081606
9	31.081606	e01_s1_seg	like_i_eng_eng_d	31.144522
10	31.144522	e01_s1_seg	like_k-closure_eng_eng_d	31.210960
11	31.210960	e01_s1_seg	like_k-burst_eng_eng_d	31.216324
12	31.216324	e01_s1_seg	like_k-release_eng_eng_d_0	31.226107
13	39.755986	e01_s1_seg	like_l_eng_eng_d	39.805155
14	39.805155	e01_s1_seg	like_i_eng_eng_d	39.915625
15	39.915625	e01_s1_seg	like_k-closure_eng_eng_d	40.001831
16	40.001831	e01_s1_seg	like_k-burst_eng_eng_d	40.007012
17	40.007012	e01_s1_seg	like_k-release_eng_eng_d	40.034213
18	46.957310	e01_s1_seg	like_l_eng_eng_d	46.974866
19	46.974866	e01_s1_seg	like_i_eng_eng_d	47.045565
20	47.045565	e01_s1_seg	like_k-closure_eng_eng_d	47.100131
21	47.100131	e01_s1_seg	like_k-burst_eng_eng_d_0	47.116264
22	47.116264	e01_s1_seg	like_k-release_eng_eng_d_0	47.136667
23	56.127104	e01_s1_seg	so-eng_s_eng_eng	56.272636
24	56.272636	e01_s1_seg	so-eng_o_eng_eng	56.500307
25	73.201443	e01_s1_seg	like_l_eng_eng_d	73.255673
26	73.255673	e01_s1_seg	like_i_eng_eng_d	73.332137
27	73.332137	e01_s1_seg	like_k-closure_eng_eng_d	73.387098
28	73.387098	e01_s1_seg	like_k-burst_eng_eng_d	73.411547
29	73.411547	e01_s1_seg	like_k-release_eng_eng_d_0	73.432883
30	79.109861	e01_s1_seg	so-eng_s_eng_eng	79.204884
31	79.204884	e01_s1_seg	so-eng_o_eng_eng	79.377653
32	80.064984	e01_s1_seg	yeah_y_eng_eng	80.104924
33	80.104924	e01_s1_seg	yeah_eah_eng_eng	80.378216
34	81.804452	e01_s1_seg	so-eng_s_eng_eng	81.934565
35	81.934565	e01_s1_seg	so-eng_o_eng_eng	82.036494
36	92.842083	e01_s1_seg	like_l_eng_eng_d	92.881582
37	92.881582	e01_s1_seg	like_i_eng_eng_d	93.010165
38	93.010165	e01_s1_seg	like_k-closure_eng_eng_d	93.163111
39	93.163111	e01_s1_seg	like_k-burst_eng_eng_d	93.173262
40	93.173262	e01_s1_seg	like_k-release_eng_eng_d_0	93.192424
41	98.066120	e01_s1_seg	like_l_eng_eng_d	98.089910
42	98.089910	e01_s1_seg	like_i_eng_eng_d	98.257949
43	98.257949	e01_s1_seg	like_k-closure_eng_eng_d	98.351720
44	98.351720	e01_s1_seg	like_k-burst_eng_eng_d_0	98.356200
45	98.356200	e01_s1_seg	like_k-release_eng_eng_d_0	98.360082
46	106.316855	e01_s1_seg	so-eng_s_eng_eng	106.433564
47	106.433564	e01_s1_seg	so-eng_o_eng_eng	106.512925
48	108.856911	e01_s1_seg	like_l_eng_eng_d	108.872042
49	108.872042	e01_s1_seg	like_i_eng_eng_d	108.922165
50	108.922165	e01_s1_seg	like_k-closure_eng_eng_d	108.963942
51	108.963942	e01_s1_seg	like_k-burst_eng_eng_d	108.969125
52	108.969125	e01_s1_seg	like_k-release_eng_eng_d_0	108.982600
53	111.121123	e01_s1_seg	yeah_y_eng_eng	111.156771
54	111.156771	e01_s1_seg	yeah_eah_eng_eng	111.423674
55	140.117392	e01_s1_seg	like_l_eng_eng_d	140.162637
56	140.162637	e01_s1_seg	like_i_eng_eng_d	140.329667
57	140.329667	e01_s1_seg	like_k-closure_eng_eng_d	140.508530
58	140.508530	e01_s1_seg	like_k-burst_eng_eng_d	140.531153
59	140.531153	e01_s1_seg	like_k-release_eng_eng_d_0	140.571560
60	143.617924	e01_s1_seg	like_l_eng_eng_d	143.650780
61	143.650780	e01_s1_seg	like_i_eng_eng_d	143.776519
62	143.776519	e01_s1_seg	like_k-closure_eng_eng_d	143.852804
63	143.852804	e01_s1_seg	like_k-burst_eng_eng_d	143.911029
64	143.911029	e01_s1_seg	like_k-release_eng_eng_d_0	143.931625
65	149.148804	e01_s1_seg	yeah_y_eng_eng	149.199746
66	149.199746	e01_s1_seg	yeah_eah_eng_eng	149.574682
67	153.529867	e01_s1_seg	like_l_eng_eng_d	153.571163
68	153.571163	e01_s1_seg	like_i_eng_eng_d	153.689856
69	153.689856	e01_s1_seg	like_k-closure_eng_eng_d	153.845722
70	153.845722	e01_s1_seg	like_k-burst_eng_eng_d	153.862391
71	153.862391	e01_s1_seg	like_k-release_eng_eng_d_0	153.882226
72	155.772566	e01_s1_seg	like_l_eng_eng_d	155.814379
73	155.814379	e01_s1_seg	like_i_eng_eng_d	155.874181
74	155.874181	e01_s1_seg	like_k-closure_eng_eng_d	155.912144
75	155.912144	e01_s1_seg	like_k-burst_eng_eng_d	155.920941
76	155.920941	e01_s1_seg	like_k-release_eng_eng_d_0	155.945891
77	157.185473	e01_s1_seg	like_l_eng_eng_d	157.236952
78	157.236952	e01_s1_seg	like_i_eng_eng_d	157.293111
79	157.293111	e01_s1_seg	like_k-closure_eng_eng_d	157.336042
80	157.336042	e01_s1_seg	like_k-burst_eng_eng_d	157.351725
81	157.351725	e01_s1_seg	like_k-release_eng_eng_d_0	157.384634
82	164.339056	e01_s1_seg	like_l_eng_eng_d	164.375296
83	164.375296	e01_s1_seg	like_i_eng_eng_d	164.495917
84	164.495917	e01_s1_seg	like_k-closure_eng_eng_d	164.750319
85	164.750319	e01_s1_seg	like_k-burst_eng_eng_d	164.776022
86	164.776022	e01_s1_seg	like_k-release_eng_eng_d_0	164.806212
87	167.567831	e01_s1_seg	like_l_eng_eng_d	167.605635
88	167.605635	e01_s1_seg	like_i_eng_eng_d	167.718531
89	167.718531	e01_s1_seg	like_k-closure_eng_eng_d	167.787971
90	167.787971	e01_s1_seg	like_k-burst_eng_eng_d	167.793878
91	167.793878	e01_s1_seg	like_k-release_eng_eng_d	167.813602
92	171.070249	e01_s1_seg	like_l_eng_eng_d	171.099966
93	171.099966	e01_s1_seg	like_i_eng_eng_d	171.195485
94	171.195485	e01_s1_seg	like_k-closure_eng_eng_d	171.342433
95	171.342433	e01_s1_seg	like_k-burst_eng_eng_d	171.350130
96	171.350130	e01_s1_seg	like_k-release_eng_eng_d_0	171.370261
97	175.521960	e01_s1_seg	like_l_eng_eng_d	175.559442
98	175.559442	e01_s1_seg	like_i_eng_eng_d	175.650056
99	175.650056	e01_s1_seg	like_k-closure_eng_eng_d	175.656002
100	175.656002	e01_s1_seg	like_k-burst_eng_eng_d	175.662515
101	175.662515	e01_s1_seg	like_k-release_eng_eng_d_0	175.669028
102	176.384523	e01_s1_seg	like_l_eng_eng_d	176.440373
103	176.440373	e01_s1_seg	like_i_eng_eng_d	176.537340
104	176.537340	e01_s1_seg	like_k-closure_eng_eng_d	176.647988
