line	tmin	tier	text	tmax
1	100.670708	e02_s1_seg	so-eng_s_eng_eng	100.815194
2	100.815194	e02_s1_seg	so-eng_o_eng_eng	101.169003
3	102.675463	e02_s1_seg	so-eng_s_eng_eng	102.774328
4	102.774328	e02_s1_seg	so-eng_o_eng_eng	102.839689
5	125.984399	e02_s1_seg	so-eng_s_eng_eng	126.134755
6	126.134755	e02_s1_seg	so-eng_o_eng_eng	126.504858
7	126.817026	e02_s1_seg	yeah_y_eng_eng	126.847903
8	126.847903	e02_s1_seg	yeah_eah_eng_eng	126.979322
9	127.451579	e02_s1_seg	like_l_eng_eng_d	127.487777
10	127.487777	e02_s1_seg	like_i_eng_eng_d	127.564579
11	127.564579	e02_s1_seg	like_k-closure_eng_eng_d	127.616229
12	127.616229	e02_s1_seg	like_k-burst_eng_eng_d	127.631636
13	127.631636	e02_s1_seg	like_k-release_eng_eng_d_0	127.641125
14	139.604579	e02_s1_seg	yeah_y_eng_eng	139.644781
15	139.644781	e02_s1_seg	yeah_eah_eng_eng	139.836190
16	142.123086	e02_s1_seg	yeah_y_eng_eng	142.171484
17	142.171484	e02_s1_seg	yeah_eah_eng_eng	142.275063
18	142.601653	e02_s1_seg	so-eng_s_eng_eng	142.708527
19	142.708527	e02_s1_seg	so-eng_o_eng_eng	142.868838
20	167.606253	e02_s1_seg	so-eng_s_eng_eng	167.694322
21	167.694322	e02_s1_seg	so-eng_o_eng_eng	167.737592
22	175.388073	e02_s1_seg	yeah_y_eng_eng	175.509891
23	175.509891	e02_s1_seg	yeah_eah_eng_eng	175.706953
24	182.178405	e02_s1_seg	so-eng_s_eng_eng	182.221778
25	182.221778	e02_s1_seg	so-eng_o_eng_eng	182.298035
26	183.976768	e02_s1_seg	yeah_y_eng_eng	184.042472
27	184.042472	e02_s1_seg	yeah_eah_eng_eng	184.182392
28	205.939261	e02_s1_seg	so-eng_s_eng_eng	206.024920
29	206.024920	e02_s1_seg	so-eng_o_eng_eng	206.149127
30	218.275388	e02_s1_seg	yeah_y_eng_eng	218.336102
31	218.336102	e02_s1_seg	yeah_eah_eng_eng	218.466759
32	235.937306	e02_s1_seg	like_l_eng_eng_d	236.015129
33	236.015129	e02_s1_seg	like_i_eng_eng_d	236.153531
34	236.153531	e02_s1_seg	like_k-closure_eng_eng_d	236.316131
35	236.316131	e02_s1_seg	like_k-burst_eng_eng_d	236.339893
36	236.339893	e02_s1_seg	like_k-release_eng_eng_d_0	236.425731
37	238.916016	e02_s1_seg	so-eng_s_eng_eng	238.987333
38	238.987333	e02_s1_seg	so-eng_o_eng_eng	239.069041
39	241.089122	e02_s1_seg	like_l_eng_eng_d	241.114463
40	241.114463	e02_s1_seg	like_i_eng_eng_d	241.159725
41	241.159725	e02_s1_seg	like_k-closure_eng_eng_d	241.204000
42	241.204000	e02_s1_seg	like_k-burst_eng_eng_d	241.223511
43	241.223511	e02_s1_seg	like_k-release_eng_eng_d_0	241.236875
44	258.406447	e02_s1_seg	yeah_y_eng_eng	258.499472
45	258.499472	e02_s1_seg	yeah_eah_eng_eng	258.848791
46	269.284098	e02_s1_seg	yeah_y_eng_eng	269.351738
47	269.351738	e02_s1_seg	yeah_eah_eng_eng	269.549941
48	269.747094	e02_s1_seg	yeah_y_eng_eng	269.826260
49	269.826260	e02_s1_seg	yeah_eah_eng_eng	270.024177
50	270.993409	e02_s1_seg	yeah_y_eng_eng	271.034172
51	271.034172	e02_s1_seg	yeah_eah_eng_eng	271.190690
52	271.190690	e02_s1_seg	yeah_y_eng_eng	271.222934
53	271.222934	e02_s1_seg	yeah_eah_eng_eng	271.363137
54	271.363137	e02_s1_seg	yeah_y_eng_eng	271.443168
55	271.443168	e02_s1_seg	yeah_eah_eng_eng	271.607818
56	281.299644	e02_s1_seg	so-eng_s_eng_eng	281.397413
57	281.397413	e02_s1_seg	so-eng_o_eng_eng	281.695339
58	295.726684	e02_s1_seg	yeah_y_eng_eng	295.795565
59	295.795565	e02_s1_seg	yeah_eah_eng_eng	296.081968
60	297.017606	e02_s1_seg	yeah_y_eng_eng	297.056613
61	297.056613	e02_s1_seg	yeah_eah_eng_eng	297.193864
62	297.193864	e02_s1_seg	yeah_y_eng_eng	297.224203
63	297.224203	e02_s1_seg	yeah_eah_eng_eng	297.277658
64	297.277658	e02_s1_seg	yeah_y_eng_eng	297.323890
65	297.323890	e02_s1_seg	yeah_eah_eng_eng	297.594056
66	304.351668	e02_s1_seg	so-eng_s_eng_eng	304.510849
67	304.510849	e02_s1_seg	so-eng_o_eng_eng	304.943134
68	305.278602	e02_s1_seg	yeah_y_eng_eng	305.335909
69	305.335909	e02_s1_seg	yeah_eah_eng_eng	305.685527
70	313.106564	e02_s1_seg	like_l_eng_eng_d	313.147449
71	313.147449	e02_s1_seg	like_i_eng_eng_d	313.219484
72	313.219484	e02_s1_seg	like_k-closure_eng_eng_d	313.327780
73	313.327780	e02_s1_seg	like_k-burst_eng_eng_d	313.364771
74	313.364771	e02_s1_seg	like_k-release_eng_eng_d_0	313.380346
75	317.659518	e02_s1_seg	yeah_y_eng_eng	317.702430
76	317.702430	e02_s1_seg	yeah_eah_eng_eng	317.843788
77	317.843788	e02_s1_seg	yeah_y_eng_eng	317.876070
78	317.876070	e02_s1_seg	yeah_eah_eng_eng	317.985744
79	317.985744	e02_s1_seg	yeah_y_eng_eng	318.006218
80	318.006218	e02_s1_seg	yeah_eah_eng_eng	318.062415
81	323.164153	e02_s1_seg	like_l_eng_eng_d	323.209309
82	323.209309	e02_s1_seg	like_i_eng_eng_d	323.284286
83	323.284286	e02_s1_seg	like_k-closure_eng_eng_d	323.347335
84	323.347335	e02_s1_seg	like_k-burst_eng_eng_d	323.353299
85	323.353299	e02_s1_seg	like_k-release_eng_eng_d_0	323.365227
86	328.930296	e02_s1_seg	so-eng_s_eng_eng	329.064504
87	329.064504	e02_s1_seg	so-eng_o_eng_eng	329.323925
88	329.360192	e02_s1_seg	yeah_y_eng_eng	329.488853
89	329.488853	e02_s1_seg	yeah_eah_eng_eng	329.632892
90	339.502209	e02_s1_seg	so-eng_s_eng_eng	339.655768
91	339.655768	e02_s1_seg	so-eng_o_eng_eng	339.877216
92	340.997110	e02_s1_seg	yeah_y_eng_eng	341.084427
93	341.084427	e02_s1_seg	yeah_eah_eng_eng	341.288239
94	356.406408	e02_s1_seg	like_l_eng_eng_d	356.426432
95	356.426432	e02_s1_seg	like_i_eng_eng_d	356.483048
96	356.483048	e02_s1_seg	like_k-closure_eng_eng_d	356.522139
97	356.522139	e02_s1_seg	like_k-burst_eng_eng_d	356.531374
98	356.531374	e02_s1_seg	like_k-release_eng_eng_d_0	356.540918
99	361.524045	e02_s1_seg	so-eng_s_eng_eng	361.683722
100	361.683722	e02_s1_seg	so-eng_o_eng_eng	361.886049
101	366.002871	e02_s1_seg	so-eng_s_eng_eng	366.078144
102	366.078144	e02_s1_seg	so-eng_o_eng_eng	366.216299
103	370.193690	e02_s1_seg	yeah_y_eng_eng	370.208983
104	370.208983	e02_s1_seg	yeah_eah_eng_eng	370.287041
105	371.424233	e02_s1_seg	yeah_y_eng_eng	371.520157
106	371.520157	e02_s1_seg	yeah_eah_eng_eng	371.664764
