line,tmin,tier,text,word,sound,lang_pre,lang_post,type,presence,tmax,duration,duration_ms,file_name,pair,prompt,speaker
1,17.369284,e00_s1_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,17.457994,0.08870999999999896,88.70999999999896,e00_b00_s1,e00,b00,s1
2,17.457994,e00_s1_seg,so-eng_o_eng_eng,so-eng,o,eng,eng,NA,1,17.514805,0.05681099999999972,56.81099999999972,e00_b00_s1,e00,b00,s1
3,19.266781,e00_s1_seg,nanka_na_jap_jap,nanka,na,jap,jap,NA,1,19.388392,0.12161099999999792,121.61099999999792,e00_b00_s1,e00,b00,s1
4,19.388392,e00_s1_seg,nanka_n_jap_jap,nanka,n,jap,jap,NA,1,19.424639,0.036246999999999474,36.246999999999474,e00_b00_s1,e00,b00,s1
5,19.424639,e00_s1_seg,nanka_ka_jap_jap,nanka,ka,jap,jap,NA,1,19.604186,0.17954699999999946,179.54699999999946,e00_b00_s1,e00,b00,s1
6,21.918166,e00_s1_seg,nanka_na_jap_jap,nanka,na,jap,jap,NA,1,22.002508,0.08434199999999947,84.34199999999947,e00_b00_s1,e00,b00,s1
7,22.002508,e00_s1_seg,nanka_n_jap_jap,nanka,n,jap,jap,NA,1,22.029278,0.026770000000002625,26.770000000002625,e00_b00_s1,e00,b00,s1
8,22.029278,e00_s1_seg,nanka_ka_jap_jap,nanka,ka,jap,jap,NA,1,22.178359,0.1490809999999989,149.0809999999989,e00_b00_s1,e00,b00,s1
9,27.022264,e00_s1_seg,nanka_na_jap_jap,nanka,na,jap,jap,NA,1,27.150707,0.12844300000000075,128.44300000000075,e00_b00_s1,e00,b00,s1
10,27.150707,e00_s1_seg,nanka_n_jap_jap,nanka,n,jap,jap,NA,1,27.190808,0.04010099999999994,40.10099999999994,e00_b00_s1,e00,b00,s1
11,27.190808,e00_s1_seg,nanka_ka_jap_jap,nanka,ka,jap,jap,NA,1,27.333629,0.14282099999999787,142.82099999999787,e00_b00_s1,e00,b00,s1
12,27.584463,e00_s1_seg,nanka_na_jap_jap,nanka,na,jap,jap,NA,1,27.710445,0.12598200000000048,125.98200000000048,e00_b00_s1,e00,b00,s1
13,27.710445,e00_s1_seg,nanka_n_jap_jap,nanka,n,jap,jap,NA,1,27.736786,0.026340999999998616,26.340999999998616,e00_b00_s1,e00,b00,s1
14,27.736786,e00_s1_seg,nanka_ka_jap_jap,nanka,ka,jap,jap,NA,1,27.813902,0.07711600000000018,77.11600000000018,e00_b00_s1,e00,b00,s1
15,30.619059,e00_s1_seg,nanka_na_jap_jap,nanka,na,jap,jap,NA,1,30.733464,0.11440500000000142,114.40500000000142,e00_b00_s1,e00,b00,s1
16,30.733464,e00_s1_seg,nanka_n_jap_jap,nanka,n,jap,jap,NA,1,30.754555,0.021090999999998417,21.090999999998417,e00_b00_s1,e00,b00,s1
17,30.754555,e00_s1_seg,nanka_ka_jap_jap,nanka,ka,jap,jap,NA,1,30.847413,0.09285799999999966,92.85799999999966,e00_b00_s1,e00,b00,s1
18,33.439113,e00_s1_seg,nanka_na_jap_jap,nanka,na,jap,jap,NA,1,33.518202,0.0790890000000033,79.0890000000033,e00_b00_s1,e00,b00,s1
19,33.518202,e00_s1_seg,nanka_n_jap_jap,nanka,n,jap,jap,NA,1,33.549581,0.031379000000001156,31.379000000001156,e00_b00_s1,e00,b00,s1
20,33.549581,e00_s1_seg,nanka_ka_jap_jap,nanka,ka,jap,jap,NA,1,33.607537,0.05795599999999723,57.95599999999723,e00_b00_s1,e00,b00,s1
21,34.739365,e00_s1_seg,nanka_na_jap_jap,nanka,na,jap,jap,NA,1,34.799234,0.05986899999999906,59.86899999999906,e00_b00_s1,e00,b00,s1
22,34.799234,e00_s1_seg,nanka_n_jap_jap,nanka,n,jap,jap,NA,1,34.822877,0.02364299999999986,23.64299999999986,e00_b00_s1,e00,b00,s1
23,34.822877,e00_s1_seg,nanka_ka_jap_jap,nanka,ka,jap,jap,NA,1,34.910021,0.08714400000000211,87.14400000000211,e00_b00_s1,e00,b00,s1
24,48.004161,e00_s1_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,48.061565,0.057403999999998234,57.403999999998234,e00_b00_s1,e00,b00,s1
25,48.061565,e00_s1_seg,so-jap_o_jap_jap,so-jap,o,jap,jap,NA,1,48.224254,0.1626890000000003,162.6890000000003,e00_b00_s1,e00,b00,s1
26,58.013865,e00_s1_seg,nanka_na_jap_jap,nanka,na,jap,jap,NA,1,58.168578,0.15471299999999388,154.71299999999388,e00_b00_s1,e00,b00,s1
27,58.168578,e00_s1_seg,nanka_n_jap_jap,nanka,n,jap,jap,NA,1,58.220786,0.052208000000000254,52.208000000000254,e00_b00_s1,e00,b00,s1
28,58.220786,e00_s1_seg,nanka_ka_jap_jap,nanka,ka,jap,jap,NA,1,58.401604,0.18081800000000214,180.81800000000214,e00_b00_s1,e00,b00,s1
29,62.747736,e00_s1_seg,nanka_na_jap_jap,nanka,na,jap,jap,NA,1,62.848341,0.1006049999999945,100.6049999999945,e00_b00_s1,e00,b00,s1
30,62.848341,e00_s1_seg,nanka_n_jap_jap,nanka,n,jap,jap,NA,1,62.891845000000004,0.04350400000000576,43.50400000000576,e00_b00_s1,e00,b00,s1
31,62.891845000000004,e00_s1_seg,nanka_ka_jap_jap,nanka,ka,jap,jap,NA,1,63.12355,0.23170499999999805,231.70499999999805,e00_b00_s1,e00,b00,s1
32,81.448928,e00_s1_seg,nanka_na_jap_jap,nanka,na,jap,jap,NA,1,81.551332,0.10240400000000704,102.40400000000704,e00_b00_s1,e00,b00,s1
33,81.551332,e00_s1_seg,nanka_n_jap_jap,nanka,n,jap,jap,NA,1,81.578692,0.027360000000001605,27.360000000001605,e00_b00_s1,e00,b00,s1
34,81.578692,e00_s1_seg,nanka_ka_jap_jap,nanka,ka,jap,jap,NA,1,81.670543,0.09185099999999125,91.85099999999125,e00_b00_s1,e00,b00,s1
35,83.26296,e00_s1_seg,like_l_jap_eng_d,like,l,jap,eng,d,1,83.278592,0.015631999999996538,15.631999999996538,e00_b00_s1,e00,b00,s1
