line,tmin,tier,text,word,sound,lang_pre,lang_post,type,presence,tmax,duration,duration_ms,file_name,pair,prompt,speaker,time,f1,f2,f3,gender
1,15.697268,e08_s1_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,15.808034,0.11076599999999992,110.76599999999992,e08_b00_s1,e08,b00,s1,0.001,1456.899,2437.312,3364.71,female
1,15.697268,e08_s1_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,15.808034,0.11076599999999992,110.76599999999992,e08_b00_s1,e08,b00,s1,0.002,1981.487,2723.735,3454.076,female
1,15.697268,e08_s1_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,15.808034,0.11076599999999992,110.76599999999992,e08_b00_s1,e08,b00,s1,0.003,342.371,1610.5,2331.388,female
1,15.697268,e08_s1_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,15.808034,0.11076599999999992,110.76599999999992,e08_b00_s1,e08,b00,s1,0.004,826.358,1917.122,3389.543,female
1,15.697268,e08_s1_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,15.808034,0.11076599999999992,110.76599999999992,e08_b00_s1,e08,b00,s1,0.005,513.192,1438.456,2177,female
1,15.697268,e08_s1_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,15.808034,0.11076599999999992,110.76599999999992,e08_b00_s1,e08,b00,s1,0.006,758.553,1516.011,2316.124,female
1,15.697268,e08_s1_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,15.808034,0.11076599999999992,110.76599999999992,e08_b00_s1,e08,b00,s1,0.007,1299.156,2043.34,2800.964,female
1,15.697268,e08_s1_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,15.808034,0.11076599999999992,110.76599999999992,e08_b00_s1,e08,b00,s1,0.008,893.142,1780.738,2835.72,female
1,15.697268,e08_s1_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,15.808034,0.11076599999999992,110.76599999999992,e08_b00_s1,e08,b00,s1,0.009,1074.314,1785.562,2438.115,female
1,15.697268,e08_s1_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,15.808034,0.11076599999999992,110.76599999999992,e08_b00_s1,e08,b00,s1,0.01,369.015,1529.504,2915.702,female
1,15.697268,e08_s1_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,15.808034,0.11076599999999992,110.76599999999992,e08_b00_s1,e08,b00,s1,0.011,1468.466,2277.728,3045.406,female
1,15.697268,e08_s1_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,15.808034,0.11076599999999992,110.76599999999992,e08_b00_s1,e08,b00,s1,0.012,1290.73,2126.389,2903.518,female
1,15.697268,e08_s1_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,15.808034,0.11076599999999992,110.76599999999992,e08_b00_s1,e08,b00,s1,0.013,2173.372,2919.627,3594.124,female
1,15.697268,e08_s1_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,15.808034,0.11076599999999992,110.76599999999992,e08_b00_s1,e08,b00,s1,0.014,885.451,2630.704,3395.228,female
1,15.697268,e08_s1_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,15.808034,0.11076599999999992,110.76599999999992,e08_b00_s1,e08,b00,s1,0.015,898.301,1907.347,2780.147,female
1,15.697268,e08_s1_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,15.808034,0.11076599999999992,110.76599999999992,e08_b00_s1,e08,b00,s1,0.016,1038.574,1962.423,4179.511,female
1,15.697268,e08_s1_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,15.808034,0.11076599999999992,110.76599999999992,e08_b00_s1,e08,b00,s1,0.017,1238.012,2020.243,2844.184,female
1,15.697268,e08_s1_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,15.808034,0.11076599999999992,110.76599999999992,e08_b00_s1,e08,b00,s1,0.018,1505.146,2305.513,3241.635,female
1,15.697268,e08_s1_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,15.808034,0.11076599999999992,110.76599999999992,e08_b00_s1,e08,b00,s1,0.019,801.228,1998.767,2828.74,female
