line,tmin,tier,text,word,sound,lang_pre,lang_post,type,presence,tmax,duration,duration_ms,file_name,pair,prompt,speaker,time,f1,f2,f3,gender
1,18.997619,e03_s1_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,19.027791,0.03017200000000031,30.17200000000031,e03_b00_s1,e03,b00,s1,0.001,624.671,1473.073,2264.251,male
1,18.997619,e03_s1_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,19.027791,0.03017200000000031,30.17200000000031,e03_b00_s1,e03,b00,s1,0.002,327.742,978.554,1692.394,male
1,18.997619,e03_s1_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,19.027791,0.03017200000000031,30.17200000000031,e03_b00_s1,e03,b00,s1,0.003,474.978,1083.859,1739.717,male
1,18.997619,e03_s1_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,19.027791,0.03017200000000031,30.17200000000031,e03_b00_s1,e03,b00,s1,0.004,375.701,1053.379,2033.717,male
1,18.997619,e03_s1_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,19.027791,0.03017200000000031,30.17200000000031,e03_b00_s1,e03,b00,s1,0.005,335.866,989.186,1544.567,male
1,18.997619,e03_s1_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,19.027791,0.03017200000000031,30.17200000000031,e03_b00_s1,e03,b00,s1,0.006,381.809,1075.023,1696.615,male
1,18.997619,e03_s1_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,19.027791,0.03017200000000031,30.17200000000031,e03_b00_s1,e03,b00,s1,0.007,345.955,1463.298,2449.285,male
1,18.997619,e03_s1_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,19.027791,0.03017200000000031,30.17200000000031,e03_b00_s1,e03,b00,s1,0.008,756.323,1531.582,2281.802,male
1,18.997619,e03_s1_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,19.027791,0.03017200000000031,30.17200000000031,e03_b00_s1,e03,b00,s1,0.009,318.81,989.665,2280.811,male
1,18.997619,e03_s1_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,19.027791,0.03017200000000031,30.17200000000031,e03_b00_s1,e03,b00,s1,0.01,644.653,1349.346,2183.279,male
1,18.997619,e03_s1_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,19.027791,0.03017200000000031,30.17200000000031,e03_b00_s1,e03,b00,s1,0.011,283.337,934.022,2194.458,male
1,18.997619,e03_s1_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,19.027791,0.03017200000000031,30.17200000000031,e03_b00_s1,e03,b00,s1,0.012,947.055,1694.174,2395.817,male
1,18.997619,e03_s1_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,19.027791,0.03017200000000031,30.17200000000031,e03_b00_s1,e03,b00,s1,0.013,352.909,1122.934,2291.61,male
1,18.997619,e03_s1_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,19.027791,0.03017200000000031,30.17200000000031,e03_b00_s1,e03,b00,s1,0.014,740.035,1444.185,2211.995,male
1,18.997619,e03_s1_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,19.027791,0.03017200000000031,30.17200000000031,e03_b00_s1,e03,b00,s1,0.015,286.737,857.887,1468.282,male
1,18.997619,e03_s1_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,19.027791,0.03017200000000031,30.17200000000031,e03_b00_s1,e03,b00,s1,0.016,478.88,1109,2280.689,male
1,18.997619,e03_s1_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,19.027791,0.03017200000000031,30.17200000000031,e03_b00_s1,e03,b00,s1,0.017,697.011,1271.569,2494.188,male
1,18.997619,e03_s1_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,19.027791,0.03017200000000031,30.17200000000031,e03_b00_s1,e03,b00,s1,0.018,688.162,1409.786,2363.896,male
1,18.997619,e03_s1_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,19.027791,0.03017200000000031,30.17200000000031,e03_b00_s1,e03,b00,s1,0.019,276.942,872.311,1730.022,male
