line,tmin,tier,text,word,sound,lang_pre,lang_post,type,presence,tmax,duration,duration_ms,file_name,pair,prompt,speaker
201,338.984942,e02_s1_seg,like_i_eng_eng_d,like,i,eng,eng,d,1,339.065172,0.08023000000002867,80.23000000002867,e02_b00_s1,e02,b00,s1
202,339.065172,e02_s1_seg,like_k-closure_eng_eng_d,like,k-closure,eng,eng,d,1,339.123522,0.05834999999996171,58.34999999996171,e02_b00_s1,e02,b00,s1
203,339.123522,e02_s1_seg,like_k-burst_eng_eng_d,like,k-burst,eng,eng,d,1,339.132735,0.009213000000045213,9.213000000045213,e02_b00_s1,e02,b00,s1
204,339.132735,e02_s1_seg,like_k-release_eng_eng_d_0,like,k-release,eng,eng,d,0,339.141948,0.00921299999998837,9.21299999998837,e02_b00_s1,e02,b00,s1
205,342.01929,e02_s1_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,342.054014,0.03472399999998288,34.72399999998288,e02_b00_s1,e02,b00,s1
206,342.054014,e02_s1_seg,like_i_eng_eng_d,like,i,eng,eng,d,1,342.1244,0.07038599999998496,70.38599999998496,e02_b00_s1,e02,b00,s1
207,342.1244,e02_s1_seg,like_k-closure_eng_eng_d,like,k-closure,eng,eng,d,1,342.180709,0.05630899999999883,56.30899999999883,e02_b00_s1,e02,b00,s1
208,342.180709,e02_s1_seg,like_k-burst_eng_eng_d,like,k-burst,eng,eng,d,1,342.193847,0.013138000000026295,13.138000000026295,e02_b00_s1,e02,b00,s1
209,342.193847,e02_s1_seg,like_k-release_eng_eng_d_0,like,k-release,eng,eng,d,0,342.236079,0.042232000000012704,42.232000000012704,e02_b00_s1,e02,b00,s1
210,344.524227,e02_s1_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,344.590857,0.06663000000003194,66.63000000003194,e02_b00_s1,e02,b00,s1
211,344.590857,e02_s1_seg,like_i_eng_eng_d,like,i,eng,eng,d,1,344.66942,0.07856299999997418,78.56299999997418,e02_b00_s1,e02,b00,s1
212,344.66942,e02_s1_seg,like_k-closure_eng_eng_d,like,k-closure,eng,eng,d,1,344.719414,0.049993999999969674,49.993999999969674,e02_b00_s1,e02,b00,s1
213,344.719414,e02_s1_seg,like_k-burst_eng_eng_d,like,k-burst,eng,eng,d,1,344.731112,0.011698000000023967,11.698000000023967,e02_b00_s1,e02,b00,s1
214,344.731112,e02_s1_seg,like_k-release_eng_eng_d_0,like,k-release,eng,eng,d,0,344.736803,0.005691000000012991,5.691000000012991,e02_b00_s1,e02,b00,s1
215,349.578737,e02_s1_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,349.640286,0.06154900000001362,61.54900000001362,e02_b00_s1,e02,b00,s1
216,349.640286,e02_s1_seg,like_i_eng_eng_d,like,i,eng,eng,d,1,349.726364,0.08607799999998633,86.07799999998633,e02_b00_s1,e02,b00,s1
217,349.726364,e02_s1_seg,like_k-closure_eng_eng_d,like,k-closure,eng,eng,d,1,349.803129,0.07676500000002306,76.76500000002306,e02_b00_s1,e02,b00,s1
218,349.803129,e02_s1_seg,like_k-burst_eng_eng_d,like,k-burst,eng,eng,d,1,349.832118,0.02898899999996729,28.98899999996729,e02_b00_s1,e02,b00,s1
219,349.832118,e02_s1_seg,like_k-release_eng_eng_d_0,like,k-release,eng,eng,d,0,349.848223,0.01610500000003867,16.10500000003867,e02_b00_s1,e02,b00,s1
220,351.477739,e02_s1_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,351.506829,0.029089999999996508,29.089999999996508,e02_b00_s1,e02,b00,s1
