line,tmin,tier,text,word,sound,lang_pre,lang_post,type,presence,tmax,duration,duration_ms,file_name,pair,prompt,speaker
1,40.625647,e03_s2_seg,yeah_y_eng_eng,yeah,y,eng,eng,NA,1,40.645444,0.019796999999996956,19.796999999996956,e03_a00_s2,e03,a00,s2
2,40.645444,e03_s2_seg,yeah_eah_eng_eng,yeah,eah,eng,eng,NA,1,40.701881,0.05643700000000251,56.43700000000251,e03_a00_s2,e03,a00,s2
3,45.327946,e03_s2_seg,yeah_y_eng_eng,yeah,y,eng,eng,NA,1,45.365044,0.0370980000000003,37.0980000000003,e03_a00_s2,e03,a00,s2
4,45.365044,e03_s2_seg,yeah_eah_eng_eng,yeah,eah,eng,eng,NA,1,45.465118,0.10007399999999933,100.07399999999933,e03_a00_s2,e03,a00,s2
5,60.344182000000004,e03_s2_seg,yeah_y_eng_eng,yeah,y,eng,eng,NA,1,60.410768,0.06658599999999382,66.58599999999382,e03_a00_s2,e03,a00,s2
6,60.410768,e03_s2_seg,yeah_eah_eng_eng,yeah,eah,eng,eng,NA,1,60.607879,0.1971109999999996,197.1109999999996,e03_a00_s2,e03,a00,s2
7,64.472428,e03_s2_seg,yeah_y_jap_jap,yeah,y,jap,jap,NA,1,64.534956,0.06252800000000036,62.52800000000036,e03_a00_s2,e03,a00,s2
8,64.534956,e03_s2_seg,yeah_eah_jap_jap,yeah,eah,jap,jap,NA,1,64.70796,0.17300400000000593,173.00400000000593,e03_a00_s2,e03,a00,s2
9,67.195548,e03_s2_seg,so-jap_s_eng_jap,so-jap,s,eng,jap,NA,1,67.266181,0.07063300000000083,70.63300000000083,e03_a00_s2,e03,a00,s2
10,67.266181,e03_s2_seg,so-jap_o_eng_jap,so-jap,o,eng,jap,NA,1,67.310925,0.044743999999994344,44.743999999994344,e03_a00_s2,e03,a00,s2
11,76.03288,e03_s2_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,76.144105,0.11122499999999036,111.22499999999036,e03_a00_s2,e03,a00,s2
12,76.144105,e03_s2_seg,so-jap_o_jap_jap,so-jap,o,jap,jap,NA,1,76.246549,0.10244400000000553,102.44400000000553,e03_a00_s2,e03,a00,s2
13,83.980746,e03_s2_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,84.067095,0.08634899999999845,86.34899999999845,e03_a00_s2,e03,a00,s2
14,84.067095,e03_s2_seg,so-jap_o_jap_jap,so-jap,o,jap,jap,NA,1,84.22513,0.15803499999999815,158.03499999999815,e03_a00_s2,e03,a00,s2
15,94.740012,e03_s2_seg,nanka_na_jap_jap,nanka,na,jap,jap,NA,1,94.820674,0.08066200000000379,80.66200000000379,e03_a00_s2,e03,a00,s2
16,94.820674,e03_s2_seg,nanka_n_jap_jap,nanka,n,jap,jap,NA,1,94.845635,0.024961000000004674,24.961000000004674,e03_a00_s2,e03,a00,s2
17,94.845635,e03_s2_seg,nanka_ka_jap_jap,nanka,ka,jap,jap,NA,1,95.27234,0.42670499999999834,426.70499999999834,e03_a00_s2,e03,a00,s2
18,97.304001,e03_s2_seg,nanka_na_jap_jap,nanka,na,jap,jap,NA,1,97.36765,0.06364899999999807,63.64899999999807,e03_a00_s2,e03,a00,s2
19,97.36765,e03_s2_seg,nanka_n_jap_jap,nanka,n,jap,jap,NA,1,97.414992,0.04734200000000044,47.34200000000044,e03_a00_s2,e03,a00,s2
20,97.414992,e03_s2_seg,nanka_ka_jap_jap,nanka,ka,jap,jap,NA,1,97.590684,0.17569199999999796,175.69199999999796,e03_a00_s2,e03,a00,s2
21,102.290751,e03_s2_seg,nanka_na_jap_jap,nanka,na,jap,jap,NA,1,102.365675,0.07492399999999577,74.92399999999577,e03_a00_s2,e03,a00,s2
22,102.365675,e03_s2_seg,nanka_n_jap_jap,nanka,n,jap,jap,NA,1,102.390366,0.024691000000004237,24.691000000004237,e03_a00_s2,e03,a00,s2
23,102.390366,e03_s2_seg,nanka_ka_jap_jap,nanka,ka,jap,jap,NA,1,102.516374,0.1260079999999988,126.00799999999879,e03_a00_s2,e03,a00,s2
24,135.317558,e03_s2_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,135.368629,0.051071000000007416,51.071000000007416,e03_a00_s2,e03,a00,s2
25,135.368629,e03_s2_seg,like_i_eng_eng_d,like,i,eng,eng,d,1,135.414593,0.045963999999997895,45.963999999997895,e03_a00_s2,e03,a00,s2
26,135.414593,e03_s2_seg,like_k-closure_eng_eng_d,like,k-closure,eng,eng,d,1,135.618879,0.2042859999999962,204.2859999999962,e03_a00_s2,e03,a00,s2
27,135.618879,e03_s2_seg,like_k-burst_eng_eng_d,like,k-burst,eng,eng,d,1,135.700594,0.08171500000000265,81.71500000000265,e03_a00_s2,e03,a00,s2
28,135.700594,e03_s2_seg,like_k-release_eng_eng_d_0,like,k-release,eng,eng,d,0,135.727406,0.02681200000000672,26.81200000000672,e03_a00_s2,e03,a00,s2
29,140.017169,e03_s2_seg,yeah_y_eng_eng,yeah,y,eng,eng,NA,1,140.120001,0.10283200000000647,102.83200000000647,e03_a00_s2,e03,a00,s2
30,140.120001,e03_s2_seg,yeah_eah_eng_eng,yeah,eah,eng,eng,NA,1,140.367021,0.24701999999999202,247.01999999999202,e03_a00_s2,e03,a00,s2
31,146.321554,e03_s2_seg,yeah_y_eng_eng,yeah,y,eng,eng,NA,1,146.339438,0.017884000000009337,17.884000000009337,e03_a00_s2,e03,a00,s2
32,146.339438,e03_s2_seg,yeah_eah_eng_eng,yeah,eah,eng,eng,NA,1,146.389736,0.050297999999997955,50.297999999997955,e03_a00_s2,e03,a00,s2
33,183.151683,e03_s2_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,183.311669,0.15998600000000351,159.98600000000351,e03_a00_s2,e03,a00,s2
34,183.311669,e03_s2_seg,so-jap_o_jap_jap,so-jap,o,jap,jap,NA,1,183.323033,0.011364000000014585,11.364000000014585,e03_a00_s2,e03,a00,s2
35,212.887736,e03_s2_seg,yeah_y_eng_eng,yeah,y,eng,eng,NA,1,212.95678,0.06904400000001942,69.04400000001942,e03_a00_s2,e03,a00,s2
36,212.95678,e03_s2_seg,yeah_eah_eng_eng,yeah,eah,eng,eng,NA,1,213.183416,0.22663599999998496,226.63599999998496,e03_a00_s2,e03,a00,s2
37,261.861903,e03_s2_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,262.002271,0.14036800000002359,140.36800000002359,e03_a00_s2,e03,a00,s2
38,262.002271,e03_s2_seg,so-eng_o_eng_eng,so-eng,o,eng,eng,NA,1,262.18241,0.18013899999999694,180.13899999999694,e03_a00_s2,e03,a00,s2
39,266.064464,e03_s2_seg,yeah_y_eng_eng,yeah,y,eng,eng,NA,1,266.181447,0.11698300000000472,116.98300000000472,e03_a00_s2,e03,a00,s2
40,266.181447,e03_s2_seg,yeah_eah_eng_eng,yeah,eah,eng,eng,NA,1,266.584891,0.4034440000000359,403.4440000000359,e03_a00_s2,e03,a00,s2
41,266.596437,e03_s2_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,266.712793,0.11635599999999613,116.35599999999613,e03_a00_s2,e03,a00,s2
42,266.712793,e03_s2_seg,so-eng_o_eng_eng,so-eng,o,eng,eng,NA,1,266.869422,0.15662900000000946,156.62900000000946,e03_a00_s2,e03,a00,s2
43,285.229373,e03_s2_seg,yeah_y_eng_eng,yeah,y,eng,eng,NA,1,285.262176,0.03280300000000125,32.80300000000125,e03_a00_s2,e03,a00,s2
44,285.262176,e03_s2_seg,yeah_eah_eng_eng,yeah,eah,eng,eng,NA,1,285.511141,0.24896499999999833,248.96499999999833,e03_a00_s2,e03,a00,s2
45,303.074356,e03_s2_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,303.203904,0.12954799999999977,129.54799999999977,e03_a00_s2,e03,a00,s2
46,303.203904,e03_s2_seg,so-jap_o_jap_jap,so-jap,o,jap,jap,NA,1,303.349285,0.14538099999998622,145.38099999998622,e03_a00_s2,e03,a00,s2
47,315.812416,e03_s2_seg,nanka_na_jap_jap,nanka,na,jap,jap,NA,1,315.94427,0.13185400000003256,131.85400000003256,e03_a00_s2,e03,a00,s2
48,315.94427,e03_s2_seg,nanka_n_jap_jap,nanka,n,jap,jap,NA,1,315.99208,0.04780999999996993,47.80999999996993,e03_a00_s2,e03,a00,s2
49,315.99208,e03_s2_seg,nanka_ka_jap_jap,nanka,ka,jap,jap,NA,1,316.253994,0.2619139999999902,261.9139999999902,e03_a00_s2,e03,a00,s2
50,332.421198,e03_s2_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,332.501595,0.08039700000000494,80.39700000000494,e03_a00_s2,e03,a00,s2
51,332.501595,e03_s2_seg,so-jap_o_jap_jap,so-jap,o,jap,jap,NA,1,332.605218,0.10362299999997049,103.62299999997049,e03_a00_s2,e03,a00,s2
52,423.553187,e03_s2_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,423.679581,0.12639400000000478,126.39400000000478,e03_a00_s2,e03,a00,s2
53,423.679581,e03_s2_seg,so-eng_o_eng_eng,so-eng,o,eng,eng,NA,1,423.76659,0.0870090000000232,87.0090000000232,e03_a00_s2,e03,a00,s2
54,428.41615,e03_s2_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,428.541374,0.1252240000000029,125.22400000000289,e03_a00_s2,e03,a00,s2
55,428.541374,e03_s2_seg,so-eng_o_eng_eng,so-eng,o,eng,eng,NA,1,428.610552,0.06917799999996532,69.17799999996532,e03_a00_s2,e03,a00,s2
56,438.984129,e03_s2_seg,yeah_y_eng_eng,yeah,y,eng,eng,NA,1,439.043223,0.05909400000001597,59.09400000001597,e03_a00_s2,e03,a00,s2
57,439.043223,e03_s2_seg,yeah_eah_eng_eng,yeah,eah,eng,eng,NA,1,439.203155,0.15993199999996932,159.93199999996932,e03_a00_s2,e03,a00,s2
58,533.645962,e03_s2_seg,yeah_y_eng_eng,yeah,y,eng,eng,NA,1,533.690939,0.044976999999903455,44.976999999903455,e03_a00_s2,e03,a00,s2
59,533.690939,e03_s2_seg,yeah_eah_eng_eng,yeah,eah,eng,eng,NA,1,533.890123,0.1991840000000593,199.1840000000593,e03_a00_s2,e03,a00,s2
60,537.53229,e03_s2_seg,like_l_eng_eng_v,like,l,eng,eng,v,1,537.593576,0.06128599999999551,61.28599999999551,e03_a00_s2,e03,a00,s2
61,537.593576,e03_s2_seg,like_i_eng_eng_v,like,i,eng,eng,v,1,537.712317,0.11874099999999999,118.74099999999999,e03_a00_s2,e03,a00,s2
62,537.712317,e03_s2_seg,like_k-closure_eng_eng_v,like,k-closure,eng,eng,v,1,537.805206,0.09288900000001377,92.88900000001377,e03_a00_s2,e03,a00,s2
63,537.805206,e03_s2_seg,like_k-burst_eng_eng_v,like,k-burst,eng,eng,v,1,537.822278,0.017071999999984655,17.071999999984655,e03_a00_s2,e03,a00,s2
64,537.822278,e03_s2_seg,like_k-release_eng_eng_v,like,k-release,eng,eng,v,1,537.933595,0.11131699999998546,111.31699999998546,e03_a00_s2,e03,a00,s2
65,538.788027,e03_s2_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,539.041712,0.2536849999999049,253.6849999999049,e03_a00_s2,e03,a00,s2
66,539.041712,e03_s2_seg,so-eng_o_eng_eng,so-eng,o,eng,eng,NA,1,539.168555,0.12684300000000803,126.84300000000803,e03_a00_s2,e03,a00,s2
67,546.094666,e03_s2_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,546.127959,0.033293000000071515,33.293000000071515,e03_a00_s2,e03,a00,s2
68,546.127959,e03_s2_seg,like_i_eng_eng_d,like,i,eng,eng,d,1,546.188995,0.06103599999994458,61.03599999994458,e03_a00_s2,e03,a00,s2
69,546.188995,e03_s2_seg,like_k-closure_eng_eng_d,like,k-closure,eng,eng,d,1,546.287485,0.09848999999996977,98.48999999996977,e03_a00_s2,e03,a00,s2
70,546.287485,e03_s2_seg,like_k-burst_eng_eng_d,like,k-burst,eng,eng,d,1,546.320084,0.03259900000000471,32.59900000000471,e03_a00_s2,e03,a00,s2
71,546.320084,e03_s2_seg,like_k-release_eng_eng_d_0,like,k-release,eng,eng,d,0,546.350603,0.030519000000026608,30.519000000026608,e03_a00_s2,e03,a00,s2
72,548.930159,e03_s2_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,549.059441,0.12928199999998924,129.28199999998924,e03_a00_s2,e03,a00,s2
73,549.059441,e03_s2_seg,so-eng_o_eng_eng,so-eng,o,eng,eng,NA,1,549.261901,0.20245999999997366,202.45999999997366,e03_a00_s2,e03,a00,s2
74,554.057385,e03_s2_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,554.306191,0.2488060000000587,248.8060000000587,e03_a00_s2,e03,a00,s2
75,554.306191,e03_s2_seg,so-eng_o_eng_eng,so-eng,o,eng,eng,NA,1,554.467184,0.1609929999999622,160.9929999999622,e03_a00_s2,e03,a00,s2
76,554.959918,e03_s2_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,555.081882,0.12196399999993446,121.96399999993446,e03_a00_s2,e03,a00,s2
77,555.081882,e03_s2_seg,so-eng_o_eng_eng,so-eng,o,eng,eng,NA,1,555.172136,0.09025400000007266,90.254000000072665,e03_a00_s2,e03,a00,s2
78,558.758666,e03_s2_seg,yeah_y_eng_eng,yeah,y,eng,eng,NA,1,558.810069,0.05140300000005027,51.40300000005027,e03_a00_s2,e03,a00,s2
79,558.810069,e03_s2_seg,yeah_eah_eng_eng,yeah,eah,eng,eng,NA,1,559.03067,0.22060099999998783,220.60099999998783,e03_a00_s2,e03,a00,s2
80,582.667812,e03_s2_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,582.688332,0.02051999999991949,20.51999999991949,e03_a00_s2,e03,a00,s2
81,582.688332,e03_s2_seg,like_i_eng_eng_d,like,i,eng,eng,d,1,582.733724,0.045392000000106236,45.392000000106236,e03_a00_s2,e03,a00,s2
82,582.733724,e03_s2_seg,like_k-closure_eng_eng_d,like,k-closure,eng,eng,d,1,582.818792,0.08506799999997838,85.06799999997838,e03_a00_s2,e03,a00,s2
83,582.818792,e03_s2_seg,like_k-burst_eng_eng_d,like,k-burst,eng,eng,d,1,582.825441,0.006648999999924854,6.648999999924854,e03_a00_s2,e03,a00,s2
84,582.825441,e03_s2_seg,like_k-release_eng_eng_d_0,like,k-release,eng,eng,d,0,582.829753,0.004312000000027183,4.312000000027183,e03_a00_s2,e03,a00,s2
85,589.767583,e03_s2_seg,yeah_y_eng_eng,yeah,y,eng,eng,NA,1,589.873269,0.1056860000001052,105.6860000001052,e03_a00_s2,e03,a00,s2
86,589.873269,e03_s2_seg,yeah_eah_eng_eng,yeah,eah,eng,eng,NA,1,590.12407700000006,0.25080800000000636,250.80800000000636,e03_a00_s2,e03,a00,s2
87,604.46479,e03_s2_seg,yeah_y_eng_eng,yeah,y,eng,eng,NA,1,604.507901,0.04311099999995349,43.11099999995349,e03_a00_s2,e03,a00,s2
