line,tmin,tier,text,word,sound,lang_pre,lang_post,type,presence,tmax,duration,duration_ms,file_name,pair,prompt,speaker,time,f1,f2,f3,gender
1,67.765632,e08_s2_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,67.796314,0.030681999999998766,30.681999999998766,e08_b00_s2,e08,b00,s2,0.001,493.484,1893.612,2787.13,female
1,67.765632,e08_s2_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,67.796314,0.030681999999998766,30.681999999998766,e08_b00_s2,e08,b00,s2,0.002,1418.553,2079.216,3304.026,female
1,67.765632,e08_s2_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,67.796314,0.030681999999998766,30.681999999998766,e08_b00_s2,e08,b00,s2,0.003,397.326,1731.905,2604.041,female
1,67.765632,e08_s2_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,67.796314,0.030681999999998766,30.681999999998766,e08_b00_s2,e08,b00,s2,0.004,844.606,2674.69,3731.608,female
1,67.765632,e08_s2_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,67.796314,0.030681999999998766,30.681999999998766,e08_b00_s2,e08,b00,s2,0.005,359.772,1609.349,2929.418,female
1,67.765632,e08_s2_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,67.796314,0.030681999999998766,30.681999999998766,e08_b00_s2,e08,b00,s2,0.006,662.535,1705.063,2614.627,female
1,67.765632,e08_s2_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,67.796314,0.030681999999998766,30.681999999998766,e08_b00_s2,e08,b00,s2,0.007,1697.965,2467.065,3296.769,female
1,67.765632,e08_s2_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,67.796314,0.030681999999998766,30.681999999998766,e08_b00_s2,e08,b00,s2,0.008,835.057,1967.05,2935.227,female
1,67.765632,e08_s2_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,67.796314,0.030681999999998766,30.681999999998766,e08_b00_s2,e08,b00,s2,0.009,461.603,1403.234,2176.173,female
1,67.765632,e08_s2_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,67.796314,0.030681999999998766,30.681999999998766,e08_b00_s2,e08,b00,s2,0.01,382.55,1395.942,2322.202,female
1,67.765632,e08_s2_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,67.796314,0.030681999999998766,30.681999999998766,e08_b00_s2,e08,b00,s2,0.011,621.808,2029.251,2924.886,female
1,67.765632,e08_s2_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,67.796314,0.030681999999998766,30.681999999998766,e08_b00_s2,e08,b00,s2,0.012,569.69,1636.298,2453.172,female
1,67.765632,e08_s2_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,67.796314,0.030681999999998766,30.681999999998766,e08_b00_s2,e08,b00,s2,0.013,560.186,1592.842,2464.276,female
1,67.765632,e08_s2_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,67.796314,0.030681999999998766,30.681999999998766,e08_b00_s2,e08,b00,s2,0.014,1013.168,1774.099,2631.865,female
1,67.765632,e08_s2_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,67.796314,0.030681999999998766,30.681999999998766,e08_b00_s2,e08,b00,s2,0.015,258.695,1232.714,1956.562,female
1,67.765632,e08_s2_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,67.796314,0.030681999999998766,30.681999999998766,e08_b00_s2,e08,b00,s2,0.016,799.798,1827.784,2578.311,female
1,67.765632,e08_s2_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,67.796314,0.030681999999998766,30.681999999998766,e08_b00_s2,e08,b00,s2,0.017,839.451,1831.74,2591.127,female
1,67.765632,e08_s2_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,67.796314,0.030681999999998766,30.681999999998766,e08_b00_s2,e08,b00,s2,0.018,1132.262,1989.276,2826.894,female
1,67.765632,e08_s2_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,67.796314,0.030681999999998766,30.681999999998766,e08_b00_s2,e08,b00,s2,0.019,964.749,1624.797,2422.511,female
1,67.765632,e08_s2_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,67.796314,0.030681999999998766,30.681999999998766,e08_b00_s2,e08,b00,s2,0.02,418.805,1433.805,2545.577,female
1,67.765632,e08_s2_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,67.796314,0.030681999999998766,30.681999999998766,e08_b00_s2,e08,b00,s2,0.021,706.837,2249.014,3006.898,female
1,67.765632,e08_s2_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,67.796314,0.030681999999998766,30.681999999998766,e08_b00_s2,e08,b00,s2,0.022,725.839,1722.885,3074.723,female
1,67.765632,e08_s2_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,67.796314,0.030681999999998766,30.681999999998766,e08_b00_s2,e08,b00,s2,0.023,992.501,1899.408,2915.524,female
1,67.765632,e08_s2_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,67.796314,0.030681999999998766,30.681999999998766,e08_b00_s2,e08,b00,s2,0.024,914.679,1700.483,2723.937,female
1,67.765632,e08_s2_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,67.796314,0.030681999999998766,30.681999999998766,e08_b00_s2,e08,b00,s2,0.025,356.744,1615.327,2108.77,female
1,67.765632,e08_s2_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,67.796314,0.030681999999998766,30.681999999998766,e08_b00_s2,e08,b00,s2,0.026,409.261,1285.856,2129.902,female
1,67.765632,e08_s2_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,67.796314,0.030681999999998766,30.681999999998766,e08_b00_s2,e08,b00,s2,0.027,410.462,1883.273,2726.76,female
1,67.765632,e08_s2_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,67.796314,0.030681999999998766,30.681999999998766,e08_b00_s2,e08,b00,s2,0.028,650.339,1682.296,2513.846,female
1,67.765632,e08_s2_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,67.796314,0.030681999999998766,30.681999999998766,e08_b00_s2,e08,b00,s2,0.029,696.181,1759.918,2565.714,female
2,67.796314,e08_s2_seg,like_i_eng_eng_d,like,i,eng,eng,d,1,67.84265,0.04633600000001081,46.33600000001081,e08_b00_s2,e08,b00,s2,0.001,798.164,2162.598,3199.976,female
2,67.796314,e08_s2_seg,like_i_eng_eng_d,like,i,eng,eng,d,1,67.84265,0.04633600000001081,46.33600000001081,e08_b00_s2,e08,b00,s2,0.002,893.92,1809.008,2799.63,female
2,67.796314,e08_s2_seg,like_i_eng_eng_d,like,i,eng,eng,d,1,67.84265,0.04633600000001081,46.33600000001081,e08_b00_s2,e08,b00,s2,0.003,420.723,1873.444,2742.052,female
2,67.796314,e08_s2_seg,like_i_eng_eng_d,like,i,eng,eng,d,1,67.84265,0.04633600000001081,46.33600000001081,e08_b00_s2,e08,b00,s2,0.004,1731.314,2527.934,3500.263,female
2,67.796314,e08_s2_seg,like_i_eng_eng_d,like,i,eng,eng,d,1,67.84265,0.04633600000001081,46.33600000001081,e08_b00_s2,e08,b00,s2,0.005,455.795,1764.971,2633.335,female
2,67.796314,e08_s2_seg,like_i_eng_eng_d,like,i,eng,eng,d,1,67.84265,0.04633600000001081,46.33600000001081,e08_b00_s2,e08,b00,s2,0.006,423.335,1693.224,2516.849,female
2,67.796314,e08_s2_seg,like_i_eng_eng_d,like,i,eng,eng,d,1,67.84265,0.04633600000001081,46.33600000001081,e08_b00_s2,e08,b00,s2,0.007,341.128,1969.385,2730.552,female
2,67.796314,e08_s2_seg,like_i_eng_eng_d,like,i,eng,eng,d,1,67.84265,0.04633600000001081,46.33600000001081,e08_b00_s2,e08,b00,s2,0.008,1109.723,2031.703,2821.115,female
2,67.796314,e08_s2_seg,like_i_eng_eng_d,like,i,eng,eng,d,1,67.84265,0.04633600000001081,46.33600000001081,e08_b00_s2,e08,b00,s2,0.009,1596.166,2232.932,3711.45,female
2,67.796314,e08_s2_seg,like_i_eng_eng_d,like,i,eng,eng,d,1,67.84265,0.04633600000001081,46.33600000001081,e08_b00_s2,e08,b00,s2,0.01,1223.298,2062.413,3885.574,female
2,67.796314,e08_s2_seg,like_i_eng_eng_d,like,i,eng,eng,d,1,67.84265,0.04633600000001081,46.33600000001081,e08_b00_s2,e08,b00,s2,0.011,670.92,2392.812,3296.648,female
