line	tmin	tier	text	tmax
115	167.192822	e02_s2_seg	like_i_eng_eng_d	167.272628
116	167.272628	e02_s2_seg	like_k-closure_eng_eng_d	167.363125
117	167.363125	e02_s2_seg	like_k-burst_eng_eng_d	167.393827
118	167.393827	e02_s2_seg	like_k-release_eng_eng_d_0	167.502544
119	168.815840	e02_s2_seg	yeah_y_eng_eng	168.895926
120	168.895926	e02_s2_seg	yeah_eah_eng_eng	169.197427
121	170.049130	e02_s2_seg	so-eng_s_eng_eng	170.136175
122	170.136175	e02_s2_seg	so-eng_o_eng_eng	170.217460
123	170.220475	e02_s2_seg	like_l_eng_eng_d	170.268891
124	170.268891	e02_s2_seg	like_i_eng_eng_d	170.388604
125	170.388604	e02_s2_seg	like_k-closure_eng_eng_d	170.474553
126	170.474553	e02_s2_seg	like_k-burst_eng_eng_d	170.512002
127	170.512002	e02_s2_seg	like_k-release_eng_eng_d_0	170.548753
128	173.107455	e02_s2_seg	like_l_eng_eng_d	173.124633
129	173.124633	e02_s2_seg	like_i_eng_eng_d	173.181270
130	173.181270	e02_s2_seg	like_k-closure_eng_eng_d	173.244609
131	173.244609	e02_s2_seg	like_k-burst_eng_eng_d	173.252611
132	173.252611	e02_s2_seg	like_k-release_eng_eng_d_0	173.272262
133	176.646258	e02_s2_seg	yeah_y_eng_eng	176.707500
134	176.707500	e02_s2_seg	yeah_eah_eng_eng	176.867672
135	177.366776	e02_s2_seg	like_l_eng_eng_d	177.411946
136	177.411946	e02_s2_seg	like_i_eng_eng_d	177.487674
137	177.487674	e02_s2_seg	like_k-closure_eng_eng_d	177.504764
138	177.504764	e02_s2_seg	like_k-burst_eng_eng_d	177.522216
139	177.522216	e02_s2_seg	like_k-release_eng_eng_d_0	177.559416
140	180.250160	e02_s2_seg	like_l_eng_eng_d	180.277278
141	180.277278	e02_s2_seg	like_i_eng_eng_d	180.327547
142	180.327547	e02_s2_seg	like_k-closure_eng_eng_d	180.405314
143	180.405314	e02_s2_seg	like_k-burst_eng_eng_d_0	180.410670
144	180.410670	e02_s2_seg	like_k-release_eng_eng_d_0	180.415260
145	182.707164	e02_s2_seg	like_l_eng_eng_d	182.722391
146	182.722391	e02_s2_seg	like_i_eng_eng_d	182.820165
147	182.820165	e02_s2_seg	like_k-closure_eng_eng_d	182.879070
148	182.879070	e02_s2_seg	like_k-burst_eng_eng_d	182.883478
149	182.883478	e02_s2_seg	like_k-release_eng_eng_d_0	182.929042
150	183.050525	e02_s2_seg	yeah_y_eng_eng	183.113802
151	183.113802	e02_s2_seg	yeah_eah_eng_eng	183.260192
152	183.260192	e02_s2_seg	yeah_y_eng_eng	183.301219
153	183.301219	e02_s2_seg	yeah_eah_eng_eng	183.549116
154	185.548114	e02_s2_seg	like_l_eng_eng_d	185.569181
155	185.569181	e02_s2_seg	like_i_eng_eng_d	185.653788
156	185.653788	e02_s2_seg	like_k-closure_eng_eng_d	185.717580
157	185.717580	e02_s2_seg	like_k-burst_eng_eng_d	185.739176
158	185.739176	e02_s2_seg	like_k-release_eng_eng_d_0	185.748322
159	187.350311	e02_s2_seg	like_l_eng_eng_d	187.381727
160	187.381727	e02_s2_seg	like_i_eng_eng_d	187.484241
161	187.484241	e02_s2_seg	like_k-closure_eng_eng_d	187.574354
162	187.574354	e02_s2_seg	like_k-burst_eng_eng_d	187.617344
163	187.617344	e02_s2_seg	like_k-release_eng_eng_d_0	187.630306
164	190.081791	e02_s2_seg	like_l_eng_eng_d	190.097484
165	190.097484	e02_s2_seg	like_i_eng_eng_d	190.155107
166	190.155107	e02_s2_seg	like_k-closure_eng_eng_d	190.219133
167	190.219133	e02_s2_seg	like_k-burst_eng_eng_d	190.239818
168	190.239818	e02_s2_seg	like_k-release_eng_eng_d_0	190.263951
169	191.132057	e02_s2_seg	like_l_eng_eng_d	191.154556
170	191.154556	e02_s2_seg	like_i_eng_eng_d	191.220268
171	191.220268	e02_s2_seg	like_k-closure_eng_eng_d	191.289090
172	191.289090	e02_s2_seg	like_k-burst_eng_eng_d	191.296196
173	191.296196	e02_s2_seg	like_k-release_eng_eng_d_0	191.339973
174	194.337225	e02_s2_seg	so-eng_s_eng_eng	194.490833
175	194.490833	e02_s2_seg	so-eng_o_eng_eng	194.885268
176	197.385971	e02_s2_seg	yeah_y_eng_eng	197.428481
177	197.428481	e02_s2_seg	yeah_eah_eng_eng	197.610666
178	198.047120	e02_s2_seg	like_l_eng_eng_d	198.085359
179	198.085359	e02_s2_seg	like_i_eng_eng_d	198.177447
180	198.177447	e02_s2_seg	like_k-closure_eng_eng_d	198.245342
181	198.245342	e02_s2_seg	like_k-burst_eng_eng_d	198.271095
182	198.271095	e02_s2_seg	like_k-release_eng_eng_d_0	198.282801
183	202.706401	e02_s2_seg	yeah_y_eng_eng	202.795843
184	202.795843	e02_s2_seg	yeah_eah_eng_eng	202.935458
185	202.935458	e02_s2_seg	yeah_y_eng_eng	202.989996
186	202.989996	e02_s2_seg	yeah_eah_eng_eng	203.162334
187	203.513781	e02_s2_seg	like_l_eng_eng_d	203.553410
188	203.553410	e02_s2_seg	like_i_eng_eng_d	203.648265
189	203.648265	e02_s2_seg	like_k-closure_eng_eng_d	203.708836
190	203.708836	e02_s2_seg	like_k-burst_eng_eng_d	203.715779
191	203.715779	e02_s2_seg	like_k-release_eng_eng_d_0	203.719398
192	205.457078	e02_s2_seg	so-eng_s_eng_eng	205.636539
193	205.636539	e02_s2_seg	so-eng_o_eng_eng	205.756180
194	205.766582	e02_s2_seg	like_l_eng_eng_d	205.842587
195	205.842587	e02_s2_seg	like_i_eng_eng_d	205.946557
196	205.946557	e02_s2_seg	like_k-closure_eng_eng_d	206.050969
197	206.050969	e02_s2_seg	like_k-burst_eng_eng_d	206.071751
198	206.071751	e02_s2_seg	like_k-release_eng_eng_d	206.135714
199	207.191847	e02_s2_seg	like_l_eng_eng_d	207.213596
200	207.213596	e02_s2_seg	like_i_eng_eng_d	207.309079
201	207.309079	e02_s2_seg	like_k-closure_eng_eng_d	207.428962
202	207.428962	e02_s2_seg	like_k-burst_eng_eng_d_0	207.449650
203	207.449650	e02_s2_seg	like_k-release_eng_eng_d_0	207.460718
204	208.934173	e02_s2_seg	like_l_eng_eng_d	208.963442
205	208.963442	e02_s2_seg	like_i_eng_eng_d	209.040830
206	209.040830	e02_s2_seg	like_k-closure_eng_eng_d	209.127147
207	209.127147	e02_s2_seg	like_k-burst_eng_eng_d	209.203543
208	209.203543	e02_s2_seg	like_k-release_eng_eng_d_0	209.229567
209	210.895708	e02_s2_seg	like_l_eng_eng_d	210.955344
210	210.955344	e02_s2_seg	like_i_eng_eng_d	211.039586
211	211.039586	e02_s2_seg	like_k-closure_eng_eng_d	211.106326
212	211.106326	e02_s2_seg	like_k-burst_eng_eng_d	211.113589
213	211.113589	e02_s2_seg	like_k-release_eng_eng_d_0	211.123172
214	211.375383	e02_s2_seg	yeah_y_eng_eng	211.429921
215	211.429921	e02_s2_seg	yeah_eah_eng_eng	211.556448
216	211.556448	e02_s2_seg	yeah_y_eng_eng	211.591352
217	211.591352	e02_s2_seg	yeah_eah_eng_eng	211.663341
218	211.663341	e02_s2_seg	yeah_y_eng_eng	211.702608
219	211.702608	e02_s2_seg	yeah_eah_eng_eng	211.866947
220	212.677455	e02_s2_seg	so-eng_s_eng_eng	212.812838
221	212.812838	e02_s2_seg	so-eng_o_eng_eng	212.901117
222	212.901117	e02_s2_seg	like_l_eng_eng_d	212.927080
223	212.927080	e02_s2_seg	like_i_eng_eng_d	213.092723
224	213.092723	e02_s2_seg	like_k-closure_eng_eng_d	213.196626
225	213.196626	e02_s2_seg	like_k-burst_eng_eng_d	213.281784
226	213.281784	e02_s2_seg	like_k-release_eng_eng_d_0	213.349699
227	216.458981	e02_s2_seg	like_l_eng_eng_d	216.471580
228	216.471580	e02_s2_seg	like_i_eng_eng_d	216.516856
229	216.516856	e02_s2_seg	like_k-closure_eng_eng_d	216.588621
230	216.588621	e02_s2_seg	like_k-burst_eng_eng_d_0	216.600851
231	216.600851	e02_s2_seg	like_k-release_eng_eng_d_0	216.611170
232	217.762252	e02_s2_seg	so-eng_s_eng_eng	218.004683
233	218.004683	e02_s2_seg	so-eng_o_eng_eng	218.332121
234	219.360067	e02_s2_seg	yeah_y_eng_eng	219.404219
235	219.404219	e02_s2_seg	yeah_eah_eng_eng	219.656212
236	219.898048	e02_s2_seg	so-eng_s_eng_eng	219.995730
237	219.995730	e02_s2_seg	so-eng_o_eng_eng	220.079397
238	220.081951	e02_s2_seg	like_l_eng_eng_d	220.117607
239	220.117607	e02_s2_seg	like_i_eng_eng_d	220.262687
240	220.262687	e02_s2_seg	like_k-closure_eng_eng_d	220.339530
241	220.339530	e02_s2_seg	like_k-burst_eng_eng_d	220.396087
242	220.396087	e02_s2_seg	like_k-release_eng_eng_d_0	220.413831
243	222.654842	e02_s2_seg	like_l_eng_eng_d	222.716363
244	222.716363	e02_s2_seg	like_i_eng_eng_d	222.832308
245	222.832308	e02_s2_seg	like_k-closure_eng_eng_d	222.909378
246	222.909378	e02_s2_seg	like_k-burst_eng_eng_d	222.915884
247	222.915884	e02_s2_seg	like_k-release_eng_eng_d_0	222.964816
248	225.768871	e02_s2_seg	like_l_eng_eng_d	225.787401
249	225.787401	e02_s2_seg	like_i_eng_eng_d	225.851555
250	225.851555	e02_s2_seg	like_k-closure_eng_eng_d	225.915963
251	225.915963	e02_s2_seg	like_k-burst_eng_eng_d	225.950807
252	225.950807	e02_s2_seg	like_k-release_eng_eng_d_0	225.990930
253	227.460629	e02_s2_seg	like_l_eng_eng_d	227.475740
254	227.475740	e02_s2_seg	like_i_eng_eng_d	227.524476
255	227.524476	e02_s2_seg	like_k-closure_eng_eng_d	227.598499
256	227.598499	e02_s2_seg	like_k-burst_eng_eng_d	227.604697
257	227.604697	e02_s2_seg	like_k-release_eng_eng_d_0	227.621930
258	229.408606	e02_s2_seg	like_l_eng_eng_d	229.429236
259	229.429236	e02_s2_seg	like_i_eng_eng_d	229.532239
260	229.532239	e02_s2_seg	like_k-closure_eng_eng_d	229.603054
261	229.603054	e02_s2_seg	like_k-burst_eng_eng_d	229.654494
262	229.654494	e02_s2_seg	like_k-release_eng_eng_d_0	229.700965
263	232.751538	e02_s2_seg	so-eng_s_eng_eng	232.926778
264	232.926778	e02_s2_seg	so-eng_o_eng_eng	233.313150
265	235.145948	e02_s2_seg	yeah_y_eng_eng	235.194408
266	235.194408	e02_s2_seg	yeah_eah_eng_eng	235.457170
267	239.330581	e02_s2_seg	yeah_y_eng_eng	239.377964
268	239.377964	e02_s2_seg	yeah_eah_eng_eng	239.479192
269	239.479192	e02_s2_seg	yeah_y_eng_eng	239.542728
270	239.542728	e02_s2_seg	yeah_eah_eng_eng	239.661186
271	247.787401	e02_s2_seg	yeah_y_eng_eng	247.825093
272	247.825093	e02_s2_seg	yeah_eah_eng_eng	248.074931
273	250.823005	e02_s2_seg	so-eng_s_eng_eng	250.933025
274	250.933025	e02_s2_seg	so-eng_o_eng_eng	251.029527
275	251.042487	e02_s2_seg	like_l_eng_eng_d	251.064843
276	251.064843	e02_s2_seg	like_i_eng_eng_d	251.163749
277	251.163749	e02_s2_seg	like_k-closure_eng_eng_d	251.223686
278	251.223686	e02_s2_seg	like_k-burst_eng_eng_d	251.238701
279	251.238701	e02_s2_seg	like_k-release_eng_eng_d_0	251.249079
280	252.591055	e02_s2_seg	like_l_eng_eng_d	252.619186
281	252.619186	e02_s2_seg	like_i_eng_eng_d	252.700640
282	252.700640	e02_s2_seg	like_k-closure_eng_eng_d	252.765720
283	252.765720	e02_s2_seg	like_k-burst_eng_eng_d	252.809748
284	252.809748	e02_s2_seg	like_k-release_eng_eng_d_0	252.843980
285	254.123718	e02_s2_seg	like_l_eng_eng_d	254.157026
286	254.157026	e02_s2_seg	like_i_eng_eng_d	254.224082
287	254.224082	e02_s2_seg	like_k-closure_eng_eng_d	254.294073
288	254.294073	e02_s2_seg	like_k-burst_eng_eng_d	254.303499
289	254.303499	e02_s2_seg	like_k-release_eng_eng_d_0	254.314305
290	255.984361	e02_s2_seg	like_l_eng_eng_d	256.003855
291	256.003855	e02_s2_seg	like_i_eng_eng_d	256.050848
292	256.050848	e02_s2_seg	like_k-closure_eng_eng_d	256.120670
293	256.120670	e02_s2_seg	like_k-burst_eng_eng_d	256.130509
294	256.130509	e02_s2_seg	like_k-release_eng_eng_d_0	256.135736
295	258.048928	e02_s2_seg	like_l_eng_eng_d	258.070490
296	258.070490	e02_s2_seg	like_i_eng_eng_d	258.133931
297	258.133931	e02_s2_seg	like_k-closure_eng_eng_d	258.207974
298	258.207974	e02_s2_seg	like_k-burst_eng_eng_d	258.213433
299	258.213433	e02_s2_seg	like_k-release_eng_eng_d_0	258.217937
300	259.376596	e02_s2_seg	so-eng_s_eng_eng	259.556307
301	259.556307	e02_s2_seg	so-eng_o_eng_eng	259.640978
302	259.653966	e02_s2_seg	like_l_eng_eng_d	259.684669
303	259.684669	e02_s2_seg	like_i_eng_eng_d	259.814028
304	259.814028	e02_s2_seg	like_k-closure_eng_eng_d	260.085245
305	260.085245	e02_s2_seg	like_k-burst_eng_eng_d	260.136976
306	260.136976	e02_s2_seg	like_k-release_eng_eng_d_0	260.157690
307	261.039541	e02_s2_seg	like_l_eng_eng_d	261.090678
308	261.090678	e02_s2_seg	like_i_eng_eng_d	261.220436
309	261.220436	e02_s2_seg	like_k-closure_eng_eng_d	261.301770
310	261.301770	e02_s2_seg	like_k-burst_eng_eng_d	261.412110
311	261.412110	e02_s2_seg	like_k-release_eng_eng_d_0	261.442622
312	263.423850	e02_s2_seg	like_l_eng_eng_d	263.467095
313	263.467095	e02_s2_seg	like_i_eng_eng_d	263.628726
314	263.628726	e02_s2_seg	like_k-closure_eng_eng_d	263.727613
315	263.727613	e02_s2_seg	like_k-burst_eng_eng_d	263.783633
316	263.783633	e02_s2_seg	like_k-release_eng_eng_d_0	263.808729
317	265.169678	e02_s2_seg	like_l_eng_eng_d	265.192580
318	265.192580	e02_s2_seg	like_i_eng_eng_d	265.242001
319	265.242001	e02_s2_seg	like_k-closure_eng_eng_d	265.315831
320	265.315831	e02_s2_seg	like_k-burst_eng_eng_d_0	265.323063
321	265.323063	e02_s2_seg	like_k-release_eng_eng_d_0	265.332364
322	266.852987	e02_s2_seg	so-eng_s_eng_eng	266.939631
323	266.939631	e02_s2_seg	so-eng_o_eng_eng	267.047479
324	283.102011	e02_s2_seg	yeah_y_eng_eng	283.140885
325	283.140885	e02_s2_seg	yeah_eah_eng_eng	283.265127
326	283.265127	e02_s2_seg	yeah_y_eng_eng	283.300978
327	283.300978	e02_s2_seg	yeah_eah_eng_eng	283.434465
328	283.434465	e02_s2_seg	yeah_y_eng_eng	283.477115
329	283.477115	e02_s2_seg	yeah_eah_eng_eng	283.763059
330	285.689019	e02_s2_seg	yeah_y_eng_eng	285.760116
331	285.760116	e02_s2_seg	yeah_eah_eng_eng	286.023013
332	294.657398	e02_s2_seg	yeah_y_eng_eng	294.708655
333	294.708655	e02_s2_seg	yeah_eah_eng_eng	294.802901
334	301.020049	e02_s2_seg	yeah_y_eng_eng	301.096107
335	301.096107	e02_s2_seg	yeah_eah_eng_eng	301.329242
336	324.809079	e02_s2_seg	yeah_y_eng_eng	324.855376
337	324.855376	e02_s2_seg	yeah_eah_eng_eng	325.098431
338	325.098431	e02_s2_seg	yeah_y_eng_eng	325.138113
339	325.138113	e02_s2_seg	yeah_eah_eng_eng	325.252200
340	385.892892	e02_s2_seg	yeah_y_eng_eng	385.949109
341	385.949109	e02_s2_seg	yeah_eah_eng_eng	386.278142
342	390.151386	e02_s2_seg	yeah_y_eng_eng	390.207602
343	390.207602	e02_s2_seg	yeah_eah_eng_eng	390.424203
344	394.570128	e02_s2_seg	yeah_y_eng_eng	394.647839
345	394.647839	e02_s2_seg	yeah_eah_eng_eng	394.981833
346	411.178584	e02_s2_seg	so-eng_s_eng_eng	411.295144
347	411.295144	e02_s2_seg	so-eng_o_eng_eng	411.337376
348	411.345541	e02_s2_seg	like_l_eng_eng_d	411.373424
349	411.373424	e02_s2_seg	like_i_eng_eng_d	411.463582
350	411.463582	e02_s2_seg	like_k-closure_eng_eng_d	411.526909
351	411.526909	e02_s2_seg	like_k-burst_eng_eng_d	411.541656
352	411.541656	e02_s2_seg	like_k-release_eng_eng_d_0	411.550791
353	429.299169	e02_s2_seg	yeah_y_eng_eng	429.365307
354	429.365307	e02_s2_seg	yeah_eah_eng_eng	429.724102
355	436.447879	e02_s2_seg	like_l_eng_eng_d	436.509062
356	436.509062	e02_s2_seg	like_i_eng_eng_d	436.636353
357	436.636353	e02_s2_seg	like_k-closure_eng_eng_d	436.701615
358	436.701615	e02_s2_seg	like_k-burst_eng_eng_d	436.786006
359	436.786006	e02_s2_seg	like_k-release_eng_eng_d_0	436.809066
360	438.797888	e02_s2_seg	so-eng_s_eng_eng	438.977253
361	438.977253	e02_s2_seg	so-eng_o_eng_eng	439.077284
362	439.090187	e02_s2_seg	like_l_eng_eng_d	439.112084
363	439.112084	e02_s2_seg	like_i_eng_eng_d	439.210942
364	439.210942	e02_s2_seg	like_k-closure_eng_eng_d	439.285216
365	439.285216	e02_s2_seg	like_k-burst_eng_eng_d	439.338568
366	439.338568	e02_s2_seg	like_k-release_eng_eng_d_0	439.369880
367	440.428210	e02_s2_seg	like_l_eng_eng_d	440.478746
368	440.478746	e02_s2_seg	like_i_eng_eng_d	440.604470
369	440.604470	e02_s2_seg	like_k-closure_eng_eng_d	440.693896
370	440.693896	e02_s2_seg	like_k-burst_eng_eng_d	440.742503
371	440.742503	e02_s2_seg	like_k-release_eng_eng_d_0	440.783503
372	442.251252	e02_s2_seg	like_l_eng_eng_d	442.279368
373	442.279368	e02_s2_seg	like_i_eng_eng_d	442.338484
374	442.338484	e02_s2_seg	like_k-closure_eng_eng_d	442.407767
375	442.407767	e02_s2_seg	like_k-burst_eng_eng_d	442.509361
376	442.509361	e02_s2_seg	like_k-release_eng_eng_d_0	442.531904
377	444.125667	e02_s2_seg	like_l_eng_eng_d	444.165418
378	444.165418	e02_s2_seg	like_i_eng_eng_d	444.282714
379	444.282714	e02_s2_seg	like_k-closure_eng_eng_d	444.368367
380	444.368367	e02_s2_seg	like_k-burst_eng_eng_d	444.386370
381	444.386370	e02_s2_seg	like_k-release_eng_eng_d	444.428924
382	446.615754	e02_s2_seg	so-eng_s_eng_eng	446.839960
383	446.839960	e02_s2_seg	so-eng_o_eng_eng	447.133153
384	447.707959	e02_s2_seg	like_l_eng_eng_d	447.739672
385	447.739672	e02_s2_seg	like_i_eng_eng_d	447.828772
386	447.828772	e02_s2_seg	like_k-closure_eng_eng_d	447.897029
387	447.897029	e02_s2_seg	like_k-burst_eng_eng_d	447.986579
388	447.986579	e02_s2_seg	like_k-release_eng_eng_d_0	448.020910
389	449.897133	e02_s2_seg	like_l_eng_eng_d	449.939923
390	449.939923	e02_s2_seg	like_i_eng_eng_d	450.039346
391	450.039346	e02_s2_seg	like_k-closure_eng_eng_d	450.174636
392	450.174636	e02_s2_seg	like_k-burst_eng_eng_d_0	450.194143
393	450.194143	e02_s2_seg	like_k-release_eng_eng_d_0	450.218055
394	452.728864	e02_s2_seg	like_l_eng_eng_d	452.815670
395	452.815670	e02_s2_seg	like_i_eng_eng_d	452.877027
396	452.877027	e02_s2_seg	like_k-closure_eng_eng_d	452.940439
397	452.940439	e02_s2_seg	like_k-burst_eng_eng_d	452.949202
398	452.949202	e02_s2_seg	like_k-release_eng_eng_d_0	452.979823
399	453.538165	e02_s2_seg	yeah_y_eng_eng	453.591075
400	453.591075	e02_s2_seg	yeah_eah_eng_eng	453.782873
401	454.531880	e02_s2_seg	yeah_y_eng_eng	454.599671
402	454.599671	e02_s2_seg	yeah_eah_eng_eng	454.860913
403	455.704376	e02_s2_seg	yeah_y_eng_eng	455.812287
