line,tmin,tier,text,word,sound,lang_pre,lang_post,type,presence,tmax,duration,duration_ms,file_name,pair,prompt,speaker
1,30.747349,e03_s2_seg,yeah_y_eng_eng,yeah,y,eng,eng,NA,1,30.869553,0.12220399999999998,122.20399999999998,e03_b00_s2,e03,b00,s2
2,30.869553,e03_s2_seg,yeah_eah_eng_eng,yeah,eah,eng,eng,NA,1,31.330457,0.4609039999999993,460.9039999999993,e03_b00_s2,e03,b00,s2
3,31.962612,e03_s2_seg,yeah_y_eng_eng,yeah,y,eng,eng,NA,1,32.128489,0.16587700000000183,165.87700000000183,e03_b00_s2,e03,b00,s2
4,32.128489,e03_s2_seg,yeah_eah_eng_eng,yeah,eah,eng,eng,NA,1,32.415937,0.2874479999999977,287.4479999999977,e03_b00_s2,e03,b00,s2
5,52.110832,e03_s2_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,52.299776,0.18894399999999933,188.94399999999933,e03_b00_s2,e03,b00,s2
6,52.299776,e03_s2_seg,so-eng_o_eng_eng,so-eng,o,eng,eng,NA,1,52.486598,0.18682199999999938,186.82199999999938,e03_b00_s2,e03,b00,s2
7,65.422152,e03_s2_seg,yeah_y_eng_eng,yeah,y,eng,eng,NA,1,65.52828,0.10612799999999822,106.12799999999822,e03_b00_s2,e03,b00,s2
8,65.52828,e03_s2_seg,yeah_eah_eng_eng,yeah,eah,eng,eng,NA,1,66.018598,0.49031800000000203,490.31800000000203,e03_b00_s2,e03,b00,s2
9,70.177068,e03_s2_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,70.197488,0.020420000000001437,20.420000000001437,e03_b00_s2,e03,b00,s2
10,70.197488,e03_s2_seg,like_i_eng_eng_d,like,i,eng,eng,d,1,70.253768,0.056279999999986785,56.279999999986785,e03_b00_s2,e03,b00,s2
11,70.253768,e03_s2_seg,like_k-closure_eng_eng_d,like,k-closure,eng,eng,d,1,70.354375,0.10060700000001077,100.60700000001077,e03_b00_s2,e03,b00,s2
12,70.354375,e03_s2_seg,like_k-burst_eng_eng_d,like,k-burst,eng,eng,d,1,70.366826,0.012450999999998658,12.450999999998658,e03_b00_s2,e03,b00,s2
13,70.366826,e03_s2_seg,like_k-release_eng_eng_d_0,like,k-release,eng,eng,d,0,70.465441,0.09861499999999523,98.61499999999523,e03_b00_s2,e03,b00,s2
