line,tmin,tier,text,word,sound,lang_pre,lang_post,type,presence,tmax,duration,duration_ms,file_name,pair,prompt,speaker,time,f1,f2,f3,gender
1,34.034067,e07_s1_seg,nanka_na_jap_jap,nanka,na,jap,jap,NA,1,34.124093,0.09002600000000172,90.02600000000172,e07_b00_s1,e07,b00,s1,0.001,636.047,1268.97,1985.482,male
1,34.034067,e07_s1_seg,nanka_na_jap_jap,nanka,na,jap,jap,NA,1,34.124093,0.09002600000000172,90.02600000000172,e07_b00_s1,e07,b00,s1,0.002,944.084,1711.485,2440.454,male
1,34.034067,e07_s1_seg,nanka_na_jap_jap,nanka,na,jap,jap,NA,1,34.124093,0.09002600000000172,90.02600000000172,e07_b00_s1,e07,b00,s1,0.003,305.056,1002.195,1886.213,male
1,34.034067,e07_s1_seg,nanka_na_jap_jap,nanka,na,jap,jap,NA,1,34.124093,0.09002600000000172,90.02600000000172,e07_b00_s1,e07,b00,s1,0.004,568.198,1876.887,2336.332,male
1,34.034067,e07_s1_seg,nanka_na_jap_jap,nanka,na,jap,jap,NA,1,34.124093,0.09002600000000172,90.02600000000172,e07_b00_s1,e07,b00,s1,0.005,782.957,1532.211,2419.565,male
1,34.034067,e07_s1_seg,nanka_na_jap_jap,nanka,na,jap,jap,NA,1,34.124093,0.09002600000000172,90.02600000000172,e07_b00_s1,e07,b00,s1,0.006,413.049,1545.421,2264.721,male
1,34.034067,e07_s1_seg,nanka_na_jap_jap,nanka,na,jap,jap,NA,1,34.124093,0.09002600000000172,90.02600000000172,e07_b00_s1,e07,b00,s1,0.007,508.92,1440.83,2203.079,male
1,34.034067,e07_s1_seg,nanka_na_jap_jap,nanka,na,jap,jap,NA,1,34.124093,0.09002600000000172,90.02600000000172,e07_b00_s1,e07,b00,s1,0.008,384.12,1264.542,2020.453,male
1,34.034067,e07_s1_seg,nanka_na_jap_jap,nanka,na,jap,jap,NA,1,34.124093,0.09002600000000172,90.02600000000172,e07_b00_s1,e07,b00,s1,0.009,297.716,975.425,1791.148,male
1,34.034067,e07_s1_seg,nanka_na_jap_jap,nanka,na,jap,jap,NA,1,34.124093,0.09002600000000172,90.02600000000172,e07_b00_s1,e07,b00,s1,0.01,400.08,1594.99,2288,male
1,34.034067,e07_s1_seg,nanka_na_jap_jap,nanka,na,jap,jap,NA,1,34.124093,0.09002600000000172,90.02600000000172,e07_b00_s1,e07,b00,s1,0.011,543.334,1754.373,2392.672,male
1,34.034067,e07_s1_seg,nanka_na_jap_jap,nanka,na,jap,jap,NA,1,34.124093,0.09002600000000172,90.02600000000172,e07_b00_s1,e07,b00,s1,0.012,233.273,918.021,2100.123,male
1,34.034067,e07_s1_seg,nanka_na_jap_jap,nanka,na,jap,jap,NA,1,34.124093,0.09002600000000172,90.02600000000172,e07_b00_s1,e07,b00,s1,0.013,218.643,1320.426,1958.472,male
1,34.034067,e07_s1_seg,nanka_na_jap_jap,nanka,na,jap,jap,NA,1,34.124093,0.09002600000000172,90.02600000000172,e07_b00_s1,e07,b00,s1,0.014,566.659,1548.232,2346.143,male
1,34.034067,e07_s1_seg,nanka_na_jap_jap,nanka,na,jap,jap,NA,1,34.124093,0.09002600000000172,90.02600000000172,e07_b00_s1,e07,b00,s1,0.015,766.238,1465.841,2185.227,male
1,34.034067,e07_s1_seg,nanka_na_jap_jap,nanka,na,jap,jap,NA,1,34.124093,0.09002600000000172,90.02600000000172,e07_b00_s1,e07,b00,s1,0.016,431.958,1195.206,1896.763,male
1,34.034067,e07_s1_seg,nanka_na_jap_jap,nanka,na,jap,jap,NA,1,34.124093,0.09002600000000172,90.02600000000172,e07_b00_s1,e07,b00,s1,0.017,785.709,1676.038,2385.238,male
1,34.034067,e07_s1_seg,nanka_na_jap_jap,nanka,na,jap,jap,NA,1,34.124093,0.09002600000000172,90.02600000000172,e07_b00_s1,e07,b00,s1,0.018,1003.162,1651.298,2337.611,male
1,34.034067,e07_s1_seg,nanka_na_jap_jap,nanka,na,jap,jap,NA,1,34.124093,0.09002600000000172,90.02600000000172,e07_b00_s1,e07,b00,s1,0.019,799.893,1653.536,2447.891,male
1,34.034067,e07_s1_seg,nanka_na_jap_jap,nanka,na,jap,jap,NA,1,34.124093,0.09002600000000172,90.02600000000172,e07_b00_s1,e07,b00,s1,0.02,550.599,1493.109,2081.435,male
1,34.034067,e07_s1_seg,nanka_na_jap_jap,nanka,na,jap,jap,NA,1,34.124093,0.09002600000000172,90.02600000000172,e07_b00_s1,e07,b00,s1,0.021,394.226,1262.773,2018.153,male
1,34.034067,e07_s1_seg,nanka_na_jap_jap,nanka,na,jap,jap,NA,1,34.124093,0.09002600000000172,90.02600000000172,e07_b00_s1,e07,b00,s1,0.022,418.738,1301.538,2063.298,male
1,34.034067,e07_s1_seg,nanka_na_jap_jap,nanka,na,jap,jap,NA,1,34.124093,0.09002600000000172,90.02600000000172,e07_b00_s1,e07,b00,s1,0.023,1057.527,1736.28,2451.538,male
1,34.034067,e07_s1_seg,nanka_na_jap_jap,nanka,na,jap,jap,NA,1,34.124093,0.09002600000000172,90.02600000000172,e07_b00_s1,e07,b00,s1,0.024,312.751,1248.603,1937.758,male
1,34.034067,e07_s1_seg,nanka_na_jap_jap,nanka,na,jap,jap,NA,1,34.124093,0.09002600000000172,90.02600000000172,e07_b00_s1,e07,b00,s1,0.025,283.021,1340.73,2040.203,male
1,34.034067,e07_s1_seg,nanka_na_jap_jap,nanka,na,jap,jap,NA,1,34.124093,0.09002600000000172,90.02600000000172,e07_b00_s1,e07,b00,s1,0.026,446.171,1226.772,1793.738,male
1,34.034067,e07_s1_seg,nanka_na_jap_jap,nanka,na,jap,jap,NA,1,34.124093,0.09002600000000172,90.02600000000172,e07_b00_s1,e07,b00,s1,0.027,848.994,1549.743,2223.17,male
1,34.034067,e07_s1_seg,nanka_na_jap_jap,nanka,na,jap,jap,NA,1,34.124093,0.09002600000000172,90.02600000000172,e07_b00_s1,e07,b00,s1,0.028,842.345,1625.659,2351.949,male
1,34.034067,e07_s1_seg,nanka_na_jap_jap,nanka,na,jap,jap,NA,1,34.124093,0.09002600000000172,90.02600000000172,e07_b00_s1,e07,b00,s1,0.029,831.513,1245.205,1912.392,male
1,34.034067,e07_s1_seg,nanka_na_jap_jap,nanka,na,jap,jap,NA,1,34.124093,0.09002600000000172,90.02600000000172,e07_b00_s1,e07,b00,s1,0.03,806.007,1522.989,2226.166,male
1,34.034067,e07_s1_seg,nanka_na_jap_jap,nanka,na,jap,jap,NA,1,34.124093,0.09002600000000172,90.02600000000172,e07_b00_s1,e07,b00,s1,0.031,445.14,1255.343,1972.718,male
