line,tmin,tier,text,word,sound,lang_pre,lang_post,type,presence,tmax,duration,duration_ms,file_name,pair,prompt,speaker
1,60.911253,e00_s1_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,60.946788,0.035534999999995875,35.534999999995875,e00_a00_s1,e00,a00,s1
2,60.946788,e00_s1_seg,like_i_eng_eng_d,like,i,eng,eng,d,1,61.126554,0.17976600000000076,179.76600000000076,e00_a00_s1,e00,a00,s1
3,61.126554,e00_s1_seg,like_k-closure_eng_eng_d,like,k-closure,eng,eng,d,1,61.218983,0.09242900000000276,92.42900000000276,e00_a00_s1,e00,a00,s1
4,61.218983,e00_s1_seg,like_k-burst_eng_eng_d,like,k-burst,eng,eng,d,1,61.426084,0.20710100000000153,207.10100000000153,e00_a00_s1,e00,a00,s1
5,61.426084,e00_s1_seg,like_k-release_eng_eng_d_0,like,k-release,eng,eng,d,0,61.473794,0.047709999999995034,47.709999999995034,e00_a00_s1,e00,a00,s1
6,103.930764,e00_s1_seg,nanka_na_jap_jap,nanka,na,jap,jap,NA,1,104.070659,0.13989500000000987,139.89500000000987,e00_a00_s1,e00,a00,s1
7,104.070659,e00_s1_seg,nanka_n_jap_jap,nanka,n,jap,jap,NA,1,104.157962,0.08730299999999147,87.30299999999147,e00_a00_s1,e00,a00,s1
8,104.157962,e00_s1_seg,nanka_ka_jap_jap,nanka,ka,jap,jap,NA,1,104.41835,0.26038800000000606,260.38800000000606,e00_a00_s1,e00,a00,s1
9,105.958936,e00_s1_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,106.053472,0.09453600000000506,94.53600000000506,e00_a00_s1,e00,a00,s1
10,106.053472,e00_s1_seg,so-jap_o_jap_jap,so-jap,o,jap,jap,NA,1,106.110317,0.056844999999995593,56.84499999999559,e00_a00_s1,e00,a00,s1
11,107.601226,e00_s1_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,107.65458,0.05335399999999879,53.35399999999879,e00_a00_s1,e00,a00,s1
12,107.65458,e00_s1_seg,like_i_eng_eng_d,like,i,eng,eng,d,1,107.808273,0.15369300000000408,153.69300000000408,e00_a00_s1,e00,a00,s1
13,107.808273,e00_s1_seg,like_k-closure_eng_eng_d,like,k-closure,eng,eng,d,1,107.898845,0.09057199999999455,90.57199999999455,e00_a00_s1,e00,a00,s1
14,107.898845,e00_s1_seg,like_k-burst_eng_eng_d,like,k-burst,eng,eng,d,1,108.051256,0.15241100000000074,152.41100000000074,e00_a00_s1,e00,a00,s1
15,108.051256,e00_s1_seg,like_k-release_eng_eng_d_0,like,k-release,eng,eng,d,0,108.085939,0.03468300000000113,34.68300000000113,e00_a00_s1,e00,a00,s1
16,110.96931,e00_s1_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,111.026365,0.05705500000000541,57.05500000000541,e00_a00_s1,e00,a00,s1
17,111.026365,e00_s1_seg,so-eng_o_eng_eng,so-eng,o,eng,eng,NA,1,111.120907,0.09454200000000412,94.54200000000412,e00_a00_s1,e00,a00,s1
18,112.578549,e00_s1_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,112.610526,0.0319769999999977,31.9769999999977,e00_a00_s1,e00,a00,s1
19,112.610526,e00_s1_seg,like_i_eng_eng_d,like,i,eng,eng,d,1,112.703379,0.09285300000000518,92.85300000000518,e00_a00_s1,e00,a00,s1
20,112.703379,e00_s1_seg,like_k-closure_eng_eng_d,like,k-closure,eng,eng,d,1,112.774164,0.07078500000000076,70.78500000000076,e00_a00_s1,e00,a00,s1
21,112.774164,e00_s1_seg,like_k-burst_eng_eng_d,like,k-burst,eng,eng,d,1,112.79025,0.016086000000001377,16.086000000001377,e00_a00_s1,e00,a00,s1
22,112.79025,e00_s1_seg,like_k-release_eng_eng_d_0,like,k-release,eng,eng,d,0,112.803924,0.013673999999994635,13.673999999994635,e00_a00_s1,e00,a00,s1
23,127.950272,e00_s1_seg,nanka_na_jap_jap,nanka,na,jap,jap,NA,1,128.025862,0.07558999999999116,75.58999999999116,e00_a00_s1,e00,a00,s1
24,128.025862,e00_s1_seg,nanka_n_jap_jap,nanka,n,jap,jap,NA,1,128.06618,0.0403180000000134,40.3180000000134,e00_a00_s1,e00,a00,s1
25,128.06618,e00_s1_seg,nanka_ka_jap_jap,nanka,ka,jap,jap,NA,1,128.128573,0.06239299999998593,62.39299999998593,e00_a00_s1,e00,a00,s1
26,137.018009,e00_s1_seg,nanka_na_jap_jap,nanka,na,jap,jap,NA,1,137.116373,0.09836400000000367,98.36400000000367,e00_a00_s1,e00,a00,s1
27,137.116373,e00_s1_seg,nanka_n_jap_jap,nanka,n,jap,jap,NA,1,137.154722,0.038348999999982425,38.348999999982425,e00_a00_s1,e00,a00,s1
28,137.154722,e00_s1_seg,nanka_ka_jap_jap,nanka,ka,jap,jap,NA,1,137.243871,0.08914900000002035,89.14900000002035,e00_a00_s1,e00,a00,s1
29,139.686356,e00_s1_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,139.791895,0.10553900000002159,105.53900000002159,e00_a00_s1,e00,a00,s1
30,139.791895,e00_s1_seg,so-jap_o_jap_jap,so-jap,o,jap,jap,NA,1,139.874116,0.08222099999997567,82.22099999997567,e00_a00_s1,e00,a00,s1
31,142.355826,e00_s1_seg,nanka_na_jap_jap_NA_0,nanka,na,jap,jap,"NA",0,142.364495,0.008668999999997595,8.668999999997595,e00_a00_s1,e00,a00,s1
32,142.364495,e00_s1_seg,nanka_n_jap_jap_NA_0,nanka,n,jap,jap,"NA",0,142.375289,0.010794000000004189,10.79400000000419,e00_a00_s1,e00,a00,s1
33,142.375289,e00_s1_seg,nanka_ka_jap_jap,nanka,ka,jap,jap,NA,1,142.539701,0.16441199999999867,164.41199999999867,e00_a00_s1,e00,a00,s1
34,158.764724,e00_s1_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,158.875604,0.11088000000000875,110.88000000000875,e00_a00_s1,e00,a00,s1
35,158.875604,e00_s1_seg,so-eng_o_eng_eng,so-eng,o,eng,eng,NA,1,158.962844,0.08723999999998,87.23999999998,e00_a00_s1,e00,a00,s1
