line,tmin,tier,text,word,sound,lang_pre,lang_post,type,presence,tmax,duration,duration_ms,file_name,pair,prompt,speaker
21,122.193684,e08_s2_seg,nanka_ka_jap_jap,nanka,ka,jap,jap,NA,1,122.274603,0.08091899999999441,80.91899999999441,e08_b00_s2,e08,b00,s2
22,133.565323,e08_s2_seg,nanka_na_jap_jap,nanka,na,jap,jap,NA,1,133.698483,0.13316000000000372,133.16000000000372,e08_b00_s2,e08,b00,s2
23,133.698483,e08_s2_seg,nanka_n_jap_jap,nanka,n,jap,jap,NA,1,133.741041,0.04255799999998544,42.55799999998544,e08_b00_s2,e08,b00,s2
24,133.741041,e08_s2_seg,nanka_ka_jap_jap,nanka,ka,jap,jap,NA,1,133.885492,0.14445100000000366,144.45100000000366,e08_b00_s2,e08,b00,s2
25,136.345091,e08_s2_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,136.425576,0.08048500000001013,80.48500000001013,e08_b00_s2,e08,b00,s2
26,136.425576,e08_s2_seg,so-jap_o_jap_jap,so-jap,o,jap,jap,NA,1,136.504572,0.07899599999998941,78.99599999998941,e08_b00_s2,e08,b00,s2
27,204.003011,e08_s2_seg,nanka_na_jap_jap,nanka,na,jap,jap,NA,1,204.114254,0.11124300000000176,111.24300000000176,e08_b00_s2,e08,b00,s2
28,204.114254,e08_s2_seg,nanka_n_jap_jap,nanka,n,jap,jap,NA,1,204.166604,0.052350000000018326,52.350000000018326,e08_b00_s2,e08,b00,s2
29,204.166604,e08_s2_seg,nanka_ka_jap_jap,nanka,ka,jap,jap,NA,1,204.3145,0.14789600000000291,147.8960000000029,e08_b00_s2,e08,b00,s2
30,209.577855,e08_s2_seg,like_l_eng_eng_v,like,l,eng,eng,v,1,209.633536,0.055680999999992764,55.680999999992764,e08_b00_s2,e08,b00,s2
31,209.633536,e08_s2_seg,like_i_eng_eng_v,like,i,eng,eng,v,1,209.692685,0.059149000000019214,59.149000000019214,e08_b00_s2,e08,b00,s2
32,209.692685,e08_s2_seg,like_k-closure_eng_eng_v,like,k-closure,eng,eng,v,1,209.767017,0.07433199999999829,74.33199999999829,e08_b00_s2,e08,b00,s2
33,209.767017,e08_s2_seg,like_k-burst_eng_eng_v,like,k-burst,eng,eng,v,1,209.816449,0.049431999999995924,49.431999999995924,e08_b00_s2,e08,b00,s2
34,209.816449,e08_s2_seg,like_k-release_eng_eng_v_0,like,k-release,eng,eng,v,0,209.834225,0.017775999999997794,17.775999999997794,e08_b00_s2,e08,b00,s2
35,218.959203,e08_s2_seg,yeah_y_eng_eng,yeah,y,eng,eng,NA,1,219.010841,0.051637999999996964,51.637999999996964,e08_b00_s2,e08,b00,s2
36,219.010841,e08_s2_seg,yeah_eah_eng_eng,yeah,eah,eng,eng,NA,1,219.060234,0.049393000000009124,49.393000000009124,e08_b00_s2,e08,b00,s2
37,219.885687,e08_s2_seg,so-jap_s_eng_eng,so-jap,s,eng,eng,NA,1,219.977151,0.09146400000000199,91.46400000000199,e08_b00_s2,e08,b00,s2
38,219.977151,e08_s2_seg,so-jap_o_eng_jap,so-jap,o,eng,jap,NA,1,220.077142,0.09999100000001704,99.99100000001704,e08_b00_s2,e08,b00,s2
39,220.859696,e08_s2_seg,nanka_na_jap_jap,nanka,na,jap,jap,NA,1,220.901858,0.042161999999990485,42.161999999990485,e08_b00_s2,e08,b00,s2
40,220.901858,e08_s2_seg,nanka_n_jap_jap,nanka,n,jap,jap,NA,1,220.94186,0.04000199999998699,40.00199999998699,e08_b00_s2,e08,b00,s2
41,220.94186,e08_s2_seg,nanka_ka_jap_jap,nanka,ka,jap,jap,NA,1,221.029534,0.08767400000002112,87.67400000002112,e08_b00_s2,e08,b00,s2
42,221.029534,e08_s2_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,221.122959,0.09342499999999632,93.42499999999632,e08_b00_s2,e08,b00,s2
43,221.122959,e08_s2_seg,so-jap_o_jap_jap,so-jap,o,jap,jap,NA,1,221.272468,0.14950899999999478,149.50899999999478,e08_b00_s2,e08,b00,s2
44,221.530688,e08_s2_seg,nanka_na_jap_jap,nanka,na,jap,jap,NA,1,221.585315,0.05462700000001064,54.62700000001064,e08_b00_s2,e08,b00,s2
45,221.585315,e08_s2_seg,nanka_n_jap_jap,nanka,n,jap,jap,NA,1,221.642281,0.056965999999988526,56.965999999988526,e08_b00_s2,e08,b00,s2
46,221.642281,e08_s2_seg,nanka_ka_jap_jap,nanka,ka,jap,jap,NA,1,221.805616,0.16333499999998935,163.33499999998935,e08_b00_s2,e08,b00,s2
47,226.025061,e08_s2_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,226.102556,0.07749499999999898,77.49499999999898,e08_b00_s2,e08,b00,s2
48,226.102556,e08_s2_seg,so-jap_o_jap_jap,so-jap,o,jap,jap,NA,1,226.216039,0.11348300000000222,113.48300000000222,e08_b00_s2,e08,b00,s2
49,233.322544,e08_s2_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,233.421514,0.09897000000000844,98.97000000000844,e08_b00_s2,e08,b00,s2
50,233.421514,e08_s2_seg,so-jap_o_jap_jap,so-jap,o,jap,jap,NA,1,233.542058,0.12054399999999532,120.54399999999532,e08_b00_s2,e08,b00,s2
51,233.542058,e08_s2_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,233.664283,0.12222500000001446,122.22500000001446,e08_b00_s2,e08,b00,s2
52,233.664283,e08_s2_seg,so-jap_o_jap_jap,so-jap,o,jap,jap,NA,1,233.753202,0.08891899999997577,88.91899999997577,e08_b00_s2,e08,b00,s2
53,246.138106,e08_s2_seg,yeah_y_eng_eng,yeah,y,eng,eng,NA,1,246.246292,0.10818600000001766,108.18600000001766,e08_b00_s2,e08,b00,s2
54,246.246292,e08_s2_seg,yeah_eah_eng_eng,yeah,eah,eng,eng,NA,1,246.344338,0.09804599999998231,98.04599999998231,e08_b00_s2,e08,b00,s2
55,249.488948,e08_s2_seg,nanka_na_eng_jap,nanka,na,eng,jap,NA,1,249.510312,0.02136400000000549,21.36400000000549,e08_b00_s2,e08,b00,s2
56,249.510312,e08_s2_seg,nanka_n_eng_jap,nanka,n,eng,jap,NA,1,249.548101,0.037789000000003625,37.789000000003625,e08_b00_s2,e08,b00,s2
57,249.548101,e08_s2_seg,nanka_ka_eng_jap,nanka,ka,eng,jap,NA,1,249.598795,0.05069399999999291,50.69399999999291,e08_b00_s2,e08,b00,s2
58,256.564257,e08_s2_seg,nanka_na_jap_jap,nanka,na,jap,jap,NA,1,256.650334,0.08607699999998886,86.07699999998886,e08_b00_s2,e08,b00,s2
59,256.650334,e08_s2_seg,nanka_n_jap_jap,nanka,n,jap,jap,NA,1,256.712077,0.06174300000003541,61.74300000003541,e08_b00_s2,e08,b00,s2
60,256.712077,e08_s2_seg,nanka_ka_jap_jap,nanka,ka,jap,jap,NA,1,256.761843,0.049765999999976884,49.765999999976884,e08_b00_s2,e08,b00,s2
61,267.532339,e08_s2_seg,like_l_eng_eng_g,like,l,eng,eng,g,1,267.573793,0.04145400000004429,41.45400000004429,e08_b00_s2,e08,b00,s2
62,267.573793,e08_s2_seg,like_i_eng_eng_g,like,i,eng,eng,g,1,267.627496,0.05370299999998451,53.70299999998451,e08_b00_s2,e08,b00,s2
63,267.627496,e08_s2_seg,like_k-closure_eng_eng_g,like,k-closure,eng,eng,g,1,267.672712,0.04521599999998216,45.21599999998216,e08_b00_s2,e08,b00,s2
64,267.672712,e08_s2_seg,like_k-burst_eng_eng_g,like,k-burst,eng,eng,g,1,267.677605,0.004893000000038228,4.893000000038228,e08_b00_s2,e08,b00,s2
65,267.677605,e08_s2_seg,like_k-release_eng_eng_g_0,like,k-release,eng,eng,g,0,267.695248,0.017642999999964104,17.642999999964104,e08_b00_s2,e08,b00,s2
66,280.293955,e08_s2_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,280.407616,0.11366100000003598,113.66100000003598,e08_b00_s2,e08,b00,s2
67,280.407616,e08_s2_seg,so-jap_o_jap_jap,so-jap,o,jap,jap,NA,1,280.556874,0.1492579999999748,149.2579999999748,e08_b00_s2,e08,b00,s2
68,405.3827,e08_s2_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,405.468011,0.08531099999999014,85.31099999999014,e08_b00_s2,e08,b00,s2
69,405.468011,e08_s2_seg,so-jap_o_jap_jap,so-jap,o,jap,jap,NA,1,405.547745,0.07973400000003039,79.73400000003039,e08_b00_s2,e08,b00,s2
70,408.349786,e08_s2_seg,nanka_na_jap_jap,nanka,na,jap,jap,NA,1,408.441605,0.09181899999998677,91.81899999998677,e08_b00_s2,e08,b00,s2
71,408.441605,e08_s2_seg,nanka_n_jap_jap,nanka,n,jap,jap,NA,1,408.482369,0.040764000000024225,40.764000000024225,e08_b00_s2,e08,b00,s2
72,408.482369,e08_s2_seg,nanka_ka_jap_jap,nanka,ka,jap,jap,NA,1,408.694373,0.212003999999979,212.003999999979,e08_b00_s2,e08,b00,s2
73,409.294031,e08_s2_seg,nanka_na_jap_jap,nanka,na,jap,jap,NA,1,409.406296,0.11226499999997941,112.26499999997941,e08_b00_s2,e08,b00,s2
74,409.406296,e08_s2_seg,nanka_n_jap_jap,nanka,n,jap,jap,NA,1,409.452422,0.04612600000001521,46.12600000001521,e08_b00_s2,e08,b00,s2
75,409.452422,e08_s2_seg,nanka_ka_jap_jap,nanka,ka,jap,jap,NA,1,409.627764,0.17534200000000055,175.34200000000055,e08_b00_s2,e08,b00,s2
76,411.131067,e08_s2_seg,nanka_na_jap_jap,nanka,na,jap,jap,NA,1,411.292598,0.16153100000002496,161.53100000002496,e08_b00_s2,e08,b00,s2
77,411.292598,e08_s2_seg,nanka_n_jap_jap,nanka,n,jap,jap,NA,1,411.325762,0.033163999999999305,33.163999999999305,e08_b00_s2,e08,b00,s2
78,411.325762,e08_s2_seg,nanka_ka_jap_jap,nanka,ka,jap,jap,NA,1,411.401737,0.0759750000000281,75.9750000000281,e08_b00_s2,e08,b00,s2
79,414.072475,e08_s2_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,414.169109,0.09663399999999456,96.63399999999456,e08_b00_s2,e08,b00,s2
80,414.169109,e08_s2_seg,so-eng_o_eng_eng,so-eng,o,eng,eng,NA,1,414.296328,0.12721900000002506,127.21900000002506,e08_b00_s2,e08,b00,s2
81,414.815751,e08_s2_seg,like_l_eng_jap_d,like,l,eng,jap,d,1,414.89802100000003,0.08227000000005091,82.27000000005091,e08_b00_s2,e08,b00,s2
82,414.89802100000003,e08_s2_seg,like_i_eng_jap_d,like,i,eng,jap,d,1,414.980059,0.08203799999995454,82.03799999995454,e08_b00_s2,e08,b00,s2
83,414.980059,e08_s2_seg,like_k-closure_eng_jap_d,like,k-closure,eng,jap,d,1,415.089188,0.10912899999999581,109.12899999999581,e08_b00_s2,e08,b00,s2
84,415.089188,e08_s2_seg,like_k-burst_eng_jap_d,like,k-burst,eng,jap,d,1,415.099788,0.010600000000010823,10.600000000010823,e08_b00_s2,e08,b00,s2
85,415.099788,e08_s2_seg,like_k-release_eng_jap_d_0,like,k-release,eng,jap,d,0,415.101182,0.0013940000000047803,1.3940000000047803,e08_b00_s2,e08,b00,s2
86,415.101182,e08_s2_seg,nanka_na_jap_jap,nanka,na,jap,jap,NA,1,415.239667,0.13848500000000286,138.48500000000286,e08_b00_s2,e08,b00,s2
87,415.239667,e08_s2_seg,nanka_n_jap_jap,nanka,n,jap,jap,NA,1,415.300454,0.06078700000000481,60.78700000000481,e08_b00_s2,e08,b00,s2
88,415.300454,e08_s2_seg,nanka_ka_jap_jap,nanka,ka,jap,jap,NA,1,415.429475,0.12902100000002292,129.02100000002292,e08_b00_s2,e08,b00,s2
89,447.687576,e08_s2_seg,nanka_na_jap_jap,nanka,na,jap,jap,NA,1,447.798434,0.11085800000000745,110.85800000000745,e08_b00_s2,e08,b00,s2
90,447.798434,e08_s2_seg,nanka_n_jap_jap,nanka,n,jap,jap,NA,1,447.825583,0.027149000000008527,27.149000000008527,e08_b00_s2,e08,b00,s2
91,447.825583,e08_s2_seg,nanka_ka_jap_jap,nanka,ka,jap,jap,NA,1,447.988676,0.16309300000000349,163.09300000000349,e08_b00_s2,e08,b00,s2
92,489.078696,e08_s2_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,489.189473,0.11077700000004143,110.77700000004143,e08_b00_s2,e08,b00,s2
93,489.189473,e08_s2_seg,so-eng_o_eng_eng,so-eng,o,eng,eng,NA,1,489.340031,0.15055799999998953,150.55799999998953,e08_b00_s2,e08,b00,s2
94,491.740563,e08_s2_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,491.788863,0.048299999999983356,48.299999999983356,e08_b00_s2,e08,b00,s2
95,491.788863,e08_s2_seg,like_i_eng_eng_d,like,i,eng,eng,d,1,491.837729,0.04886600000003227,48.86600000003227,e08_b00_s2,e08,b00,s2
96,491.837729,e08_s2_seg,like_k-closure_eng_eng_d,like,k-closure,eng,eng,d,1,491.989262,0.15153299999997216,151.53299999997216,e08_b00_s2,e08,b00,s2
97,491.989262,e08_s2_seg,like_k-burst_eng_eng_d,like,k-burst,eng,eng,d,1,491.994429,0.005167000000028565,5.167000000028565,e08_b00_s2,e08,b00,s2
98,491.994429,e08_s2_seg,like_k-release_eng_eng_d_0,like,k-release,eng,eng,d,0,492.009024,0.014594999999985703,14.594999999985703,e08_b00_s2,e08,b00,s2
