line,tmin,tier,text,word,sound,lang_pre,lang_post,type,presence,tmax,duration,duration_ms,file_name,pair,prompt,speaker,time,f1,f2,f3,gender
1,11.083803,e07_s2_seg,like_l_eng_eng_g,like,l,eng,eng,g,1,11.097657,0.013854000000000255,13.854000000000255,e07_a00_s2,e07,a00,s2,0.001,737.356,1377.102,1933.014,male
1,11.083803,e07_s2_seg,like_l_eng_eng_g,like,l,eng,eng,g,1,11.097657,0.013854000000000255,13.854000000000255,e07_a00_s2,e07,a00,s2,0.002,777.269,1049.173,1733.415,male
1,11.083803,e07_s2_seg,like_l_eng_eng_g,like,l,eng,eng,g,1,11.097657,0.013854000000000255,13.854000000000255,e07_a00_s2,e07,a00,s2,0.003,807.532,1478.846,2180.364,male
1,11.083803,e07_s2_seg,like_l_eng_eng_g,like,l,eng,eng,g,1,11.097657,0.013854000000000255,13.854000000000255,e07_a00_s2,e07,a00,s2,0.004,419.665,1077.989,1713.512,male
1,11.083803,e07_s2_seg,like_l_eng_eng_g,like,l,eng,eng,g,1,11.097657,0.013854000000000255,13.854000000000255,e07_a00_s2,e07,a00,s2,0.005,436.437,998.759,1528.547,male
1,11.083803,e07_s2_seg,like_l_eng_eng_g,like,l,eng,eng,g,1,11.097657,0.013854000000000255,13.854000000000255,e07_a00_s2,e07,a00,s2,0.006,541.844,1184.066,1807.792,male
1,11.083803,e07_s2_seg,like_l_eng_eng_g,like,l,eng,eng,g,1,11.097657,0.013854000000000255,13.854000000000255,e07_a00_s2,e07,a00,s2,0.007,760.782,1190.301,1693.212,male
1,11.083803,e07_s2_seg,like_l_eng_eng_g,like,l,eng,eng,g,1,11.097657,0.013854000000000255,13.854000000000255,e07_a00_s2,e07,a00,s2,0.008,628.115,1238.072,1800.204,male
1,11.083803,e07_s2_seg,like_l_eng_eng_g,like,l,eng,eng,g,1,11.097657,0.013854000000000255,13.854000000000255,e07_a00_s2,e07,a00,s2,0.009,608.102,1234.512,1879.104,male
1,11.083803,e07_s2_seg,like_l_eng_eng_g,like,l,eng,eng,g,1,11.097657,0.013854000000000255,13.854000000000255,e07_a00_s2,e07,a00,s2,0.01,744.116,1298.222,1799.376,male
