line	tmin	tier	text	tmax
1	6.158329	e01_s2_seg	yeah_y_eng_eng	6.242548
2	6.242548	e01_s2_seg	yeah_eah_eng_eng	6.471692
3	7.128339	e01_s2_seg	so-eng_s_eng_eng	7.309561
4	7.309561	e01_s2_seg	so-eng_o_eng_eng	7.628779
5	10.501144	e01_s2_seg	so-eng_s_eng_eng	10.642853
6	10.642853	e01_s2_seg	so-eng_o_eng_eng	10.847462
7	15.040259	e01_s2_seg	yeah_y_eng_eng	15.081274
8	15.081274	e01_s2_seg	yeah_eah_eng_eng	15.533772
9	98.115336	e01_s2_seg	yeah_y_eng_eng	98.177690
10	98.177690	e01_s2_seg	yeah_eah_eng_eng	98.467848
11	110.847931	e01_s2_seg	yeah_y_eng_eng	110.880421
12	110.880421	e01_s2_seg	yeah_eah_eng_eng	111.057186
13	147.506524	e01_s2_seg	like_l_eng_eng_d	147.527352
14	147.527352	e01_s2_seg	like_i_eng_eng_d	147.580732
15	147.580732	e01_s2_seg	like_k-closure_eng_eng_d	147.653466
16	147.653466	e01_s2_seg	like_k-burst_eng_eng_d	147.661422
17	147.661422	e01_s2_seg	like_k-release_eng_eng_d_0	147.667104
18	149.785978	e01_s2_seg	like_l_eng_eng_d	149.841979
19	149.841979	e01_s2_seg	like_i_eng_eng_d	149.950351
20	149.950351	e01_s2_seg	like_k-closure_eng_eng_d	150.021908
21	150.021908	e01_s2_seg	like_k-burst_eng_eng_d	150.047316
22	150.047316	e01_s2_seg	like_k-release_eng_eng_d_0	150.054682
23	187.565600	e01_s2_seg	yeah_y_eng_eng	187.597539
24	187.597539	e01_s2_seg	yeah_eah_eng_eng	187.813952
25	189.606112	e01_s2_seg	yeah_y_eng_eng	189.676539
26	189.676539	e01_s2_seg	yeah_eah_eng_eng	189.800993
27	194.364024	e01_s2_seg	yeah_y_eng_eng	194.453747
28	194.453747	e01_s2_seg	yeah_eah_eng_eng	194.651522
29	205.022010	e01_s2_seg	yeah_y_eng_eng	205.069283
30	205.069283	e01_s2_seg	yeah_eah_eng_eng	205.241974
31	212.820846	e01_s2_seg	like_l_eng_eng_v	212.872990
32	212.872990	e01_s2_seg	like_i_eng_eng_v	212.979671
33	212.979671	e01_s2_seg	like_k-closure_eng_eng_v	213.034595
34	213.034595	e01_s2_seg	like_k-burst_eng_eng_v_0	213.038232
35	213.038232	e01_s2_seg	like_k-release_eng_eng_v_0	213.039974
36	228.863232	e01_s2_seg	so-eng_s_eng_eng	228.981588
37	228.981588	e01_s2_seg	so-eng_o_eng_eng	229.146721
38	229.691722	e01_s2_seg	yeah_y_eng_eng	229.868272
39	229.868272	e01_s2_seg	yeah_eah_eng_eng	230.070871
40	253.824161	e01_s2_seg	yeah_y_eng_eng	253.871014
41	253.871014	e01_s2_seg	yeah_eah_eng_eng	254.099866
42	270.207928	e01_s2_seg	yeah_y_eng_eng	270.315755
43	270.315755	e01_s2_seg	yeah_eah_eng_eng	270.528746
44	296.020095	e01_s2_seg	yeah_y_eng_eng	296.064195
45	296.064195	e01_s2_seg	yeah_eah_eng_eng	296.209190
46	299.242247	e01_s2_seg	yeah_y_eng_eng	299.288352
47	299.288352	e01_s2_seg	yeah_eah_eng_eng	299.393924
48	299.439432	e01_s2_seg	like_l_eng_eng_d	299.475335
49	299.475335	e01_s2_seg	like_i_eng_eng_d	299.549055
50	299.549055	e01_s2_seg	like_k-closure_eng_eng_d	299.637519
51	299.637519	e01_s2_seg	like_k-burst_eng_eng_d	299.668397
52	299.668397	e01_s2_seg	like_k-release_eng_eng_d_0	299.685173
53	304.331345	e01_s2_seg	like_l_eng_eng_d	304.351481
54	304.351481	e01_s2_seg	like_i_eng_eng_d	304.440891
55	304.440891	e01_s2_seg	like_k-closure_eng_eng_d	304.495754
56	304.495754	e01_s2_seg	like_k-burst_eng_eng_d	304.518998
57	304.518998	e01_s2_seg	like_k-release_eng_eng_d_0	304.560396
58	307.144856	e01_s2_seg	so-eng_s_eng_eng	307.247896
59	307.247896	e01_s2_seg	so-eng_o_eng_eng	307.351376
60	309.273408	e01_s2_seg	like_l_eng_eng_d	309.327892
61	309.327892	e01_s2_seg	like_i_eng_eng_d	309.444377
62	309.444377	e01_s2_seg	like_k-closure_eng_eng_d	309.503246
63	309.503246	e01_s2_seg	like_k-burst_eng_eng_d	309.512014
64	309.512014	e01_s2_seg	like_k-release_eng_eng_d_0	309.532448
65	310.811751	e01_s2_seg	like_l_eng_jap_d	310.852442
66	310.852442	e01_s2_seg	like_i_eng_jap_d	310.931450
67	310.931450	e01_s2_seg	like_k-closure_eng_jap_d	310.969053
68	310.969053	e01_s2_seg	like_k-burst_eng_jap_d	310.974075
69	310.974075	e01_s2_seg	like_k-release_eng_jap_d_0	310.984348
70	312.119949	e01_s2_seg	yeah_y_eng_eng	312.159840
71	312.159840	e01_s2_seg	yeah_eah_eng_eng	312.368451
72	313.002173	e01_s2_seg	so-eng_s_eng_eng	313.156144
73	313.156144	e01_s2_seg	so-eng_o_eng_eng	313.443844
74	313.952536	e01_s2_seg	yeah_y_eng_eng	313.988747
75	313.988747	e01_s2_seg	yeah_eah_eng_eng	314.110514
76	339.645574	e01_s2_seg	yeah_y_eng_eng	339.694694
77	339.694694	e01_s2_seg	yeah_eah_eng_eng	339.949299
78	344.823335	e01_s2_seg	so-eng_s_eng_eng	345.010711
79	345.010711	e01_s2_seg	so-eng_o_eng_eng	345.264321
80	369.898067	e01_s2_seg	like_l_eng_eng_d	369.965090
81	369.965090	e01_s2_seg	like_i_eng_eng_d	370.098377
82	370.098377	e01_s2_seg	like_k-closure_eng_eng_d	370.129898
83	370.129898	e01_s2_seg	like_k-burst_eng_eng_d	370.152576
84	370.152576	e01_s2_seg	like_k-release_eng_eng_d_0	370.179662
85	375.508985	e01_s2_seg	like_l_eng_eng_d	375.537618
86	375.537618	e01_s2_seg	like_i_eng_eng_d	375.637038
87	375.637038	e01_s2_seg	like_k-closure_eng_eng_d	375.674994
88	375.674994	e01_s2_seg	like_k-burst_eng_eng_d	375.676928
