line	tmin	tier	text	tmax
1	14.114216	e07_s2_seg	so-jap_s_jap_jap	14.233808
2	14.233808	e07_s2_seg	so-jap_o_jap_jap	14.337513
3	50.468636	e07_s2_seg	like_l_eng_eng_d	50.527430
4	50.527430	e07_s2_seg	like_i_eng_eng_d	50.618034
5	50.618034	e07_s2_seg	like_k-closure_eng_eng_d	50.681036
6	50.681036	e07_s2_seg	like_k-burst_eng_eng_d	50.747345
7	50.747345	e07_s2_seg	like_k-release_eng_eng_d_0	50.775380
8	65.403030	e07_s2_seg	nanka_na_jap_jap	65.450320
9	65.450320	e07_s2_seg	nanka_n_jap_jap	65.486850
10	65.486850	e07_s2_seg	nanka_ka_jap_jap	65.692895
11	66.585679	e07_s2_seg	nanka_na_jap_jap	66.736675
12	66.736675	e07_s2_seg	nanka_n_jap_jap	66.785852
13	66.785852	e07_s2_seg	nanka_ka_jap_jap	66.993963
14	92.703043	e07_s2_seg	nanka_na_jap_jap	92.819571
15	92.819571	e07_s2_seg	nanka_n_jap_jap	92.851974
16	92.851974	e07_s2_seg	nanka_ka_jap_jap	92.937960
17	97.495092	e07_s2_seg	nanka_na_jap_jap	97.623216
18	97.623216	e07_s2_seg	nanka_n_jap_jap	97.696262
19	97.696262	e07_s2_seg	nanka_ka_jap_jap	97.929812
20	103.453601	e07_s2_seg	nanka_na_jap_jap	103.527449
21	103.527449	e07_s2_seg	nanka_n_jap_jap	103.578889
22	103.578889	e07_s2_seg	nanka_ka_jap_jap	103.780554
23	105.648639	e07_s2_seg	nanka_na_jap_jap	105.770423
24	105.770423	e07_s2_seg	nanka_n_jap_jap	105.817016
25	105.817016	e07_s2_seg	nanka_ka_jap_jap	105.862929
26	119.179700	e07_s2_seg	nanka_na_jap_jap	119.294271
27	119.294271	e07_s2_seg	nanka_n_jap_jap	119.336522
28	119.336522	e07_s2_seg	nanka_ka_jap_jap	119.560469
29	132.584157	e07_s2_seg	nanka_na_jap_jap	132.711712
30	132.711712	e07_s2_seg	nanka_n_jap_jap	132.754951
31	132.754951	e07_s2_seg	nanka_ka_jap_jap	132.877986
32	139.299618	e07_s2_seg	nanka_na_jap_jap	139.407458
33	139.407458	e07_s2_seg	nanka_n_jap_jap	139.430534
34	139.430534	e07_s2_seg	nanka_ka_jap_jap	139.519819
35	142.952967	e07_s2_seg	nanka_na_jap_jap	143.049038
36	143.049038	e07_s2_seg	nanka_n_jap_jap	143.081520
37	143.081520	e07_s2_seg	nanka_ka_jap_jap	143.233790
38	145.983167	e07_s2_seg	nanka_na_jap	146.029266
39	146.029266	e07_s2_seg	nanka_n_jap_jap	146.056000
40	146.056000	e07_s2_seg	nanka_ka_jap_jap	146.146438
41	146.423881	e07_s2_seg	so-jap_s_jap_jap	146.502046
42	146.502046	e07_s2_seg	so-jap_o_jap_jap	146.599791
43	158.981178	e07_s2_seg	nanka_na_jap_jap	159.057674
44	159.057674	e07_s2_seg	nanka_n_jap_jap	159.073612
45	159.073612	e07_s2_seg	nanka_ka_jap_jap	159.228847
46	160.376661	e07_s2_seg	nanka_na_jap_jap	160.435879
47	160.435879	e07_s2_seg	nanka_n_jap_jap	160.474659
48	160.474659	e07_s2_seg	nanka_ka_jap_jap	160.644890
49	189.131140	e07_s2_seg	like_l_eng_eng_d	189.170671
50	189.170671	e07_s2_seg	like_i_eng_eng_d	189.222434
51	189.222434	e07_s2_seg	like_k-closure_eng_eng_d	189.260708
52	189.260708	e07_s2_seg	like_k-burst_eng_eng_d	189.317568
53	189.317568	e07_s2_seg	like_k-release_eng_eng_d_0	189.344529
54	198.163294	e07_s2_seg	like_l_eng_eng_d	198.185948
55	198.185948	e07_s2_seg	like_i_eng_eng_d	198.223124
56	198.223124	e07_s2_seg	like_k-closure_eng_eng_d	198.283190
57	198.283190	e07_s2_seg	like_k-burst_eng_eng_d	198.311215
58	198.311215	e07_s2_seg	like_k-release_eng_eng_d_0	198.336241
59	199.412427	e07_s2_seg	like_l_eng_eng_d	199.466340
60	199.466340	e07_s2_seg	like_i_eng_eng_d	199.550992
61	199.550992	e07_s2_seg	like_k-closure_eng_eng_d	199.640917
62	199.640917	e07_s2_seg	like_k-burst_eng_eng_d	199.659639
63	199.659639	e07_s2_seg	like_k-release_eng_eng_d_0	199.698185
64	210.016955	e07_s2_seg	like_l_eng_eng_g	210.075898
65	210.075898	e07_s2_seg	like_i_eng_eng_g	210.152188
66	210.152188	e07_s2_seg	like_k-closure_eng_eng_g	210.192775
67	210.192775	e07_s2_seg	like_k-burst_eng_eng_g_0	210.210698
68	210.210698	e07_s2_seg	like_k-release_eng_eng_g_0	210.236729
69	210.472724	e07_s2_seg	like_l_eng_eng_d	210.522611
70	210.522611	e07_s2_seg	like_i_eng_eng_d	210.608943
71	210.608943	e07_s2_seg	like_k-closure_eng_eng_d	210.673358
72	210.673358	e07_s2_seg	like_k-burst_eng_eng_d	210.711049
73	210.711049	e07_s2_seg	like_k-release_eng_eng_d_0	210.735177
74	217.460353	e07_s2_seg	nanka_na_jap_jap	217.542901
75	217.542901	e07_s2_seg	nanka_n_jap_jap	217.593914
76	217.593914	e07_s2_seg	nanka_ka_jap_jap	217.772568
77	220.145493	e07_s2_seg	nanka_na_jap_eng	220.161195
78	220.161195	e07_s2_seg	nanka_n_jap_eng	220.190933
79	220.190933	e07_s2_seg	nanka_ka_jap_eng	220.350109
80	221.850853	e07_s2_seg	nanka_na_jap_eng	221.923675
81	221.923675	e07_s2_seg	nanka_n_jap_eng	221.948003
82	221.948003	e07_s2_seg	nanka_ka_jap_eng	222.143354
83	224.579698	e07_s2_seg	nanka_na_eng_jap	224.642900
84	224.642900	e07_s2_seg	nanka_n_eng_jap	224.685108
85	224.685108	e07_s2_seg	nanka_ka_jap_eng	224.890643
86	226.755041	e07_s2_seg	nanka_na_jap_jap	226.881074
87	226.881074	e07_s2_seg	nanka_n_jap_jap	226.917867
88	226.917867	e07_s2_seg	nanka_ka_jap_jap	227.124922
89	232.404338	e07_s2_seg	like_l_eng_eng_v	232.457249
90	232.457249	e07_s2_seg	like_i_eng_eng_v	232.537580
91	232.537580	e07_s2_seg	like_k-closure_eng_eng_v	232.612366
92	232.612366	e07_s2_seg	like_k-burst_eng_eng_v	232.642914
93	232.642914	e07_s2_seg	like_k-release_eng_eng_v_0	232.657459
94	238.472572	e07_s2_seg	nanka_na_jap_jap	238.625416
95	238.625416	e07_s2_seg	nanka_n_jap_jap	238.684009
96	238.684009	e07_s2_seg	nanka_ka_jap_jap	238.767961
97	242.162346	e07_s2_seg	so-jap_s_jap_jap	242.248773
98	242.248773	e07_s2_seg	so-jap_o_jap_jap	242.325266
99	245.836675	e07_s2_seg	nanka_na_jap_jap	245.920810
100	245.920810	e07_s2_seg	nanka_n_jap_jap	245.968731
101	245.968731	e07_s2_seg	nanka_ka_jap_jap	246.054064
102	256.463124	e07_s2_seg	nanka_na_jap_jap	256.564332
103	256.564332	e07_s2_seg	nanka_n_jap_jap	256.619144
104	256.619144	e07_s2_seg	nanka_ka_jap_jap	256.722033
105	290.798556	e07_s2_seg	so-jap_s_jap_jap	290.869852
106	290.869852	e07_s2_seg	so-jap_o_jap_jap	290.982318
107	294.560139	e07_s2_seg	so-jap_s_jap_jap	294.637674
