line,tmin,tier,text,word,sound,lang_pre,lang_post,type,presence,tmax,duration,duration_ms,file_name,pair,prompt,speaker
1,93.905161,e08_s2_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,94.008834,0.10367299999998636,103.67299999998636,e08_a00_s2,e08,a00,s2
2,94.008834,e08_s2_seg,so-jap_o_jap_jap,so-jap,o,jap,jap,NA,1,94.160677,0.15184300000001372,151.84300000001372,e08_a00_s2,e08,a00,s2
3,94.5596,e08_s2_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,94.67307,0.11346999999999241,113.46999999999241,e08_a00_s2,e08,a00,s2
4,94.67307,e08_s2_seg,so-jap_o_jap_jap,so-jap,o,jap,jap,NA,1,94.84773,0.17466000000000292,174.66000000000292,e08_a00_s2,e08,a00,s2
5,105.030495,e08_s2_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,105.148977,0.1184820000000002,118.4820000000002,e08_a00_s2,e08,a00,s2
6,105.148977,e08_s2_seg,so-jap_o_jap_jap,so-jap,o,jap,jap,NA,1,105.241233,0.0922559999999919,92.2559999999919,e08_a00_s2,e08,a00,s2
7,117.122947,e08_s2_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,117.234907,0.1119600000000105,111.9600000000105,e08_a00_s2,e08,a00,s2
8,117.234907,e08_s2_seg,so-jap_o_jap_jap,so-jap,o,jap,jap,NA,1,117.266317,0.03140999999999394,31.409999999993943,e08_a00_s2,e08,a00,s2
9,134.5467,e08_s2_seg,nanka_na_jap_jap,nanka,na,jap,jap,NA,1,134.615825,0.06912500000001387,69.12500000001387,e08_a00_s2,e08,a00,s2
10,134.615825,e08_s2_seg,nanka_n_jap_jap,nanka,n,jap,jap,NA,1,134.644696,0.028871000000009417,28.871000000009417,e08_a00_s2,e08,a00,s2
11,134.644696,e08_s2_seg,nanka_ka_jap_jap,nanka,ka,jap,jap,NA,1,134.728204,0.08350799999999481,83.50799999999481,e08_a00_s2,e08,a00,s2
12,141.90991,e08_s2_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,142.048891,0.13898100000000113,138.98100000000113,e08_a00_s2,e08,a00,s2
13,142.048891,e08_s2_seg,so-jap_o_jap_jap,so-jap,o,jap,jap,NA,1,142.427669,0.37877800000001116,378.77800000001116,e08_a00_s2,e08,a00,s2
14,143.525469,e08_s2_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,143.643302,0.11783300000001873,117.83300000001873,e08_a00_s2,e08,a00,s2
15,143.643302,e08_s2_seg,so-jap_o_jap_jap,so-jap,o,jap,jap,NA,1,143.974429,0.33112699999998085,331.12699999998085,e08_a00_s2,e08,a00,s2
16,144.711005,e08_s2_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,144.845487,0.13448199999999133,134.48199999999133,e08_a00_s2,e08,a00,s2
17,144.845487,e08_s2_seg,so-jap_o_jap_jap,so-jap,o,jap,jap,NA,1,145.060847,0.215360000000004,215.360000000004,e08_a00_s2,e08,a00,s2
18,145.060847,e08_s2_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,145.164817,0.10397000000000389,103.97000000000389,e08_a00_s2,e08,a00,s2
19,145.164817,e08_s2_seg,so-jap_o_jap_jap,so-jap,o,jap,jap,NA,1,145.278421,0.11360400000000936,113.60400000000936,e08_a00_s2,e08,a00,s2
20,145.278421,e08_s2_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,145.392547,0.11412599999999884,114.12599999999884,e08_a00_s2,e08,a00,s2
