line,tmin,tier,text,word,sound,lang_pre,lang_post,type,presence,tmax,duration,duration_ms,file_name,pair,prompt,speaker
1,100.670708,e02_s1_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,100.815194,0.14448600000000056,144.48600000000056,e02_a00_s1,e02,a00,s1
2,100.815194,e02_s1_seg,so-eng_o_eng_eng,so-eng,o,eng,eng,NA,1,101.169003,0.35380899999999826,353.80899999999826,e02_a00_s1,e02,a00,s1
3,102.675463,e02_s1_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,102.774328,0.09886500000000353,98.86500000000353,e02_a00_s1,e02,a00,s1
4,102.774328,e02_s1_seg,so-eng_o_eng_eng,so-eng,o,eng,eng,NA,1,102.839689,0.06536100000001,65.36100000001,e02_a00_s1,e02,a00,s1
5,125.984399,e02_s1_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,126.134755,0.15035600000000215,150.35600000000215,e02_a00_s1,e02,a00,s1
6,126.134755,e02_s1_seg,so-eng_o_eng_eng,so-eng,o,eng,eng,NA,1,126.504858,0.3701030000000003,370.1030000000003,e02_a00_s1,e02,a00,s1
7,126.817026,e02_s1_seg,yeah_y_eng_eng,yeah,y,eng,eng,NA,1,126.847903,0.030877000000003818,30.877000000003818,e02_a00_s1,e02,a00,s1
8,126.847903,e02_s1_seg,yeah_eah_eng_eng,yeah,eah,eng,eng,NA,1,126.979322,0.13141899999999396,131.41899999999396,e02_a00_s1,e02,a00,s1
9,127.451579,e02_s1_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,127.487777,0.03619799999999884,36.19799999999884,e02_a00_s1,e02,a00,s1
10,127.487777,e02_s1_seg,like_i_eng_eng_d,like,i,eng,eng,d,1,127.564579,0.0768020000000007,76.8020000000007,e02_a00_s1,e02,a00,s1
11,127.564579,e02_s1_seg,like_k-closure_eng_eng_d,like,k-closure,eng,eng,d,1,127.616229,0.0516500000000093,51.6500000000093,e02_a00_s1,e02,a00,s1
12,127.616229,e02_s1_seg,like_k-burst_eng_eng_d,like,k-burst,eng,eng,d,1,127.631636,0.015406999999996174,15.406999999996174,e02_a00_s1,e02,a00,s1
13,127.631636,e02_s1_seg,like_k-release_eng_eng_d_0,like,k-release,eng,eng,d,0,127.641125,0.009489000000002079,9.489000000002079,e02_a00_s1,e02,a00,s1
14,139.604579,e02_s1_seg,yeah_y_eng_eng,yeah,y,eng,eng,NA,1,139.644781,0.04020199999999363,40.20199999999363,e02_a00_s1,e02,a00,s1
15,139.644781,e02_s1_seg,yeah_eah_eng_eng,yeah,eah,eng,eng,NA,1,139.83619,0.19140899999999306,191.40899999999306,e02_a00_s1,e02,a00,s1
16,142.123086,e02_s1_seg,yeah_y_eng_eng,yeah,y,eng,eng,NA,1,142.171484,0.048397999999991725,48.397999999991725,e02_a00_s1,e02,a00,s1
17,142.171484,e02_s1_seg,yeah_eah_eng_eng,yeah,eah,eng,eng,NA,1,142.275063,0.10357899999999631,103.57899999999631,e02_a00_s1,e02,a00,s1
18,142.601653,e02_s1_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,142.708527,0.1068740000000048,106.8740000000048,e02_a00_s1,e02,a00,s1
19,142.708527,e02_s1_seg,so-eng_o_eng_eng,so-eng,o,eng,eng,NA,1,142.868838,0.1603110000000072,160.3110000000072,e02_a00_s1,e02,a00,s1
20,167.606253,e02_s1_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,167.694322,0.08806899999999018,88.06899999999018,e02_a00_s1,e02,a00,s1
21,167.694322,e02_s1_seg,so-eng_o_eng_eng,so-eng,o,eng,eng,NA,1,167.737592,0.0432700000000068,43.2700000000068,e02_a00_s1,e02,a00,s1
22,175.388073,e02_s1_seg,yeah_y_eng_eng,yeah,y,eng,eng,NA,1,175.509891,0.12181800000001886,121.81800000001886,e02_a00_s1,e02,a00,s1
23,175.509891,e02_s1_seg,yeah_eah_eng_eng,yeah,eah,eng,eng,NA,1,175.706953,0.1970619999999883,197.0619999999883,e02_a00_s1,e02,a00,s1
24,182.178405,e02_s1_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,182.221778,0.04337300000000255,43.37300000000255,e02_a00_s1,e02,a00,s1
25,182.221778,e02_s1_seg,so-eng_o_eng_eng,so-eng,o,eng,eng,NA,1,182.298035,0.07625699999999824,76.25699999999824,e02_a00_s1,e02,a00,s1
26,183.976768,e02_s1_seg,yeah_y_eng_eng,yeah,y,eng,eng,NA,1,184.042472,0.06570400000001086,65.70400000001086,e02_a00_s1,e02,a00,s1
27,184.042472,e02_s1_seg,yeah_eah_eng_eng,yeah,eah,eng,eng,NA,1,184.182392,0.1399199999999894,139.9199999999894,e02_a00_s1,e02,a00,s1
28,205.939261,e02_s1_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,206.02492,0.08565900000002102,85.65900000002102,e02_a00_s1,e02,a00,s1
29,206.02492,e02_s1_seg,so-eng_o_eng_eng,so-eng,o,eng,eng,NA,1,206.149127,0.12420699999998419,124.20699999998419,e02_a00_s1,e02,a00,s1
30,218.275388,e02_s1_seg,yeah_y_eng_eng,yeah,y,eng,eng,NA,1,218.336102,0.060714000000018586,60.714000000018586,e02_a00_s1,e02,a00,s1
31,218.336102,e02_s1_seg,yeah_eah_eng_eng,yeah,eah,eng,eng,NA,1,218.466759,0.13065699999998515,130.65699999998515,e02_a00_s1,e02,a00,s1
32,235.937306,e02_s1_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,236.015129,0.07782299999999509,77.82299999999509,e02_a00_s1,e02,a00,s1
33,236.015129,e02_s1_seg,like_i_eng_eng_d,like,i,eng,eng,d,1,236.153531,0.13840199999998504,138.40199999998504,e02_a00_s1,e02,a00,s1
34,236.153531,e02_s1_seg,like_k-closure_eng_eng_d,like,k-closure,eng,eng,d,1,236.316131,0.16260000000002606,162.60000000002606,e02_a00_s1,e02,a00,s1
35,236.316131,e02_s1_seg,like_k-burst_eng_eng_d,like,k-burst,eng,eng,d,1,236.339893,0.023761999999976524,23.761999999976524,e02_a00_s1,e02,a00,s1
36,236.339893,e02_s1_seg,like_k-release_eng_eng_d_0,like,k-release,eng,eng,d,0,236.425731,0.08583800000002384,85.83800000002384,e02_a00_s1,e02,a00,s1
37,238.916016,e02_s1_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,238.987333,0.07131699999999341,71.31699999999341,e02_a00_s1,e02,a00,s1
