line	tmin	tier	text	tmax
247	533.390621	e01_s1_seg	like_k-burst_eng_eng_d_0	533.401838
248	533.401838	e01_s1_seg	like_k-release_eng_eng_d_0	533.410617
249	539.469993	e01_s1_seg	yeah_y_eng_eng	539.523741
250	539.523741	e01_s1_seg	yeah_eah_eng_eng	539.865887
251	545.371899	e01_s1_seg	like_l_eng_eng_d	545.392899
252	545.392899	e01_s1_seg	like_i_eng_eng_d	545.475548
253	545.475548	e01_s1_seg	like_k-closure_eng_eng_d	545.543872
254	545.543872	e01_s1_seg	like_k-burst_eng_eng_d_0	545.549412
255	545.549412	e01_s1_seg	like_k-release_eng_eng_d_0	545.556658
256	547.971816	e01_s1_seg	yeah_y_eng_eng	548.008997
257	548.008997	e01_s1_seg	yeah_eah_eng_eng	548.315415
258	552.852922	e01_s1_seg	yeah_y_eng_eng	552.918166
259	552.918166	e01_s1_seg	yeah_eah_eng_eng	553.322059
260	566.579398	e01_s1_seg	yeah_y_eng_eng	566.615482
261	566.615482	e01_s1_seg	yeah_eah_eng_eng	566.749783
262	577.198782	e01_s1_seg	yeah_y_eng_eng	577.227872
263	577.227872	e01_s1_seg	yeah_eah_eng_eng	577.330989
264	580.034814	e01_s1_seg	yeah_y_eng_eng	580.092027
265	580.092027	e01_s1_seg	yeah_eah_eng_eng	580.162895
